purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_price,line_amount
1719,1719,1,87,63,63,2796.23,176162.28
1720,1720,1,96,73,73,988.47,72158.55
1721,1721,1,87,118,118,2617.57,308873.79
1722,1722,1,93,68,68,436.28,29667.28
1723,1723,1,57,28,28,36.07,1010.09
1724,1724,1,111,110,110,2332.58,256583.49
1725,1725,1,109,12,12,471.52,5658.27
1726,1726,1,3,576.9668,576.9668,14.53,8383.76
1727,1727,1,98,204.6451,204.6451,87.95,17999.13
1728,1728,1,113,101,101,11.75,1187.08
1729,1729,1,57,100,100,31.55,3155.02
1730,1730,1,23,98,98,1433.38,140471.61
1731,1731,1,2,1076.8475,1076.8475,92.07,99141.49
1732,1732,1,116,1052.1897,1052.1897,24.76,26051.11
1733,1733,1,64,110,110,305.56,33611.68
1734,1734,1,87,92,92,2780.6,255815.4
1735,1735,1,69,132,132,282.36,37271.03
1736,1736,1,3,1028.5852,1028.5852,14.3,14707.22
1737,1737,1,9,98,98,14.46,1417.46
1738,1738,1,106,233.8549,233.8549,83.94,19629.32
1739,1739,1,52,1080.4598,1080.4598,19.77,21363.07
1740,1740,1,27,1109.3144,1109.3144,10.53,11679.57
1741,1741,1,71,62,62,1869.9,115933.53
1742,1742,1,115,1130.5225,1130.5225,12.27,13875.06
1743,1743,1,63,140,0,3248.25,454755.3
1744,1744,1,73,143,143,13.9,1987.88
1745,1745,1,114,600.1501,0.0,139.97,84001.45
1746,1746,1,23,115,115,1443.81,166038.59
1747,1747,1,42,1065.6777,1065.6777,131.83,140492.12
1748,1748,1,3,255.0137,255.0137,13.48,3437.22
1749,1749,1,119,30,30,3144.28,94328.54
1750,1750,1,85,135,135,772.95,104347.94
1751,1751,1,107,227.8399,227.8399,9.71,2211.29
1752,1752,1,56,88,88,1376.26,121110.93
1753,1753,1,88,42,42,1386.8,58245.43
1754,1754,1,37,47,47,725.7,34107.94
1755,1755,1,25,47,47,36.46,1713.54
1756,1756,1,59,682.1879,0.0,10.72,7312.05
1757,1757,1,116,1001.7575,1001.7575,22.61,22652.15
1758,1758,1,11,594.7705,594.7705,10.29,6121.38
1759,1759,1,79,99,99,1593.6,157766.77
1760,1760,1,88,63,63,1455.77,91713.25
1761,1761,1,19,96.9662,96.9662,5.71,553.33
1762,1762,1,73,108,108,12.78,1380.24
1763,1763,1,35,894.8934,894.8934,9.35,8364.19
1764,1764,1,111,55,55,2028.62,111573.84
1765,1765,1,70,88,88,225.17,19815.0
1766,1766,1,2,736.4735,736.4735,80.11,58996.52
1767,1767,1,33,132,132,34.67,4576.88
1768,1768,1,35,683.5374,683.5374,9.15,6253.66
1769,1769,1,16,96,96,1867.01,179232.74
1770,1770,1,36,1174.6236,1174.6236,32.77,38495.33
1771,1771,1,8,106,106,1346.58,142737.19
1772,1772,1,61,83,83,601.98,49964.6
1773,1773,1,73,85,85,14.49,1231.87
1774,1774,1,83,445.0705,445.0705,8.41,3744.2
1775,1775,1,41,90,90,18.79,1691.28
1776,1776,1,62,96,96,306.42,29416.49
1777,1777,1,50,186.0327,186.0327,85.8,15962.12
1778,1778,1,87,29,29,2556.14,74128.11
1779,1779,1,97,155,155,24.25,3759.34
1780,1780,1,97,30,30,21.79,653.58
1781,1781,1,113,146,146,13.2,1927.75
1782,1782,1,36,431.3384,431.3384,30.0,12939.62
1783,1783,1,94,39,39,547.3,21344.68
1784,1784,1,73,18,18,13.05,234.9
1785,1785,1,45,153,153,607.78,92991.06
1786,1786,1,118,135,135,209.32,28258.6
1787,1787,1,88,147,147,1475.16,216849.23
1788,1788,1,114,663.0837,0.0,138.49,91831.56
1789,1789,1,116,1156.2386,1156.2386,24.32,28115.05
1790,1790,1,42,624.4017,624.4017,131.01,81801.3
1791,1791,1,111,41,41,2081.31,85333.75
1792,1792,1,120,110,110,1198.99,131888.49
1793,1793,1,64,46,46,296.45,13636.74
1794,1794,1,26,535.0205,535.0205,119.55,63960.44
1795,1795,1,39,131,131,3164.35,414529.74
1796,1796,1,61,157,157,536.38,84212.15
1797,1797,1,107,1064.6872,1064.6872,8.58,9131.68
1798,1798,1,24,153,153,341.81,52297.04
1799,1799,1,95,148,148,1946.09,288021.18
1800,1800,1,83,1169.7401,1169.7401,8.01,9370.26
1801,1801,1,10,1177.4391,1177.4391,90.11,106100.26
1802,1802,1,120,82,82,1352.39,110896.23
1803,1803,1,7,48,48,2998.78,143941.42
1804,1804,1,47,51,51,331.43,16902.84
1805,1805,1,48,6,6,262.9,1577.38
1806,1806,1,68,1195.6321,1195.6321,26.43,31595.94
1807,1807,1,92,1061.1103,1061.1103,21.21,22511.32
1808,1808,1,49,33,33,31.93,1053.69
1809,1809,1,84,857.2496,857.2496,27.59,23648.7
1810,1810,1,120,38,38,1235.43,46946.27
1811,1811,1,19,413.9722,413.9722,4.9,2030.31
1812,1812,1,100,986.1936,986.1936,29.69,29275.56
1813,1813,1,64,47,47,278.64,13096.15
1814,1814,1,47,35,35,329.57,11534.92
1815,1815,1,118,104,104,218.41,22714.98
1816,1816,1,43,256.7516,256.7516,7.72,1982.03
1817,1817,1,66,1184.4159,1184.4159,114.09,135127.63
1818,1818,1,99,88.4248,88.4248,5.0,442.26
1819,1819,1,54,9,9,838.53,7546.78
1820,1820,1,92,443.5294,443.5294,23.48,10413.92
1821,1821,1,30,113,113,261.67,29568.33
1822,1822,1,18,744.502,744.502,115.77,86192.06
1823,1823,1,111,116,116,2098.7,243449.26
1824,1824,1,11,1179.745,1179.745,10.44,12316.79
1825,1825,1,31,47,47,615.48,28927.65
1826,1826,1,12,989.6632,989.6632,31.91,31579.15
1827,1827,1,109,90,90,510.81,45973.02
1828,1828,1,71,15,15,2044.39,30665.78
1829,1829,1,20,262.0093,262.0093,34.8,9117.67
1830,1830,1,111,93,93,2031.71,188949.28
1831,1831,1,92,885.852,885.852,23.07,20438.98
1832,1832,1,8,125,125,1239.2,154900.03
1833,1833,1,78,89,89,864.58,76947.68
1834,1834,1,13,68,68,704.5,47905.91
1835,1835,1,74,597.7004,597.7004,77.05,46054.11
1836,1836,1,58,721.4739,721.4739,95.7,69047.51
1837,1837,1,120,47,47,1378.33,64781.65
1838,1838,1,96,43,43,919.26,39528.35
1839,1839,1,62,21,21,295.48,6205.15
1840,1840,1,22,136,136,569.94,77511.7
1841,1841,1,30,55,55,241.42,13278.04
1842,1842,1,95,64,64,1796.65,114985.76
1843,1843,1,44,925.3413,925.3413,23.01,21292.95
1844,1844,1,105,35,35,3.29,115.0
1845,1845,1,118,72,72,234.35,16873.21
1846,1846,1,23,130,130,1504.27,195555.05
1847,1847,1,92,229.9787,229.9787,23.01,5291.12
1848,1848,1,50,296.1342,296.1342,85.18,25225.24
1849,1849,1,94,119,119,470.08,55939.61
1850,1850,1,74,478.9231,478.9231,80.42,38517.04
1851,1851,1,27,417.1194,417.1194,11.06,4611.81
1852,1852,1,19,802.099,802.099,5.7,4574.72
1853,1853,1,26,155.8957,155.8957,106.58,16615.76
1854,1854,1,11,967.5994,967.5994,10.91,10557.64
1855,1855,1,48,40,40,266.96,10678.5
1856,1856,1,99,906.5898,906.5898,5.14,4662.85
1857,1857,1,40,56,56,362.3,20288.71
1858,1858,1,6,17,17,495.18,8418.13
1859,1859,1,8,66,66,1433.82,94631.91
1860,1860,1,2,180.1046,180.1046,88.19,15883.03
1861,1861,1,60,369.3112,369.3112,24.7,9120.17
1862,1862,1,92,1154.3878,1154.3878,21.5,24814.88
1863,1863,1,11,31.2934,31.2934,10.02,313.46
1864,1864,1,118,36,36,220.83,7949.9
1865,1865,1,55,66,66,808.24,53343.93
1866,1866,1,59,56.1855,56.1855,10.61,595.87
1867,1867,1,38,6,6,385.27,2311.6
1868,1868,1,16,96,96,1733.29,166395.47
1869,1869,1,10,595.1188,595.1188,89.16,53063.55
1870,1870,1,114,330.9486,330.9486,152.27,50392.18
1871,1871,1,13,157,157,663.16,104116.57
1872,1872,1,76,682.0427,682.0427,29.76,20294.87
1873,1873,1,62,158,158,292.59,46229.26
1874,1874,1,119,142,142,2929.53,415993.77
1875,1875,1,77,116,116,741.77,86044.88
1876,1876,1,103,109,109,2088.65,227662.97
1877,1877,1,77,18,18,762.32,13721.78
1878,1878,1,107,956.3335,956.3335,8.98,8587.72
1879,1879,1,67,671.5643,671.5643,11.54,7751.9
1880,1880,1,10,74.4775,74.4775,84.38,6284.06
1881,1881,1,34,941.2822,941.2822,105.13,98956.82
1882,1882,1,108,979.8461,979.8461,37.14,36391.9
1883,1883,1,75,916.1136,916.1136,6.57,6015.14
1884,1884,1,82,144.2955,144.2955,97.7,14097.01
1885,1885,1,10,787.6809,787.6809,88.33,69572.42
1886,1886,1,51,942.9104,942.9104,6.07,5725.79
1887,1887,1,37,101,101,729.89,73718.83
1888,1888,1,51,859.1206,859.1206,5.5,4728.99
1889,1889,1,51,1024.0557,1024.0557,5.84,5980.3
1890,1890,1,38,152,152,370.1,56255.43
1891,1891,1,18,714.2798,714.2798,112.11,80076.57
1892,1892,1,58,608.8001,608.8001,95.34,58042.65
1893,1893,1,1,271.3278,271.3278,142.06,38545.58
1894,1894,1,71,100,100,1979.0,197899.51
1895,1895,1,37,61,61,671.6,40967.51
1896,1896,1,110,74,74,682.45,50501.04
1897,1897,1,75,637.398,637.398,6.23,3972.58
1898,1898,1,69,35,0,291.11,10188.75
1899,1899,1,50,376.6529,0.0,83.17,31326.77
1900,1900,1,91,132.741,132.741,11.61,1540.59
1901,1901,1,34,857.5907,857.5907,110.29,94584.57
1902,1902,1,76,213.0842,213.0842,33.12,7057.83
1903,1903,1,115,1061.8098,1061.8098,13.91,14771.45
1904,1904,1,99,325.6768,325.6768,4.68,1524.27
1905,1905,1,17,25,25,18.3,457.51
1906,1906,1,55,67,67,858.74,57535.39
1907,1907,1,103,97,97,2091.74,202898.57
1908,1908,1,81,141,141,11.79,1662.99
1909,1909,1,14,50,50,577.23,28861.59
1910,1910,1,111,60,60,2278.1,136685.99
1911,1911,1,85,15,15,728.2,10923.04
1912,1912,1,83,312.1757,312.1757,7.98,2489.89
1913,1913,1,48,51,51,252.51,12878.18
1914,1914,1,94,143,143,545.92,78066.28
1915,1915,1,105,114,114,3.38,384.89
1916,1916,1,2,481.0288,481.0288,93.12,44793.69
1917,1917,1,83,1151.2882,1151.2882,8.17,9411.32
1918,1918,1,72,32,32,46.56,1490.01
1919,1919,1,61,37,37,539.32,19954.72
1920,1920,1,65,126,126,14.95,1883.24
1921,1921,1,77,110,110,812.14,89335.23
1922,1922,1,77,62,62,717.56,44488.74
1923,1923,1,106,126.9849,126.9849,80.1,10171.41
1924,1924,1,51,933.7235,0.0,5.54,5168.99
1925,1925,1,114,448.1981,448.1981,135.74,60836.52
1926,1926,1,28,1064.6227,0.0,42.8,45570.87
1927,1927,1,15,107,107,1739.61,186138.46
1928,1928,1,94,58,0,529.94,30736.54
1929,1929,1,37,12,12,700.51,8406.07
1930,1930,1,90,884.0823,884.0823,82.92,73305.65
1931,1931,1,28,153.7392,153.7392,48.61,7473.21
1932,1932,1,56,143,143,1215.73,173848.92
1933,1933,1,18,250.4387,250.4387,117.5,29425.79
1934,1934,1,82,413.1189,413.1189,100.14,41368.51
1935,1935,1,120,133,133,1275.77,169677.87
1936,1936,1,50,218.1292,218.1292,88.2,19239.67
1937,1937,1,38,30,30,346.6,10397.99
1938,1938,1,115,225.8041,225.8041,13.07,2950.57
1939,1939,1,115,868.0473,868.0473,12.99,11276.81
1940,1940,1,54,119,119,796.85,94825.57
1941,1941,1,98,373.9323,373.9323,87.59,32753.71
1942,1942,1,96,153,153,933.05,142757.04
1943,1943,1,34,756.3404,756.3404,111.11,84040.64
1944,1944,1,99,744.4991,744.4991,5.16,3838.21
1945,1945,1,59,640.6439,640.6439,11.84,7585.51
1946,1946,1,68,150.2076,150.2076,25.83,3879.55
1947,1947,1,82,392.5849,392.5849,100.73,39546.3
1948,1948,1,54,57,0,810.6,46204.03
1949,1949,1,96,7,7,954.95,6684.62
1950,1950,1,63,102,102,3155.59,321870.11
1951,1951,1,64,120,120,298.53,35823.13
1952,1952,1,57,89,89,32.32,2876.78
1953,1953,1,76,166.0792,166.0792,31.55,5240.52
1954,1954,1,67,1032.5425,0.0,13.01,13434.38
1955,1955,1,56,86,86,1247.26,107264.15
1956,1956,1,82,110.5936,110.5936,107.43,11881.29
1957,1957,1,59,742.1269,742.1269,11.35,8424.56
1958,1958,1,35,936.4203,936.4203,8.64,8092.65
1959,1959,1,115,941.14,941.14,12.14,11424.63
1960,1960,1,85,134,134,809.64,108492.36
1961,1961,1,3,471.5317,471.5317,13.8,6507.08
1962,1962,1,79,16,16,1522.81,24364.9
1963,1963,1,67,1044.9466,1044.9466,12.64,13209.6
1964,1964,1,102,19,19,341.07,6480.29
1965,1965,1,38,111,111,333.79,37051.16
1966,1966,1,115,1000.5741,1000.5741,13.32,13327.24
1967,1967,1,14,21,21,520.39,10928.26
1968,1968,1,53,52,52,512.85,26668.09
1969,1969,1,54,10,10,799.55,7995.46
1970,1970,1,15,152,152,1849.94,281190.16
1971,1971,1,70,85,85,204.39,17373.19
1972,1972,1,62,128,128,296.61,37966.42
1973,1973,1,89,67,67,33.73,2260.24
1974,1974,1,95,55,55,1825.61,100408.63
1975,1975,1,42,388.8916,388.8916,118.47,46072.43
1976,1976,1,59,227.62,227.62,10.3,2343.45
1977,1977,1,41,24,24,20.41,489.72
1978,1978,1,49,15,0,34.61,519.22
1979,1979,1,92,452.2742,452.2742,22.81,10317.07
1980,1980,1,38,141,141,347.36,48977.07
1981,1981,1,22,76,76,584.57,44427.3
1982,1982,1,21,33,33,404.63,13352.89
1983,1983,1,76,321.0345,321.0345,31.04,9966.26
1984,1984,1,20,1141.278,1141.278,35.28,40262.64
1985,1985,1,10,196.5064,196.5064,91.92,18063.81
1986,1986,1,63,154,154,3280.85,505250.83
1987,1987,1,1,772.7191,772.7191,129.95,100412.44
1988,1988,1,74,683.6168,683.6168,77.12,52723.26
1989,1989,1,98,950.3026,950.3026,98.6,93696.59
1990,1990,1,63,19,19,3217.55,61133.41
1991,1991,1,4,229.8903,229.8903,34.89,8020.53
1992,1992,1,93,103,103,428.59,44144.77
1993,1993,1,107,609.5382,609.5382,9.65,5883.3
1994,1994,1,49,42,42,35.11,1474.82
1995,1995,1,101,70,70,228.11,15967.9
1996,1996,1,119,28,28,3426.63,95945.54
1997,1997,1,117,23,23,350.59,8063.46
1998,1998,1,35,188.7877,188.7877,8.32,1570.48
1999,1999,1,93,157,157,414.92,65141.97
2000,2000,1,63,9,9,3348.21,30133.85
2001,2001,1,105,35,35,3.17,111.0
2002,2002,1,72,40,40,51.65,2066.12
2003,2003,1,88,98,98,1478.4,144883.57
2004,2004,1,65,66,66,16.47,1087.08
2005,2005,1,40,14,14,344.6,4824.37
2006,2006,1,43,252.6247,252.6247,8.46,2136.05
2007,2007,1,65,10,10,14.89,148.9
2008,2008,1,45,8,8,567.15,4537.18
2009,2009,1,101,99,99,207.75,20567.37
2010,2010,1,20,33.2303,33.2303,37.35,1241.26
2011,2011,1,47,131,131,332.34,43537.03
2012,2012,1,87,87,87,2904.88,252724.16
2013,2013,1,101,149,149,205.32,30592.38
2014,2014,1,48,111,111,286.78,31832.49
2015,2015,1,71,145,0,1738.03,252013.87
2016,2016,1,90,349.8954,349.8954,82.23,28771.46
2017,2017,1,97,47,47,23.63,1110.74
2018,2018,1,98,86.0296,86.0296,92.42,7951.19
2019,2019,1,33,20,20,36.87,737.41
2020,2020,1,56,156,156,1326.68,206962.38
2021,2021,1,40,137,137,321.93,44104.9
2022,2022,1,5,130,130,612.49,79623.23
2023,2023,1,2,60.6861,60.6861,83.01,5037.51
2024,2024,1,64,61,61,285.27,17401.57
2025,2025,1,39,31,31,3178.97,98548.16
2026,2026,1,87,121,121,2845.9,344354.25
2027,2027,1,64,136,136,285.75,38862.37
2028,2028,1,85,75,75,763.0,57224.66
2029,2029,1,77,42,42,728.61,30601.79
2030,2030,1,96,131,131,943.9,123650.74
2031,2031,1,6,62,62,546.14,33860.51
2032,2032,1,61,149,149,583.26,86906.28
2033,2033,1,40,20,20,354.78,7095.58
2034,2034,1,19,1198.493,1198.493,5.69,6821.86
2035,2035,1,89,69,69,35.96,2481.46
2036,2036,1,116,781.0173,781.0173,23.79,18577.91
2037,2037,1,51,313.5563,313.5563,5.9,1851.09
2038,2038,1,19,416.0545,416.0545,5.31,2209.2
2039,2039,1,9,138,138,13.76,1899.47
2040,2040,1,35,1079.8468,1079.8468,8.57,9254.61
2041,2041,1,38,79,79,381.57,30144.07
2042,2042,1,19,1025.8275,1025.8275,5.43,5565.7
2043,2043,1,48,82,82,282.01,23124.86
2044,2044,1,24,38,38,329.84,12533.85
2045,2045,1,30,135,135,238.68,32222.06
2046,2046,1,109,142,142,518.18,73581.61
2047,2047,1,113,76,76,12.92,981.72
2048,2048,1,17,6,6,17.27,103.64
2049,2049,1,35,492.0534,492.0534,9.45,4648.48
2050,2050,1,109,26,26,494.77,12863.94
2051,2051,1,89,52,52,31.92,1659.83
2052,2052,1,56,89,89,1345.28,119730.21
2053,2053,1,120,136,136,1278.55,173882.31
2054,2054,1,116,124.0601,124.0601,23.67,2936.78
2055,2055,1,88,120,120,1361.07,163327.91
2056,2056,1,4,364.6065,364.6065,33.25,12123.6
2057,2057,1,66,161.8534,161.8534,117.95,19090.96
2058,2058,1,81,158,158,11.36,1794.67
2059,2059,1,85,93,93,726.13,67530.47
2060,2060,1,23,77,77,1586.59,122167.33
2061,2061,1,105,83,83,3.32,275.5
2062,2062,1,63,11,11,3061.15,33672.61
2063,2063,1,98,737.1621,0.0,87.4,64425.33
2064,2064,1,47,34,34,294.87,10025.47
2065,2065,1,11,561.9742,561.9742,10.27,5772.78
2066,2066,1,39,58,58,3023.38,175355.98
2067,2067,1,28,791.1486,791.1486,47.23,37367.37
2068,2068,1,113,53,53,12.18,645.33
2069,2069,1,63,53,53,3094.74,164021.16
2070,2070,1,68,1067.7822,1067.7822,26.04,27809.78
2071,2071,1,62,16,16,305.85,4893.67
2072,2072,1,57,135,135,34.91,4712.76
2073,2073,1,26,889.012,889.012,110.31,98064.78
2074,2074,1,83,561.4933,561.4933,8.89,4990.79
2075,2075,1,95,41,41,1784.41,73160.91
2076,2076,1,103,7,7,2397.0,16778.97
2077,2077,1,27,1131.8223,1131.8223,9.72,10998.06
2078,2078,1,24,128,128,350.5,44864.63
2079,2079,1,10,391.0608,391.0608,90.38,35344.67
2080,2080,1,10,524.69,524.69,96.78,50777.49
2081,2081,1,109,42,42,511.06,21464.71
2082,2082,1,90,529.4647,529.4647,78.0,41295.8
2083,2083,1,37,125,125,671.64,83955.41
2084,2084,1,97,119,119,23.11,2750.48
2085,2085,1,22,135,135,587.08,79255.56
2086,2086,1,15,119,119,1817.68,216304.36
2087,2087,1,66,1073.9012,1073.9012,120.23,129117.41
2088,2088,1,104,152,152,2093.63,318231.09
2089,2089,1,28,1037.8118,1037.8118,46.32,48076.25
2090,2090,1,56,91,91,1291.21,117500.51
2091,2091,1,73,26,26,14.93,388.13
2092,2092,1,103,89,89,2355.37,209627.73
2093,2093,1,99,375.9058,375.9058,4.68,1758.42
2094,2094,1,5,142,142,588.65,83587.75
2095,2095,1,111,149,149,2171.43,323542.49
2096,2096,1,15,30,0,1845.4,55362.06
2097,2097,1,38,10,10,382.81,3828.06
2098,2098,1,83,497.4998,497.4998,8.67,4311.82
2099,2099,1,97,82,82,21.96,1800.92
2100,2100,1,3,441.0414,441.0414,12.76,5626.71
2101,2101,1,55,50,50,757.18,37859.05
2102,2102,1,45,123,123,573.87,70586.23
2103,2103,1,33,110,110,33.71,3708.56
2104,2104,1,112,72,72,993.57,71536.69
2105,2105,1,78,47,47,833.34,39166.95
2106,2106,1,32,82,82,954.18,78242.78
2107,2107,1,77,60,60,775.65,46539.16
2108,2108,1,101,139,139,237.91,33069.44
2109,2109,1,80,112,112,1352.91,151526.25
2110,2110,1,61,37,37,602.71,22300.44
2111,2111,1,77,113,113,801.04,90517.6
2112,2112,1,27,803.3416,803.3416,10.59,8504.08
2113,2113,1,30,88,88,254.68,22411.42
2114,2114,1,91,183.3996,183.3996,11.65,2136.59
2115,2115,1,62,70,70,303.82,21267.14
2116,2116,1,91,127.8534,127.8534,10.56,1350.3
2117,2117,1,47,136,136,311.05,42303.18
2118,2118,1,86,78,78,515.59,40215.96
2119,2119,1,93,29,29,437.62,12691.11
2120,2120,1,37,34,34,732.49,24904.61
2121,2121,1,2,732.4421,732.4421,88.58,64882.77
2122,2122,1,12,158.3291,158.3291,28.42,4499.82
2123,2123,1,1,688.1429,688.1429,141.56,97415.67
2124,2124,1,81,159,159,11.41,1814.52
2125,2125,1,28,434.1006,434.1006,46.24,20071.0
2126,2126,1,62,110,110,304.21,33463.19
2127,2127,1,94,31,31,479.54,14865.7
2128,2128,1,55,73,73,823.5,60115.57
2129,2129,1,15,138,138,1615.43,222929.89
2130,2130,1,68,329.3327,329.3327,24.98,8225.75
2131,2131,1,33,49,49,34.1,1671.04
2132,2132,1,46,135,135,641.43,86592.67
2133,2133,1,10,1000.2231,1000.2231,87.29,87305.25
2134,2134,1,108,301.98,301.98,38.01,11479.08
2135,2135,1,6,130,130,518.88,67454.76
2136,2136,1,78,39,39,777.51,30322.75
2137,2137,1,58,286.799,286.799,92.83,26623.05
2138,2138,1,77,118,118,791.6,93408.89
2139,2139,1,66,251.9662,251.9662,110.21,27768.85
2140,2140,1,74,510.6828,510.6828,73.28,37423.27
2141,2141,1,116,767.6583,767.6583,24.18,18559.5
2142,2142,1,82,145.3522,145.3522,95.39,13864.76
2143,2143,1,1,130.324,130.324,142.05,18511.97
2144,2144,1,84,1136.0092,1136.0092,31.18,35420.9
2145,2145,1,37,86,0,638.78,54935.33
2146,2146,1,37,76,76,655.45,49814.36
2147,2147,1,102,89,89,357.35,31803.86
2148,2148,1,95,150,150,1786.91,268036.93
2149,2149,1,26,784.9937,784.9937,113.52,89113.5
2150,2150,1,47,82,82,303.32,24872.33
2151,2151,1,48,65,65,273.99,17809.65
2152,2152,1,90,119.453,119.453,79.46,9491.46
2153,2153,1,6,118,118,498.64,58839.33
2154,2154,1,46,36,36,654.4,23558.42
2155,2155,1,67,345.7383,345.7383,13.37,4622.29
2156,2156,1,90,905.7317,905.7317,85.61,77543.02
2157,2157,1,66,937.9235,937.9235,108.42,101693.02
2158,2158,1,11,1157.2771,1157.2771,10.26,11877.85
2159,2159,1,112,15,15,975.26,14628.91
2160,2160,1,79,139,139,1450.32,201595.09
2161,2161,1,72,83,83,46.82,3886.2
2162,2162,1,35,109.2624,109.2624,8.33,909.63
2163,2163,1,41,152,152,19.26,2926.8
2164,2164,1,107,1100.6424,1100.6424,9.9,10898.57
2165,2165,1,97,137,137,24.07,3298.01
2166,2166,1,110,51,51,742.18,37851.43
2167,2167,1,91,277.5149,277.5149,10.82,3002.94
2168,2168,1,46,66,66,682.64,45054.14
2169,2169,1,11,422.164,422.164,10.91,4607.54
2170,2170,1,6,110,110,554.52,60997.28
2171,2171,1,108,852.6002,852.6002,37.68,32124.41
2172,2172,1,113,82,82,12.12,993.47
2173,2173,1,22,25,25,603.25,15081.35
2174,2174,1,101,125,125,236.4,29550.29
2175,2175,1,69,137,137,292.24,40037.25
2176,2176,1,48,7,7,255.04,1785.31
2177,2177,1,108,1192.1217,1192.1217,38.19,45528.32
2178,2178,1,43,386.5887,386.5887,7.74,2991.39
2179,2179,1,120,73,73,1380.88,100804.6
2180,2180,1,43,335.1225,335.1225,8.2,2747.56
2181,2181,1,75,444.0876,444.0876,6.61,2934.27
2182,2182,1,58,256.8699,256.8699,99.21,25483.69
2183,2183,1,24,27,27,366.57,9897.39
2184,2184,1,113,149,149,13.26,1976.17
2185,2185,1,46,109,109,653.71,71254.59
2186,2186,1,95,15,15,1926.24,28893.66
2187,2187,1,115,1080.8866,1080.8866,12.63,13650.8
2188,2188,1,57,125,125,35.68,4459.83
2189,2189,1,36,491.4066,491.4066,34.19,16803.5
2190,2190,1,116,301.6855,301.6855,22.34,6740.49
2191,2191,1,109,13,13,508.95,6616.39
2192,2192,1,114,356.9787,356.9787,135.48,48364.53
2193,2193,1,75,167.5989,167.5989,6.44,1079.44
2194,2194,1,19,113.2452,113.2452,5.16,584.43
2195,2195,1,53,10,10,501.82,5018.17
2196,2196,1,11,323.1939,323.1939,10.61,3427.58
2197,2197,1,11,119.4657,119.4657,10.57,1262.93
2198,2198,1,5,107,107,680.24,72785.26
2199,2199,1,32,7,7,890.31,6232.16
2200,2200,1,113,139,139,12.41,1725.49
2201,2201,1,107,124.1706,124.1706,8.54,1060.22
2202,2202,1,108,1188.8553,1188.8553,33.57,39913.54
2203,2203,1,71,9,9,1797.3,16175.66
2204,2204,1,4,445.461,445.461,33.02,14710.98
2205,2205,1,35,1069.5953,1069.5953,8.98,9605.49
2206,2206,1,72,110,110,53.71,5908.52
2207,2207,1,70,118,118,196.52,23189.24
2208,2208,1,96,7,7,916.0,6411.98
2209,2209,1,120,94,94,1206.69,113429.0
2210,2210,1,39,147,147,3183.91,468034.56
2211,2211,1,51,807.9263,807.9263,5.51,4454.27
2212,2212,1,97,156,156,23.71,3698.33
2213,2213,1,25,44,44,37.42,1646.42
2214,2214,1,47,47,47,301.16,14154.3
2215,2215,1,56,67,67,1236.65,82855.44
2216,2216,1,67,938.4933,938.4933,12.18,11434.51
2217,2217,1,85,74,74,792.31,58631.29
2218,2218,1,22,134,134,587.8,78764.74
2219,2219,1,60,1131.4459,1131.4459,21.27,24063.84
2220,2220,1,10,750.4816,0.0,96.37,72324.55
2221,2221,1,65,126,126,16.64,2096.27
2222,2222,1,48,25,25,264.26,6606.49
2223,2223,1,42,261.5256,261.5256,121.1,31671.11
2224,2224,1,111,133,133,2096.38,278818.22
2225,2225,1,107,417.8988,417.8988,8.62,3601.21
2226,2226,1,17,98,98,17.12,1677.85
2227,2227,1,83,115.5673,115.5673,8.46,978.02
2228,2228,1,106,584.4451,584.4451,73.33,42859.76
2229,2229,1,84,506.6348,506.6348,27.14,13748.47
2230,2230,1,2,905.4109,905.4109,80.63,73003.29
2231,2231,1,43,371.1094,371.1094,7.96,2955.8
2232,2232,1,72,125,125,48.37,6046.04
2233,2233,1,61,78,78,527.2,41121.98
2234,2234,1,68,1171.1321,1171.1321,27.15,31796.46
2235,2235,1,82,739.6815,739.6815,106.31,78633.0
2236,2236,1,108,159.9688,159.9688,37.09,5933.28
2237,2237,1,63,116,116,3260.42,378209.05
2238,2238,1,102,135,135,383.58,51783.12
2239,2239,1,64,129,129,303.72,39179.35
2240,2240,1,109,123,123,508.07,62493.01
2241,2241,1,89,153,153,33.47,5120.6
2242,2242,1,59,326.9549,326.9549,11.66,3811.48
2243,2243,1,31,11,11,582.41,6406.48
2244,2244,1,74,222.3126,222.3126,73.66,16375.59
2245,2245,1,112,121,121,969.14,117265.73
2246,2246,1,55,81,81,791.53,64113.82
2247,2247,1,113,69,69,12.07,832.57
2248,2248,1,91,1087.5648,1087.5648,10.55,11478.83
2249,2249,1,87,72,72,2665.25,191897.78
2250,2250,1,46,137,137,615.18,84279.46
2251,2251,1,87,61,61,2819.62,171996.71
2252,2252,1,28,1158.3447,1158.3447,42.18,48853.94
2253,2253,1,54,10,0,729.93,7299.34
2254,2254,1,104,157,157,1907.7,299508.62
2255,2255,1,81,158,158,10.54,1664.69
2256,2256,1,1,43.4419,43.4419,126.99,5516.56
2257,2257,1,76,559.3765,559.3765,33.42,18693.02
2258,2258,1,48,104,104,285.82,29725.6
2259,2259,1,4,1131.7039,1131.7039,35.05,39664.95
2260,2260,1,60,1153.6545,1153.6545,21.63,24955.36
2261,2261,1,70,104,104,211.57,22003.07
