sales_order_line_id,sales_order_id,line_no,product_id,order_qty,unit_price,line_amount
1981,1981,1,5,3,284834.98,854504.95
1982,1982,1,12,5,151383.22,756916.11
1983,1983,1,35,4,220953.27,883813.07
1984,1984,1,19,5,161815.78,809078.91
1985,1985,1,14,1,253862.19,253862.19
1986,1986,1,39,5,244174.3,1220871.48
1987,1987,1,10,1,380514.91,380514.91
1988,1988,1,34,2,286385.24,572770.47
1989,1989,1,23,3,201590.75,604772.25
1990,1990,1,4,1,192070.29,192070.29
1991,1991,1,10,5,370744.48,1853722.38
1992,1992,1,20,2,254706.85,509413.7
1993,1993,1,17,2,276636.23,553272.45
1994,1994,1,29,2,219786.0,439572.0
1995,1995,1,6,5,165769.23,828846.13
1996,1996,1,26,2,213222.61,426445.22
1997,1997,1,25,5,228817.86,1144089.31
1998,1998,1,7,2,216737.74,433475.48
1999,1999,1,7,2,219362.75,438725.5
2000,2000,1,1,3,330887.8,992663.39
