production_operation_id,production_order_id,operation_no,operation_name,planned_hours,actual_hours,status
5839,1460,3,整机装配,68.704,72.98,已完成
5840,1460,4,调试检验,68.704,71.2718,已完成
5841,1461,1,机械加工,58.3178,63.7507,已完成
5842,1461,2,电气装配,58.3178,61.2261,已完成
5843,1461,3,整机装配,58.3178,55.5648,已完成
5844,1461,4,调试检验,58.3178,65.5391,已完成
5845,1462,1,机械加工,38.5209,35.5426,已完成
5846,1462,2,电气装配,38.5209,42.4932,已完成
5847,1462,3,整机装配,38.5209,43.7171,已完成
5848,1462,4,调试检验,38.5209,42.7198,已完成
5849,1463,1,机械加工,59.3416,60.3178,已完成
5850,1463,2,电气装配,59.3416,54.96,已完成
5851,1463,3,整机装配,59.3416,67.2458,已完成
5852,1463,4,调试检验,59.3416,69.662,已完成
5853,1464,1,机械加工,48.8267,42.7749,已完成
5854,1464,2,电气装配,48.8267,43.1347,已完成
5855,1464,3,整机装配,48.8267,44.3716,已完成
5856,1464,4,调试检验,48.8267,48.7189,已完成
5857,1465,1,机械加工,99.6553,89.7553,已完成
5858,1465,2,电气装配,99.6553,93.4239,已完成
5859,1465,3,整机装配,99.6553,94.9173,已完成
5860,1465,4,调试检验,99.6553,108.3719,已完成
5861,1466,1,机械加工,101.8414,90.8684,已完成
5862,1466,2,电气装配,101.8414,118.517,已完成
5863,1466,3,整机装配,101.8414,94.7527,已完成
5864,1466,4,调试检验,101.8414,114.4931,已完成
5865,1467,1,机械加工,44.0494,43.3396,已完成
5866,1467,2,电气装配,44.0494,43.1531,已完成
5867,1467,3,整机装配,44.0494,50.5511,已完成
5868,1467,4,调试检验,44.0494,40.5224,已完成
5869,1468,1,机械加工,68.704,73.3571,已完成
5870,1468,2,电气装配,68.704,69.4264,已完成
5871,1468,3,整机装配,68.704,71.9141,已完成
5872,1468,4,调试检验,68.704,60.7097,已完成
5873,1469,1,机械加工,85.4401,85.9479,已完成
5874,1469,2,电气装配,85.4401,92.1484,已完成
5875,1469,3,整机装配,85.4401,73.0616,已完成
5876,1469,4,调试检验,85.4401,95.813,已完成
5877,1470,1,机械加工,52.0027,53.1276,已完成
5878,1470,2,电气装配,52.0027,58.9054,已完成
5879,1470,3,整机装配,52.0027,58.2344,已完成
5880,1470,4,调试检验,52.0027,55.4297,已完成
5881,1471,1,机械加工,54.4427,57.0852,已完成
5882,1471,2,电气装配,54.4427,60.7079,已完成
5883,1471,3,整机装配,54.4427,56.7845,已完成
5884,1471,4,调试检验,54.4427,60.4841,已完成
5885,1472,1,机械加工,98.823,112.2975,已完成
5886,1472,2,电气装配,98.823,91.6739,已完成
5887,1472,3,整机装配,98.823,89.4701,已完成
5888,1472,4,调试检验,98.823,112.9641,已完成
5889,1473,1,机械加工,91.2923,85.0356,已完成
5890,1473,2,电气装配,91.2923,85.1183,已完成
5891,1473,3,整机装配,91.2923,91.3526,已完成
5892,1473,4,调试检验,91.2923,83.905,已完成
5893,1474,1,机械加工,59.3416,68.0885,已完成
5894,1474,2,电气装配,59.3416,58.463,已完成
5895,1474,3,整机装配,59.3416,66.6171,已完成
5896,1474,4,调试检验,59.3416,66.7368,已完成
5897,1475,1,机械加工,71.8473,80.1256,已完成
5898,1475,2,电气装配,71.8473,63.7156,已完成
5899,1475,3,整机装配,71.8473,74.8515,已完成
5900,1475,4,调试检验,71.8473,73.7283,已完成
5901,1476,1,机械加工,87.2354,85.2328,已完成
5902,1476,2,电气装配,87.2354,102.1145,已完成
5903,1476,3,整机装配,87.2354,92.3444,已完成
5904,1476,4,调试检验,87.2354,90.7407,已完成
5905,1477,1,机械加工,66.0286,69.6188,已完成
5906,1477,2,电气装配,66.0286,64.2969,已完成
5907,1477,3,整机装配,66.0286,65.3653,已完成
5908,1477,4,调试检验,66.0286,69.7126,已完成
5909,1478,1,机械加工,42.5445,45.6582,已完成
5910,1478,2,电气装配,42.5445,47.5321,已完成
5911,1478,3,整机装配,42.5445,44.2921,已完成
5912,1478,4,调试检验,42.5445,39.4256,已完成
5913,1479,1,机械加工,101.9862,90.5101,已完成
5914,1479,2,电气装配,101.9862,96.2655,已完成
5915,1479,3,整机装配,101.9862,104.6137,已完成
5916,1479,4,调试检验,101.9862,102.4807,已完成
5917,1480,1,机械加工,88.218,87.2397,已完成
5918,1480,2,电气装配,88.218,90.5045,已完成
5919,1480,3,整机装配,88.218,91.2504,已完成
5920,1480,4,调试检验,88.218,79.8449,已完成
5921,1481,1,机械加工,48.8267,52.1421,已完成
5922,1481,2,电气装配,48.8267,48.2476,已完成
5923,1481,3,整机装配,48.8267,55.1173,已完成
5924,1481,4,调试检验,48.8267,42.9841,已完成
5925,1482,1,机械加工,58.3945,57.0023,已完成
5926,1482,2,电气装配,58.3945,55.5673,已完成
5927,1482,3,整机装配,58.3945,65.3885,已完成
5928,1482,4,调试检验,58.3945,52.7597,已完成
5929,1483,1,机械加工,31.6118,32.336,已完成
5930,1483,2,电气装配,31.6118,30.5355,已完成
5931,1483,3,整机装配,31.6118,31.4962,已完成
5932,1483,4,调试检验,31.6118,28.7977,已完成
5933,1484,1,机械加工,32.9755,36.5692,已完成
5934,1484,2,电气装配,32.9755,30.1616,已完成
5935,1484,3,整机装配,32.9755,29.8004,已完成
5936,1484,4,调试检验,32.9755,38.1503,已完成
5937,1485,1,机械加工,80.0149,84.5998,已完成
5938,1485,2,电气装配,80.0149,77.8411,已完成
5939,1485,3,整机装配,80.0149,70.4625,已完成
5940,1485,4,调试检验,80.0149,72.597,已完成
5941,1486,1,机械加工,52.0027,48.3641,已完成
5942,1486,2,电气装配,52.0027,59.897,已完成
5943,1486,3,整机装配,52.0027,48.2327,已完成
5944,1486,4,调试检验,52.0027,50.7879,已完成
5945,1487,1,机械加工,38.992,39.4665,已完成
5946,1487,2,电气装配,38.992,37.1283,已完成
5947,1487,3,整机装配,38.992,42.3094,已完成
5948,1487,4,调试检验,38.992,41.7618,已完成
5949,1488,1,机械加工,38.5209,34.6313,已完成
5950,1488,2,电气装配,38.5209,44.0118,已完成
5951,1488,3,整机装配,38.5209,36.4499,已完成
5952,1488,4,调试检验,38.5209,45.2897,已完成
5953,1489,1,机械加工,91.2923,81.6775,已完成
5954,1489,2,电气装配,91.2923,87.5498,已完成
5955,1489,3,整机装配,91.2923,106.1875,已完成
5956,1489,4,调试检验,91.2923,101.9006,已完成
5957,1490,1,机械加工,42.4664,38.1785,已完成
5958,1490,2,电气装配,42.4664,46.7518,已完成
5959,1490,3,整机装配,42.4664,47.502,已完成
5960,1490,4,调试检验,42.4664,37.1202,已完成
5961,1491,1,机械加工,98.823,84.1197,已完成
5962,1491,2,电气装配,98.823,90.4892,已完成
5963,1491,3,整机装配,98.823,108.3649,已完成
5964,1491,4,调试检验,98.823,102.0866,已完成
5965,1492,1,机械加工,92.3909,84.5319,已完成
5966,1492,2,电气装配,92.3909,91.9093,已完成
5967,1492,3,整机装配,92.3909,80.0529,已完成
5968,1492,4,调试检验,92.3909,89.4122,已完成
5969,1493,1,机械加工,80.0149,73.9475,已完成
5970,1493,2,电气装配,80.0149,80.6412,已完成
5971,1493,3,整机装配,80.0149,75.1224,已完成
5972,1493,4,调试检验,80.0149,91.8687,已完成
5973,1494,1,机械加工,88.218,75.4104,已完成
5974,1494,2,电气装配,88.218,79.5531,已完成
5975,1494,3,整机装配,88.218,92.7569,已完成
5976,1494,4,调试检验,88.218,82.5259,已完成
5977,1495,1,机械加工,102.9192,119.4525,已完成
5978,1495,2,电气装配,102.9192,106.1376,已完成
5979,1495,3,整机装配,102.9192,107.2887,已完成
5980,1495,4,调试检验,102.9192,119.1271,已完成
5981,1496,1,机械加工,101.9862,101.6694,已完成
5982,1496,2,电气装配,101.9862,97.5265,已完成
5983,1496,3,整机装配,101.9862,95.1432,已完成
5984,1496,4,调试检验,101.9862,87.042,已完成
5985,1497,1,机械加工,99.6553,95.0118,已完成
5986,1497,2,电气装配,99.6553,96.3139,已完成
5987,1497,3,整机装配,99.6553,87.7842,已完成
5988,1497,4,调试检验,99.6553,88.9589,已完成
5989,1498,1,机械加工,80.0149,88.4097,已完成
5990,1498,2,电气装配,80.0149,80.3506,已完成
5991,1498,3,整机装配,80.0149,84.0082,已完成
5992,1498,4,调试检验,80.0149,89.1119,已完成
5993,1499,1,机械加工,32.9755,30.2769,已完成
5994,1499,2,电气装配,32.9755,34.6638,已完成
5995,1499,3,整机装配,32.9755,32.2583,已完成
5996,1499,4,调试检验,32.9755,33.8154,已完成
5997,1500,1,机械加工,38.5209,43.4423,已完成
5998,1500,2,电气装配,38.5209,40.6484,已完成
5999,1500,3,整机装配,38.5209,45.2841,已完成
6000,1500,4,调试检验,38.5209,38.656,已完成
6001,1501,1,机械加工,32.9755,31.8271,已完成
6002,1501,2,电气装配,32.9755,36.5995,已完成
6003,1501,3,整机装配,32.9755,37.9188,已完成
6004,1501,4,调试检验,32.9755,30.0208,已完成
6005,1502,1,机械加工,58.3178,62.3805,已完成
6006,1502,2,电气装配,58.3178,58.8045,已完成
6007,1502,3,整机装配,58.3178,60.3026,已完成
6008,1502,4,调试检验,58.3178,67.2874,已完成
6009,1503,1,机械加工,66.0286,59.6008,已完成
6010,1503,2,电气装配,66.0286,70.9635,已完成
6011,1503,3,整机装配,66.0286,74.6042,已完成
6012,1503,4,调试检验,66.0286,73.2127,已完成
6013,1504,1,机械加工,62.8447,63.5622,已完成
6014,1504,2,电气装配,62.8447,64.2256,已完成
6015,1504,3,整机装配,62.8447,72.1827,已完成
6016,1504,4,调试检验,62.8447,60.5494,已完成
6017,1505,1,机械加工,98.823,106.5351,已完成
6018,1505,2,电气装配,98.823,109.4274,已完成
6019,1505,3,整机装配,98.823,86.1517,已完成
6020,1505,4,调试检验,98.823,107.4703,已完成
6021,1506,1,机械加工,35.2861,39.9734,已完成
6022,1506,2,电气装配,35.2861,39.9619,已完成
6023,1506,3,整机装配,35.2861,33.0677,已完成
6024,1506,4,调试检验,35.2861,41.4373,已完成
6025,1507,1,机械加工,101.8414,109.1261,已完成
6026,1507,2,电气装配,101.8414,98.6462,已完成
6027,1507,3,整机装配,101.8414,87.2809,已完成
6028,1507,4,调试检验,101.8414,112.2659,已完成
6029,1508,1,机械加工,101.9862,106.8563,已完成
6030,1508,2,电气装配,101.9862,115.0139,已完成
6031,1508,3,整机装配,101.9862,115.7068,已完成
6032,1508,4,调试检验,101.9862,111.5921,已完成
6033,1509,1,机械加工,98.823,92.944,已完成
6034,1509,2,电气装配,98.823,116.4656,已完成
6035,1509,3,整机装配,98.823,85.4848,已完成
6036,1509,4,调试检验,98.823,87.8966,已完成
6037,1510,1,机械加工,71.8473,73.7042,已完成
6038,1510,2,电气装配,71.8473,82.4718,已完成
6039,1510,3,整机装配,71.8473,63.3726,已完成
6040,1510,4,调试检验,71.8473,71.3811,已完成
6041,1511,1,机械加工,87.2354,102.6213,已完成
6042,1511,2,电气装配,87.2354,95.0575,已完成
6043,1511,3,整机装配,87.2354,102.0138,已完成
6044,1511,4,调试检验,87.2354,74.3634,已完成
6045,1512,1,机械加工,101.8414,107.222,已完成
6046,1512,2,电气装配,101.8414,101.4562,已完成
6047,1512,3,整机装配,101.8414,95.7958,已完成
6048,1512,4,调试检验,101.8414,106.0673,已完成
6049,1513,1,机械加工,38.992,38.5215,已完成
6050,1513,2,电气装配,38.992,41.3094,已完成
6051,1513,3,整机装配,38.992,39.0442,已完成
6052,1513,4,调试检验,38.992,45.4034,已完成
6053,1514,1,机械加工,88.8212,87.4534,已完成
6054,1514,2,电气装配,88.8212,94.7315,已完成
6055,1514,3,整机装配,88.8212,90.6095,已完成
6056,1514,4,调试检验,88.8212,87.3467,已完成
6057,1515,1,机械加工,62.8447,57.8444,已完成
6058,1515,2,电气装配,62.8447,67.1323,已完成
6059,1515,3,整机装配,62.8447,59.6412,已完成
6060,1515,4,调试检验,62.8447,56.95,已完成
6061,1516,1,机械加工,64.8069,75.5716,已完成
6062,1516,2,电气装配,64.8069,56.168,已完成
6063,1516,3,整机装配,64.8069,58.7137,已完成
6064,1516,4,调试检验,64.8069,56.5859,已完成
6065,1517,1,机械加工,20.4789,23.5396,已完成
6066,1517,2,电气装配,20.4789,22.2817,已完成
6067,1517,3,整机装配,20.4789,20.5447,已完成
6068,1517,4,调试检验,20.4789,19.3205,已完成
6069,1518,1,机械加工,32.9755,28.6083,已完成
6070,1518,2,电气装配,32.9755,37.0491,已完成
6071,1518,3,整机装配,32.9755,32.4089,已完成
6072,1518,4,调试检验,32.9755,28.7534,已完成
6073,1519,1,机械加工,62.8447,53.8337,已完成
6074,1519,2,电气装配,62.8447,56.5168,已完成
6075,1519,3,整机装配,62.8447,63.5793,已完成
6076,1519,4,调试检验,62.8447,62.8867,已完成
6077,1520,1,机械加工,64.8069,55.5685,已完成
6078,1520,2,电气装配,64.8069,56.2221,已完成
6079,1520,3,整机装配,64.8069,67.8544,已完成
6080,1520,4,调试检验,64.8069,56.5121,已完成
6081,1521,1,机械加工,85.4401,100.6433,已完成
6082,1521,2,电气装配,85.4401,82.4309,已完成
6083,1521,3,整机装配,85.4401,99.8025,已完成
6084,1521,4,调试检验,85.4401,75.2472,已完成
6085,1522,1,机械加工,93.0993,91.3258,已完成
6086,1522,2,电气装配,93.0993,108.9974,已完成
6087,1522,3,整机装配,93.0993,89.5105,已完成
6088,1522,4,调试检验,93.0993,107.6238,已完成
6089,1523,1,机械加工,101.9862,96.8754,已完成
6090,1523,2,电气装配,101.9862,105.3341,已完成
6091,1523,3,整机装配,101.9862,111.7823,已完成
6092,1523,4,调试检验,101.9862,94.7395,已完成
6093,1524,1,机械加工,68.704,61.6143,已完成
6094,1524,2,电气装配,68.704,66.7885,已完成
6095,1524,3,整机装配,68.704,58.5453,已完成
6096,1524,4,调试检验,68.704,63.7464,已完成
6097,1525,1,机械加工,88.218,99.5,已完成
6098,1525,2,电气装配,88.218,98.6088,已完成
6099,1525,3,整机装配,88.218,98.3228,已完成
6100,1525,4,调试检验,88.218,75.8409,已完成
6101,1526,1,机械加工,101.2568,90.7324,已完成
6102,1526,2,电气装配,101.2568,101.2247,已完成
6103,1526,3,整机装配,101.2568,90.8449,已完成
6104,1526,4,调试检验,101.2568,98.3258,已完成
6105,1527,1,机械加工,54.4427,61.058,已完成
6106,1527,2,电气装配,54.4427,58.2727,已完成
6107,1527,3,整机装配,54.4427,58.966,已完成
6108,1527,4,调试检验,54.4427,54.729,已完成
6109,1528,1,机械加工,92.3909,102.1159,已完成
6110,1528,2,电气装配,92.3909,83.242,已完成
6111,1528,3,整机装配,92.3909,97.6153,已完成
6112,1528,4,调试检验,92.3909,93.6155,已完成
6113,1529,1,机械加工,38.992,39.5898,已完成
6114,1529,2,电气装配,38.992,34.6954,已完成
6115,1529,3,整机装配,38.992,40.1662,已完成
6116,1529,4,调试检验,38.992,42.2513,已完成
6117,1530,1,机械加工,87.2354,98.6451,已完成
6118,1530,2,电气装配,87.2354,77.3638,已完成
6119,1530,3,整机装配,87.2354,81.6819,已完成
6120,1530,4,调试检验,87.2354,78.6723,已完成
6121,1531,1,机械加工,80.0149,69.1558,已完成
6122,1531,2,电气装配,80.0149,77.4557,已完成
6123,1531,3,整机装配,80.0149,75.3445,已完成
6124,1531,4,调试检验,80.0149,69.8359,已完成
6125,1532,1,机械加工,20.4789,22.3974,已完成
6126,1532,2,电气装配,20.4789,20.8745,已完成
6127,1532,3,整机装配,20.4789,21.7137,已完成
6128,1532,4,调试检验,20.4789,21.6,已完成
6129,1533,1,机械加工,48.8267,51.2587,已完成
6130,1533,2,电气装配,48.8267,52.0032,已完成
6131,1533,3,整机装配,48.8267,55.701,已完成
6132,1533,4,调试检验,48.8267,56.75,已完成
6133,1534,1,机械加工,64.8069,62.9002,已完成
6134,1534,2,电气装配,64.8069,73.139,已完成
6135,1534,3,整机装配,64.8069,72.9309,已完成
6136,1534,4,调试检验,64.8069,63.0678,已完成
6137,1535,1,机械加工,38.5209,39.8847,已完成
6138,1535,2,电气装配,38.5209,41.8879,已完成
6139,1535,3,整机装配,38.5209,43.4147,已完成
6140,1535,4,调试检验,38.5209,37.7689,已完成
6141,1536,1,机械加工,38.992,44.4802,已完成
6142,1536,2,电气装配,38.992,40.141,已完成
6143,1536,3,整机装配,38.992,35.181,已完成
6144,1536,4,调试检验,38.992,38.9627,已完成
6145,1537,1,机械加工,101.8414,102.6483,已完成
6146,1537,2,电气装配,101.8414,106.0179,已完成
6147,1537,3,整机装配,101.8414,118.6404,已完成
6148,1537,4,调试检验,101.8414,115.3111,已完成
6149,1538,1,机械加工,54.4427,64.0661,已完成
6150,1538,2,电气装配,54.4427,49.7408,已完成
6151,1538,3,整机装配,54.4427,48.1193,已完成
6152,1538,4,调试检验,54.4427,51.3961,已完成
6153,1539,1,机械加工,64.3394,60.784,已完成
6154,1539,2,电气装配,64.3394,71.0034,已完成
6155,1539,3,整机装配,64.3394,73.874,已完成
6156,1539,4,调试检验,64.3394,56.6891,已完成
6157,1540,1,机械加工,80.0149,89.9593,已完成
6158,1540,2,电气装配,80.0149,73.1452,已完成
6159,1540,3,整机装配,80.0149,77.164,已完成
6160,1540,4,调试检验,80.0149,71.0908,已完成
6161,1541,1,机械加工,66.0286,74.8536,已完成
6162,1541,2,电气装配,66.0286,65.1656,已完成
6163,1541,3,整机装配,66.0286,69.3671,已完成
6164,1541,4,调试检验,66.0286,70.6389,已完成
6165,1542,1,机械加工,31.6118,32.3798,已完成
6166,1542,2,电气装配,31.6118,27.4283,已完成
6167,1542,3,整机装配,31.6118,32.3761,已完成
6168,1542,4,调试检验,31.6118,36.6928,已完成
6169,1543,1,机械加工,20.4789,21.8798,已完成
6170,1543,2,电气装配,20.4789,20.76,已完成
6171,1543,3,整机装配,20.4789,21.7984,已完成
6172,1543,4,调试检验,20.4789,21.9005,已完成
6173,1544,1,机械加工,98.823,112.0744,已完成
6174,1544,2,电气装配,98.823,110.537,已完成
6175,1544,3,整机装配,98.823,114.9431,已完成
6176,1544,4,调试检验,98.823,90.8943,已完成
6177,1545,1,机械加工,38.5209,41.8662,已完成
6178,1545,2,电气装配,38.5209,43.1108,已完成
6179,1545,3,整机装配,38.5209,42.7165,已完成
6180,1545,4,调试检验,38.5209,43.9185,已完成
6181,1546,1,机械加工,38.992,38.1292,已完成
6182,1546,2,电气装配,38.992,45.0327,已完成
6183,1546,3,整机装配,38.992,35.886,已完成
6184,1546,4,调试检验,38.992,35.9666,已完成
6185,1547,1,机械加工,54.4427,57.6997,已完成
6186,1547,2,电气装配,54.4427,53.2767,已完成
6187,1547,3,整机装配,54.4427,56.3511,已完成
6188,1547,4,调试检验,54.4427,56.2357,已完成
6189,1548,1,机械加工,71.8473,80.5098,已完成
6190,1548,2,电气装配,71.8473,84.5389,已完成
6191,1548,3,整机装配,71.8473,84.3771,已完成
6192,1548,4,调试检验,71.8473,74.3862,已完成
6193,1549,1,机械加工,62.8447,56.5716,已完成
6194,1549,2,电气装配,62.8447,66.6854,已完成
6195,1549,3,整机装配,62.8447,62.5349,已完成
6196,1549,4,调试检验,62.8447,69.2431,已完成
6197,1550,1,机械加工,85.4401,80.3324,已完成
6198,1550,2,电气装配,85.4401,99.8245,已完成
6199,1550,3,整机装配,85.4401,78.0421,已完成
6200,1550,4,调试检验,85.4401,96.591,已完成
6201,1551,1,机械加工,97.7957,91.2675,已完成
6202,1551,2,电气装配,97.7957,111.3207,已完成
6203,1551,3,整机装配,97.7957,104.4645,已完成
6204,1551,4,调试检验,97.7957,105.168,已完成
6205,1552,1,机械加工,38.5209,43.5964,已完成
6206,1552,2,电气装配,38.5209,44.5348,已完成
6207,1552,3,整机装配,38.5209,37.0641,已完成
6208,1552,4,调试检验,38.5209,44.0833,已完成
6209,1553,1,机械加工,80.0149,91.8664,已完成
6210,1553,2,电气装配,80.0149,80.5193,已完成
6211,1553,3,整机装配,80.0149,74.737,已完成
6212,1553,4,调试检验,80.0149,79.3186,已完成
6213,1554,1,机械加工,91.2923,80.5818,已完成
6214,1554,2,电气装配,91.2923,83.0651,已完成
6215,1554,3,整机装配,91.2923,78.675,已完成
6216,1554,4,调试检验,91.2923,79.3014,已完成
6217,1555,1,机械加工,87.2354,96.0428,已完成
6218,1555,2,电气装配,87.2354,101.8342,已完成
6219,1555,3,整机装配,87.2354,102.0383,已完成
6220,1555,4,调试检验,87.2354,93.0917,已完成
6221,1556,1,机械加工,88.8212,95.7832,已完成
6222,1556,2,电气装配,88.8212,94.7067,已完成
6223,1556,3,整机装配,88.8212,104.1225,已完成
6224,1556,4,调试检验,88.8212,99.5442,已完成
6225,1557,1,机械加工,87.2354,91.8319,已完成
6226,1557,2,电气装配,87.2354,99.6082,已完成
6227,1557,3,整机装配,87.2354,92.0605,已完成
6228,1557,4,调试检验,87.2354,82.0965,已完成
6229,1558,1,机械加工,101.8414,118.3629,已完成
6230,1558,2,电气装配,101.8414,88.043,已完成
6231,1558,3,整机装配,101.8414,117.875,已完成
6232,1558,4,调试检验,101.8414,93.0971,已完成
6233,1559,1,机械加工,101.2568,100.9152,已完成
6234,1559,2,电气装配,101.2568,116.4197,已完成
6235,1559,3,整机装配,101.2568,86.2612,已完成
6236,1559,4,调试检验,101.2568,95.6007,已完成
6237,1560,1,机械加工,35.4413,41.8119,已完成
6238,1560,2,电气装配,35.4413,30.2678,已完成
6239,1560,3,整机装配,35.4413,35.2779,已完成
6240,1560,4,调试检验,35.4413,31.2197,已完成
6241,1561,1,机械加工,42.4664,39.4328,已完成
6242,1561,2,电气装配,42.4664,38.5054,已完成
6243,1561,3,整机装配,42.4664,49.2876,已完成
6244,1561,4,调试检验,42.4664,48.6929,已完成
6245,1562,1,机械加工,64.3394,69.6872,已完成
6246,1562,2,电气装配,64.3394,65.5761,已完成
6247,1562,3,整机装配,64.3394,55.928,已完成
6248,1562,4,调试检验,64.3394,73.5469,已完成
6249,1563,1,机械加工,97.7957,89.0274,已完成
6250,1563,2,电气装配,97.7957,105.4741,已完成
6251,1563,3,整机装配,97.7957,95.4125,已完成
6252,1563,4,调试检验,97.7957,83.8927,已完成
6253,1564,1,机械加工,64.3394,73.4119,已完成
6254,1564,2,电气装配,64.3394,65.6909,已完成
6255,1564,3,整机装配,64.3394,63.7218,已完成
6256,1564,4,调试检验,64.3394,68.6257,已完成
6257,1565,1,机械加工,32.9755,37.674,已完成
6258,1565,2,电气装配,32.9755,35.4908,已完成
6259,1565,3,整机装配,32.9755,36.1394,已完成
6260,1565,4,调试检验,32.9755,38.4732,已完成
6261,1566,1,机械加工,31.6522,33.3913,已完成
6262,1566,2,电气装配,31.6522,35.945,已完成
6263,1566,3,整机装配,31.6522,29.9015,已完成
6264,1566,4,调试检验,31.6522,30.0999,已完成
6265,1567,1,机械加工,88.8212,75.8487,已完成
6266,1567,2,电气装配,88.8212,94.3826,已完成
6267,1567,3,整机装配,88.8212,88.2813,已完成
6268,1567,4,调试检验,88.8212,97.6038,已完成
6269,1568,1,机械加工,20.4789,23.6133,已完成
6270,1568,2,电气装配,20.4789,18.7608,已完成
6271,1568,3,整机装配,20.4789,20.2374,已完成
6272,1568,4,调试检验,20.4789,20.0301,已完成
6273,1569,1,机械加工,88.8212,84.0045,已完成
6274,1569,2,电气装配,88.8212,100.1432,已完成
6275,1569,3,整机装配,88.8212,100.0793,已完成
6276,1569,4,调试检验,88.8212,94.1091,已完成
6277,1570,1,机械加工,35.4413,36.6197,已完成
6278,1570,2,电气装配,35.4413,38.0722,已完成
6279,1570,3,整机装配,35.4413,41.3204,已完成
6280,1570,4,调试检验,35.4413,30.971,已完成
6281,1571,1,机械加工,99.6553,111.001,已完成
6282,1571,2,电气装配,99.6553,87.7909,已完成
6283,1571,3,整机装配,99.6553,104.6501,已完成
6284,1571,4,调试检验,99.6553,102.3656,已完成
6285,1572,1,机械加工,101.9862,108.2615,已完成
6286,1572,2,电气装配,101.9862,108.6825,已完成
6287,1572,3,整机装配,101.9862,105.2739,已完成
6288,1572,4,调试检验,101.9862,92.6672,已完成
6289,1573,1,机械加工,101.2568,97.9553,已完成
6290,1573,2,电气装配,101.2568,87.3783,已完成
6291,1573,3,整机装配,101.2568,112.0899,已完成
6292,1573,4,调试检验,101.2568,107.2125,已完成
6293,1574,1,机械加工,32.9755,30.2963,已完成
6294,1574,2,电气装配,32.9755,37.5682,已完成
6295,1574,3,整机装配,32.9755,30.4752,已完成
6296,1574,4,调试检验,32.9755,31.4087,已完成
6297,1575,1,机械加工,42.4664,38.6303,已完成
6298,1575,2,电气装配,42.4664,46.7729,已完成
6299,1575,3,整机装配,42.4664,38.1689,已完成
6300,1575,4,调试检验,42.4664,43.5741,已完成
6301,1576,1,机械加工,68.704,75.9439,已完成
6302,1576,2,电气装配,68.704,75.7266,已完成
6303,1576,3,整机装配,68.704,73.1042,已完成
6304,1576,4,调试检验,68.704,61.9037,已完成
6305,1577,1,机械加工,68.704,75.7128,已完成
6306,1577,2,电气装配,68.704,77.9628,已完成
6307,1577,3,整机装配,68.704,72.2106,已完成
6308,1577,4,调试检验,68.704,74.3802,已完成
6309,1578,1,机械加工,88.1145,91.9334,已完成
6310,1578,2,电气装配,88.1145,90.9942,已完成
6311,1578,3,整机装配,88.1145,95.3137,已完成
6312,1578,4,调试检验,88.1145,95.9128,已完成
6313,1579,1,机械加工,26.0846,25.3759,已完成
6314,1579,2,电气装配,26.0846,23.8435,已完成
6315,1579,3,整机装配,26.0846,27.3684,已完成
6316,1579,4,调试检验,26.0846,25.1344,已完成
6317,1580,1,机械加工,101.8414,117.5308,已完成
6318,1580,2,电气装配,101.8414,107.051,已完成
6319,1580,3,整机装配,101.8414,99.3039,已完成
6320,1580,4,调试检验,101.8414,94.5881,已完成
6321,1581,1,机械加工,38.992,45.1953,已完成
6322,1581,2,电气装配,38.992,42.0725,已完成
6323,1581,3,整机装配,38.992,40.8601,已完成
6324,1581,4,调试检验,38.992,33.9405,已完成
6325,1582,1,机械加工,92.3909,100.3447,已完成
6326,1582,2,电气装配,92.3909,98.1897,已完成
6327,1582,3,整机装配,92.3909,80.549,已完成
6328,1582,4,调试检验,92.3909,107.702,已完成
6329,1583,1,机械加工,66.0286,68.6629,已完成
6330,1583,2,电气装配,66.0286,66.3374,已完成
6331,1583,3,整机装配,66.0286,76.5467,已完成
6332,1583,4,调试检验,66.0286,63.5036,已完成
6333,1584,1,机械加工,101.8414,90.4562,已完成
6334,1584,2,电气装配,101.8414,102.6251,已完成
6335,1584,3,整机装配,101.8414,118.6496,已完成
6336,1584,4,调试检验,101.8414,113.6541,已完成
6337,1585,1,机械加工,31.6118,31.6213,已完成
6338,1585,2,电气装配,31.6118,28.8742,已完成
6339,1585,3,整机装配,31.6118,27.0057,已完成
6340,1585,4,调试检验,31.6118,33.8696,已完成
6341,1586,1,机械加工,102.9192,89.332,已完成
6342,1586,2,电气装配,102.9192,104.1625,已完成
6343,1586,3,整机装配,102.9192,90.7923,已完成
6344,1586,4,调试检验,102.9192,117.9822,已完成
6345,1587,1,机械加工,42.4664,46.425,已完成
6346,1587,2,电气装配,42.4664,47.7957,已完成
6347,1587,3,整机装配,42.4664,49.4074,已完成
6348,1587,4,调试检验,42.4664,44.825,已完成
6349,1588,1,机械加工,64.8069,67.0282,已完成
6350,1588,2,电气装配,64.8069,59.5539,已完成
6351,1588,3,整机装配,64.8069,56.4222,已完成
6352,1588,4,调试检验,64.8069,69.5708,已完成
6353,1589,1,机械加工,62.8447,55.5327,已完成
6354,1589,2,电气装配,62.8447,68.6843,已完成
6355,1589,3,整机装配,62.8447,63.0422,已完成
6356,1589,4,调试检验,62.8447,66.4832,已完成
6357,1590,1,机械加工,31.6118,34.8282,已完成
6358,1590,2,电气装配,31.6118,34.0737,已完成
6359,1590,3,整机装配,31.6118,28.8573,已完成
