purchase_order_id,company_id,purchase_order_code,supplier_id,plant_id,order_date,promised_delivery_date,expected_delivery_date,status,buyer_id,currency,order_amount,source_system
3051,1,采购-003051,18,2,2025-04-30,2025-05-15,2025-05-15,已完成,24,CNY,2895.45,ERP
3052,1,采购-003052,3,1,2025-02-19,2025-03-17,2025-03-17,已完成,25,CNY,490.81,ERP
3053,1,采购-003053,35,1,2025-10-06,2025-10-16,2025-10-16,已完成,26,CNY,30802.37,ERP
3054,1,采购-003054,33,1,2025-11-09,2025-12-01,2025-12-01,已完成,21,CNY,86674.14,ERP
3055,1,采购-003055,32,1,2025-05-21,2025-06-24,2025-06-24,已完成,22,CNY,125461.78,ERP
3056,1,采购-003056,30,1,2026-06-09,2026-07-04,2026-07-04,已完成,23,CNY,83149.1,ERP
3057,1,采购-003057,39,1,2025-09-25,2025-10-08,2025-10-08,已完成,24,CNY,9034.45,ERP
3058,1,采购-003058,18,2,2025-10-14,2025-11-08,2025-11-08,已完成,25,CNY,4890.65,ERP
3059,1,采购-003059,34,1,2026-01-11,2026-02-10,2026-02-12,已完成,26,CNY,214449.16,ERP
3060,1,采购-003060,48,2,2026-07-02,2026-07-21,2026-07-21,已完成,21,CNY,104864.7,ERP
3061,1,采购-003061,22,2,2026-05-15,2026-06-22,2026-06-22,已完成,22,CNY,21608.29,ERP
3062,1,采购-003062,1,2,2024-09-25,2024-10-09,2024-10-09,已完成,23,CNY,58543.35,ERP
3063,1,采购-003063,28,1,2025-07-06,2025-08-11,2025-08-11,已完成,24,CNY,47139.91,ERP
3064,1,采购-003064,40,2,2024-09-13,2024-10-08,2024-10-08,已完成,25,CNY,875.38,ERP
3065,1,采购-003065,42,1,2026-02-24,2026-03-05,2026-03-05,已完成,26,CNY,118793.75,ERP
3066,1,采购-003066,35,2,2025-05-29,2025-06-15,2025-06-17,已完成,21,CNY,41979.28,ERP
3067,1,采购-003067,42,1,2026-02-22,2026-03-08,2026-03-08,已完成,22,CNY,47861.72,ERP
3068,1,采购-003068,32,1,2025-04-28,2025-05-30,2025-05-30,已完成,23,CNY,45775.37,ERP
3069,1,采购-003069,33,1,2025-10-28,2025-11-13,2025-11-24,已完成,24,CNY,40620.6,ERP
3070,1,采购-003070,23,1,2025-09-17,2025-10-28,2025-10-28,已完成,25,CNY,12041.1,ERP
3071,1,采购-003071,44,1,2026-07-07,2026-07-13,2026-07-13,已完成,26,CNY,3493.59,ERP
3072,1,采购-003072,27,1,2026-05-23,2026-06-16,2026-06-21,已完成,21,CNY,76490.79,ERP
3073,1,采购-003073,39,2,2025-10-23,2025-11-14,2025-11-14,已完成,22,CNY,25769.07,ERP
3074,1,采购-003074,15,1,2025-10-07,2025-10-19,2025-10-19,已完成,23,CNY,12840.24,ERP
3075,1,采购-003075,37,2,2025-05-16,2025-05-30,2025-05-30,已完成,24,CNY,3203.94,ERP
3076,1,采购-003076,33,1,2025-05-18,2025-06-18,2025-06-18,已完成,25,CNY,5523.69,ERP
3077,1,采购-003077,42,1,2024-09-09,2024-09-26,2024-09-26,已完成,26,CNY,20216.95,ERP
3078,1,采购-003078,17,2,2025-03-06,2025-03-19,2025-03-19,已完成,21,CNY,95595.24,ERP
3079,1,采购-003079,45,1,2025-09-20,2025-10-03,2025-10-03,已完成,22,CNY,28277.05,ERP
3080,1,采购-003080,29,1,2024-12-29,2025-01-04,2025-01-04,已完成,23,CNY,607.28,ERP
3081,1,采购-003081,38,1,2024-08-22,2024-09-14,2024-09-14,已完成,24,CNY,152934.84,ERP
3082,1,采购-003082,24,1,2024-08-29,2024-09-24,2024-10-04,已完成,25,CNY,10694.25,ERP
3083,1,采购-003083,26,2,2026-04-22,2026-05-23,2026-05-23,已完成,26,CNY,112165.65,ERP
3084,1,采购-003084,37,1,2026-07-03,2026-07-25,2026-07-25,已完成,21,CNY,67237.8,ERP
3085,1,采购-003085,33,1,2026-01-13,2026-02-16,2026-02-28,已完成,22,CNY,38522.07,ERP
3086,1,采购-003086,2,1,2025-08-30,2025-09-15,2025-09-15,已完成,23,CNY,26878.94,ERP
3087,1,采购-003087,49,2,2026-05-17,2026-06-19,2026-06-19,已完成,24,CNY,50602.3,ERP
3088,1,采购-003088,24,1,2024-11-26,2024-12-04,2024-12-16,已完成,25,CNY,114279.49,ERP
3089,1,采购-003089,44,1,2024-08-05,2024-08-11,2024-08-11,已完成,26,CNY,4507.39,ERP
3090,1,采购-003090,13,1,2026-07-05,2026-07-19,2026-07-19,已完成,21,CNY,41722.82,ERP
3091,1,采购-003091,13,2,2026-02-07,2026-03-09,2026-03-09,已完成,22,CNY,94039.9,ERP
3092,1,采购-003092,36,2,2026-03-12,2026-04-22,2026-04-22,已完成,23,CNY,78826.42,ERP
3093,1,采购-003093,11,1,2024-11-01,2024-12-03,2024-12-03,已完成,24,CNY,55991.89,ERP
3094,1,采购-003094,40,2,2025-06-26,2025-07-06,2025-07-06,已完成,25,CNY,470.78,ERP
3095,1,采购-003095,42,1,2025-07-12,2025-07-21,2025-07-21,已完成,26,CNY,232752.74,ERP
3096,1,采购-003096,40,1,2026-01-07,2026-01-23,2026-01-23,已完成,21,CNY,56442.89,ERP
3097,1,采购-003097,10,1,2024-09-10,2024-09-24,2024-09-24,已完成,22,CNY,393587.12,ERP
3098,1,采购-003098,3,1,2024-12-04,2024-12-25,2024-12-25,已完成,23,CNY,19584.23,ERP
3099,1,采购-003099,3,2,2025-01-17,2025-02-07,2025-02-07,已完成,24,CNY,2345.41,ERP
3100,1,采购-003100,37,1,2024-12-08,2024-12-20,2024-12-20,已完成,25,CNY,199346.51,ERP
3101,1,采购-003101,22,2,2025-08-19,2025-09-16,2025-09-20,已完成,26,CNY,21020.34,ERP
3102,1,采购-003102,50,1,2026-01-08,2026-02-05,2026-02-05,已完成,21,CNY,89148.76,ERP
3103,1,采购-003103,25,2,2026-01-22,2026-02-22,2026-02-22,已完成,22,CNY,16994.42,ERP
3104,1,采购-003104,49,2,2025-09-01,2025-10-01,2025-10-01,已完成,23,CNY,3204.98,ERP
3105,1,采购-003105,11,1,2024-11-30,2024-12-30,2025-01-06,已完成,24,CNY,11561.2,ERP
3106,1,采购-003106,4,1,2024-10-13,2024-10-17,2024-10-17,已完成,25,CNY,39746.2,ERP
3107,1,采购-003107,9,1,2024-12-05,2024-12-26,2024-12-26,已完成,26,CNY,14479.21,ERP
3108,1,采购-003108,44,1,2024-11-16,2024-11-25,2024-11-25,已完成,21,CNY,62751.87,ERP
3109,1,采购-003109,7,1,2025-10-26,2025-11-22,2025-11-22,已完成,22,CNY,3264.95,ERP
3110,1,采购-003110,18,2,2026-04-27,2026-05-25,2026-05-30,已完成,23,CNY,39146.85,ERP
3111,1,采购-003111,30,2,2024-11-19,2024-12-14,2024-12-14,已完成,24,CNY,64811.88,ERP
3112,1,采购-003112,33,2,2026-03-04,2026-03-22,2026-03-22,已完成,25,CNY,14283.23,ERP
3113,1,采购-003113,42,2,2025-07-11,2025-07-19,2025-07-19,已完成,26,CNY,2249.03,ERP
3114,1,采购-003114,48,2,2025-10-04,2025-10-29,2025-10-29,已完成,21,CNY,93712.66,ERP
3115,1,采购-003115,23,1,2026-02-24,2026-03-11,2026-03-11,已完成,22,CNY,105380.26,ERP
3116,1,采购-003116,46,1,2026-07-30,2026-08-30,2026-08-30,在途,23,CNY,54479.15,ERP
3117,1,采购-003117,3,2,2024-08-13,2024-09-06,2024-09-06,已完成,24,CNY,405.34,ERP
3118,1,采购-003118,3,1,2025-11-11,2025-11-20,2025-12-05,已完成,25,CNY,13078.13,ERP
3119,1,采购-003119,18,1,2025-01-18,2025-02-01,2025-02-01,已完成,26,CNY,49922.15,ERP
3120,1,采购-003120,12,2,2024-09-24,2024-10-09,2024-10-09,已完成,21,CNY,60858.62,ERP
3121,1,采购-003121,19,1,2025-12-22,2026-01-13,2026-01-13,已完成,22,CNY,466111.14,ERP
3122,1,采购-003122,24,1,2025-09-17,2025-10-17,2025-10-17,已完成,23,CNY,7320.73,ERP
3123,1,采购-003123,24,1,2025-09-14,2025-09-28,2025-09-28,已完成,24,CNY,25622.97,ERP
3124,1,采购-003124,11,1,2025-09-27,2025-09-30,2025-09-30,已完成,25,CNY,93636.48,ERP
3125,1,采购-003125,48,1,2026-05-02,2026-05-20,2026-05-20,已完成,26,CNY,85161.65,ERP
3126,1,采购-003126,25,2,2026-01-17,2026-02-09,2026-02-09,已完成,21,CNY,41427.91,ERP
3127,1,采购-003127,22,2,2025-04-28,2025-05-21,2025-05-21,已完成,22,CNY,35551.28,ERP
3128,1,采购-003128,39,1,2025-04-29,2025-06-05,2025-06-05,已完成,23,CNY,119289.58,ERP
3129,1,采购-003129,22,2,2026-06-29,2026-07-08,2026-07-08,已完成,24,CNY,1529.94,ERP
3130,1,采购-003130,12,1,2025-09-23,2025-10-16,2025-10-16,已完成,25,CNY,50682.0,ERP
3131,1,采购-003131,21,2,2026-02-15,2026-03-04,2026-03-04,已完成,26,CNY,33002.64,ERP
3132,1,采购-003132,46,1,2025-10-29,2025-12-06,2025-12-06,已完成,21,CNY,7589.2,ERP
3133,1,采购-003133,1,1,2025-10-02,2025-11-05,2025-11-05,已完成,22,CNY,19212.0,ERP
3134,1,采购-003134,35,2,2025-07-06,2025-07-30,2025-07-30,已完成,23,CNY,37226.28,ERP
3135,1,采购-003135,3,1,2025-02-16,2025-03-16,2025-03-16,已完成,24,CNY,1888.29,ERP
3136,1,采购-003136,43,1,2026-05-16,2026-05-30,2026-05-30,已完成,25,CNY,31010.72,ERP
3137,1,采购-003137,40,1,2025-11-15,2025-12-08,2025-12-08,已完成,26,CNY,5308.67,ERP
3138,1,采购-003138,2,1,2025-12-23,2026-01-08,2026-01-08,已完成,21,CNY,32485.92,ERP
3139,1,采购-003139,45,2,2025-08-01,2025-08-15,2025-08-15,已完成,22,CNY,23971.55,ERP
3140,1,采购-003140,15,1,2025-04-30,2025-05-12,2025-05-12,已完成,23,CNY,29672.14,ERP
3141,1,采购-003141,20,2,2024-12-16,2025-01-23,2025-01-23,已完成,24,CNY,623.41,ERP
3142,1,采购-003142,27,1,2025-03-10,2025-04-03,2025-04-03,已完成,25,CNY,31703.13,ERP
3143,1,采购-003143,27,1,2025-03-22,2025-04-27,2025-04-27,已完成,26,CNY,1053.53,ERP
3144,1,采购-003144,48,1,2024-12-14,2025-01-08,2025-01-08,已完成,21,CNY,18406.35,ERP
3145,1,采购-003145,37,1,2025-07-08,2025-07-22,2025-07-22,已完成,22,CNY,3238.16,ERP
3146,1,采购-003146,14,2,2026-02-24,2026-03-17,2026-03-17,已完成,23,CNY,621.16,ERP
3147,1,采购-003147,42,1,2026-02-18,2026-03-21,2026-03-21,已完成,24,CNY,6037.92,ERP
3148,1,采购-003148,28,1,2026-04-22,2026-05-29,2026-05-29,已完成,25,CNY,32656.86,ERP
3149,1,采购-003149,3,1,2025-12-01,2025-12-26,2025-12-26,已完成,26,CNY,9149.29,ERP
3150,1,采购-003150,16,1,2026-01-01,2026-02-02,2026-02-02,已完成,21,CNY,5005.8,ERP
3151,1,采购-003151,39,1,2026-02-21,2026-03-08,2026-03-08,已完成,22,CNY,255483.88,ERP
3152,1,采购-003152,47,2,2025-10-06,2025-10-27,2025-10-27,已完成,23,CNY,73152.45,ERP
3153,1,采购-003153,25,2,2025-01-02,2025-01-28,2025-01-28,已完成,24,CNY,1783.6,ERP
3154,1,采购-003154,44,2,2026-02-17,2026-03-17,2026-03-17,已完成,25,CNY,96958.84,ERP
3155,1,采购-003155,47,2,2026-06-02,2026-07-03,2026-07-03,已完成,26,CNY,36170.97,ERP
3156,1,采购-003156,46,1,2026-06-03,2026-06-14,2026-06-14,已完成,21,CNY,166240.82,ERP
3157,1,采购-003157,19,2,2025-10-30,2025-12-02,2025-12-02,已完成,22,CNY,517.16,ERP
3158,1,采购-003158,18,2,2025-06-02,2025-06-27,2025-06-27,已完成,23,CNY,15272.2,ERP
3159,1,采购-003159,44,2,2024-11-26,2024-12-23,2024-12-23,已完成,24,CNY,11058.66,ERP
3160,1,采购-003160,34,1,2026-07-13,2026-07-21,2026-07-21,已完成,25,CNY,20997.02,ERP
3161,1,采购-003161,50,2,2024-09-25,2024-10-08,2024-10-08,已完成,26,CNY,98893.22,ERP
3162,1,采购-003162,18,1,2024-10-20,2024-11-15,2024-11-15,已完成,21,CNY,5089.17,ERP
3163,1,采购-003163,35,2,2025-10-21,2025-11-22,2025-11-22,已完成,22,CNY,772.76,ERP
3164,1,采购-003164,33,1,2024-11-15,2024-12-25,2024-12-25,已完成,23,CNY,4608.86,ERP
3165,1,采购-003165,41,1,2024-09-11,2024-09-28,2024-09-28,已完成,24,CNY,4577.06,ERP
3166,1,采购-003166,3,2,2025-09-11,2025-10-16,2025-10-16,已完成,25,CNY,67232.18,ERP
3167,1,采购-003167,35,1,2025-08-22,2025-09-08,2025-09-08,已完成,26,CNY,14851.1,ERP
3168,1,采购-003168,36,1,2025-09-09,2025-10-05,2025-10-05,已完成,21,CNY,485858.91,ERP
3169,1,采购-003169,49,2,2025-04-14,2025-05-03,2025-05-03,已完成,22,CNY,12781.49,ERP
3170,1,采购-003170,14,2,2024-10-03,2024-11-02,2024-11-02,已完成,23,CNY,1270.15,ERP
3171,1,采购-003171,4,1,2026-05-19,2026-05-30,2026-05-30,已完成,24,CNY,54259.55,ERP
3172,1,采购-003172,50,1,2026-07-03,2026-07-19,2026-07-19,已完成,25,CNY,20057.67,ERP
3173,1,采购-003173,29,1,2026-06-14,2026-07-06,2026-07-06,已完成,26,CNY,257.39,ERP
3174,1,采购-003174,42,1,2024-08-29,2024-09-24,2024-09-24,已完成,21,CNY,42275.64,ERP
3175,1,采购-003175,20,2,2024-11-01,2024-11-30,2024-12-03,已完成,22,CNY,84571.48,ERP
3176,1,采购-003176,39,1,2025-02-20,2025-03-07,2025-03-07,已完成,23,CNY,168760.67,ERP
3177,1,采购-003177,26,1,2024-10-15,2024-11-13,2024-11-26,已完成,24,CNY,20213.09,ERP
3178,1,采购-003178,35,1,2025-11-18,2025-12-08,2025-12-08,已完成,25,CNY,69366.08,ERP
3179,1,采购-003179,23,1,2026-04-20,2026-05-31,2026-05-31,已完成,26,CNY,5456.1,ERP
3180,1,采购-003180,27,1,2026-01-19,2026-02-17,2026-02-17,已完成,21,CNY,3950.57,ERP
3181,1,采购-003181,21,2,2025-12-08,2026-01-10,2026-01-10,已完成,22,CNY,33620.03,ERP
3182,1,采购-003182,39,2,2025-11-28,2026-01-08,2026-01-08,已完成,23,CNY,3600.87,ERP
3183,1,采购-003183,44,2,2024-12-11,2025-01-01,2025-01-01,已完成,24,CNY,25317.06,ERP
3184,1,采购-003184,40,2,2026-08-03,2026-08-28,2026-08-28,在途,25,CNY,1971.65,ERP
3185,1,采购-003185,5,1,2024-11-08,2024-12-01,2024-12-01,已完成,26,CNY,5451.27,ERP
3186,1,采购-003186,45,1,2026-06-28,2026-07-14,2026-07-14,已完成,21,CNY,24117.72,ERP
3187,1,采购-003187,3,1,2025-09-08,2025-09-29,2025-09-29,已完成,22,CNY,867.62,ERP
3188,1,采购-003188,26,1,2025-01-12,2025-02-12,2025-02-12,已完成,23,CNY,120705.68,ERP
3189,1,采购-003189,22,1,2025-07-02,2025-07-25,2025-07-25,已完成,24,CNY,5928.68,ERP
3190,1,采购-003190,26,2,2025-01-13,2025-02-19,2025-02-19,已完成,25,CNY,3338.06,ERP
3191,1,采购-003191,7,1,2025-07-16,2025-08-12,2025-08-12,已完成,26,CNY,5323.48,ERP
3192,1,采购-003192,29,1,2025-12-18,2026-01-06,2026-01-06,已完成,21,CNY,8895.59,ERP
3193,1,采购-003193,1,1,2025-03-06,2025-04-02,2025-04-02,已完成,22,CNY,50212.45,ERP
3194,1,采购-003194,36,2,2024-08-02,2024-08-28,2024-08-28,已完成,23,CNY,65415.62,ERP
3195,1,采购-003195,24,1,2025-02-05,2025-03-05,2025-03-05,已完成,24,CNY,22594.5,ERP
3196,1,采购-003196,35,2,2025-07-17,2025-08-10,2025-08-10,已完成,25,CNY,72246.0,ERP
3197,1,采购-003197,12,1,2026-08-04,2026-08-28,2026-09-11,在途,26,CNY,1355.68,ERP
3198,1,采购-003198,22,1,2025-09-01,2025-10-09,2025-10-09,已完成,21,CNY,8922.93,ERP
3199,1,采购-003199,29,2,2024-10-02,2024-11-04,2024-11-04,已完成,22,CNY,979.73,ERP
3200,1,采购-003200,40,2,2024-08-04,2024-09-05,2024-09-15,已完成,23,CNY,115448.98,ERP
3201,1,采购-003201,34,1,2025-07-11,2025-08-12,2025-08-12,已完成,24,CNY,20551.49,ERP
3202,1,采购-003202,13,1,2024-12-27,2025-01-30,2025-01-30,已完成,25,CNY,6210.9,ERP
3203,1,采购-003203,45,1,2025-12-30,2026-01-13,2026-01-13,已完成,26,CNY,129928.63,ERP
3204,1,采购-003204,42,1,2025-04-14,2025-04-22,2025-04-22,已完成,21,CNY,4334.45,ERP
3205,1,采购-003205,17,1,2026-07-09,2026-08-12,2026-08-12,在途,22,CNY,6672.52,ERP
3206,1,采购-003206,43,1,2025-04-28,2025-05-09,2025-05-09,已完成,23,CNY,8017.0,ERP
3207,1,采购-003207,40,1,2026-05-13,2026-06-17,2026-06-17,已完成,24,CNY,199376.61,ERP
3208,1,采购-003208,39,1,2025-08-22,2025-09-13,2025-09-16,已完成,25,CNY,2020.38,ERP
3209,1,采购-003209,21,2,2025-05-31,2025-06-15,2025-06-15,已完成,26,CNY,91227.46,ERP
3210,1,采购-003210,6,1,2025-03-07,2025-03-28,2025-03-28,已完成,21,CNY,58558.73,ERP
3211,1,采购-003211,44,1,2025-06-25,2025-07-04,2025-07-04,已完成,22,CNY,347811.14,ERP
3212,1,采购-003212,8,1,2026-05-22,2026-06-18,2026-06-18,已完成,23,CNY,22880.44,ERP
3213,1,采购-003213,33,2,2024-09-08,2024-10-16,2024-10-16,已完成,24,CNY,16021.51,ERP
3214,1,采购-003214,22,1,2026-06-07,2026-07-05,2026-07-05,已完成,25,CNY,17766.7,ERP
3215,1,采购-003215,24,2,2025-01-27,2025-02-26,2025-02-26,已完成,26,CNY,3528.05,ERP
3216,1,采购-003216,9,1,2024-11-30,2024-12-23,2024-12-23,已完成,21,CNY,99642.36,ERP
3217,1,采购-003217,43,2,2025-01-21,2025-02-20,2025-02-20,已完成,22,CNY,33551.42,ERP
3218,1,采购-003218,42,1,2024-11-02,2024-11-19,2024-11-19,已完成,23,CNY,3645.24,ERP
3219,1,采购-003219,9,2,2025-11-23,2025-12-07,2025-12-07,已完成,24,CNY,34594.92,ERP
3220,1,采购-003220,21,2,2024-08-03,2024-08-09,2024-08-09,已完成,25,CNY,8109.98,ERP
3221,1,采购-003221,30,1,2026-01-18,2026-01-26,2026-01-26,已完成,26,CNY,133110.24,ERP
3222,1,采购-003222,19,2,2024-12-12,2024-12-29,2024-12-29,已完成,21,CNY,126879.45,ERP
3223,1,采购-003223,18,1,2025-06-20,2025-07-16,2025-07-16,已完成,22,CNY,2638.21,ERP
3224,1,采购-003224,49,1,2025-05-07,2025-05-15,2025-05-15,已完成,23,CNY,89945.61,ERP
3225,1,采购-003225,17,2,2025-08-03,2025-08-30,2025-08-30,已完成,24,CNY,20365.26,ERP
3226,1,采购-003226,5,1,2024-11-09,2024-11-24,2024-11-24,已完成,25,CNY,40094.86,ERP
3227,1,采购-003227,24,2,2026-02-20,2026-02-28,2026-02-28,已完成,26,CNY,197563.61,ERP
3228,1,采购-003228,18,1,2025-12-08,2026-01-09,2026-01-09,已完成,21,CNY,62492.47,ERP
3229,1,采购-003229,6,2,2024-11-14,2024-11-20,2024-11-20,已完成,22,CNY,202004.44,ERP
3230,1,采购-003230,34,1,2025-11-05,2025-12-07,2025-12-07,已完成,23,CNY,7788.93,ERP
3231,1,采购-003231,24,1,2026-03-20,2026-04-09,2026-04-09,已完成,24,CNY,5791.57,ERP
3232,1,采购-003232,9,1,2025-05-23,2025-06-25,2025-06-25,已完成,25,CNY,24385.43,ERP
3233,1,采购-003233,10,2,2024-09-24,2024-10-06,2024-10-06,已完成,26,CNY,10128.56,ERP
3234,1,采购-003234,40,2,2024-09-06,2024-09-16,2024-09-16,已完成,21,CNY,2271.51,ERP
3235,1,采购-003235,29,1,2025-01-08,2025-02-18,2025-02-18,已完成,22,CNY,3335.86,ERP
3236,1,采购-003236,24,1,2025-01-15,2025-01-23,2025-01-23,已完成,23,CNY,98603.53,ERP
3237,1,采购-003237,37,1,2026-03-08,2026-03-20,2026-03-20,已完成,24,CNY,49364.42,ERP
3238,1,采购-003238,33,2,2025-11-22,2025-12-14,2025-12-14,已完成,25,CNY,90722.59,ERP
3239,1,采购-003239,10,2,2025-01-16,2025-01-30,2025-01-30,已完成,26,CNY,460085.7,ERP
3240,1,采购-003240,50,2,2025-03-19,2025-04-21,2025-04-30,已完成,21,CNY,94184.41,ERP
3241,1,采购-003241,35,1,2026-06-17,2026-07-19,2026-07-19,已完成,22,CNY,3227.48,ERP
3242,1,采购-003242,30,2,2025-04-04,2025-04-12,2025-04-12,已完成,23,CNY,95835.32,ERP
3243,1,采购-003243,41,2,2025-07-18,2025-07-29,2025-07-29,已完成,24,CNY,45278.44,ERP
3244,1,采购-003244,18,1,2025-06-15,2025-06-29,2025-06-29,已完成,25,CNY,34405.59,ERP
3245,1,采购-003245,46,1,2026-07-13,2026-08-03,2026-08-13,已逾期,26,CNY,26175.67,ERP
3246,1,采购-003246,8,1,2025-12-09,2026-01-12,2026-01-12,已完成,21,CNY,6449.79,ERP
3247,1,采购-003247,35,1,2025-05-19,2025-06-30,2025-06-30,已完成,22,CNY,807.97,ERP
3248,1,采购-003248,28,2,2025-01-02,2025-02-08,2025-02-08,已完成,23,CNY,39675.68,ERP
3249,1,采购-003249,34,1,2024-12-16,2025-01-03,2025-01-03,已完成,24,CNY,8310.37,ERP
3250,1,采购-003250,7,1,2025-08-06,2025-08-25,2025-08-25,已完成,25,CNY,2891.43,ERP
3251,1,采购-003251,41,1,2025-11-28,2025-12-08,2025-12-08,已完成,26,CNY,7908.36,ERP
3252,1,采购-003252,3,2,2026-06-11,2026-07-09,2026-07-09,已完成,21,CNY,518.23,ERP
3253,1,采购-003253,2,1,2025-02-22,2025-03-10,2025-03-18,已完成,22,CNY,47995.31,ERP
3254,1,采购-003254,11,2,2026-07-10,2026-07-13,2026-07-13,已完成,23,CNY,94563.48,ERP
3255,1,采购-003255,41,2,2026-06-30,2026-07-25,2026-07-25,已完成,24,CNY,959.73,ERP
3256,1,采购-003256,33,1,2024-10-15,2024-11-07,2024-11-07,已完成,25,CNY,24167.68,ERP
3257,1,采购-003257,30,1,2026-02-12,2026-03-20,2026-03-20,已完成,26,CNY,1287.09,ERP
3258,1,采购-003258,28,1,2025-06-28,2025-07-10,2025-07-10,已完成,21,CNY,32655.1,ERP
3259,1,采购-003259,19,1,2024-11-13,2024-12-06,2024-12-06,已完成,22,CNY,18679.67,ERP
3260,1,采购-003260,10,2,2026-03-30,2026-04-30,2026-04-30,已完成,23,CNY,21957.92,ERP
3261,1,采购-003261,43,2,2025-08-10,2025-09-01,2025-09-01,已完成,24,CNY,5533.74,ERP
3262,1,采购-003262,33,1,2025-05-30,2025-06-22,2025-06-22,已完成,25,CNY,76976.86,ERP
3263,1,采购-003263,32,1,2024-09-09,2024-09-26,2024-09-26,已完成,26,CNY,33345.97,ERP
3264,1,采购-003264,10,1,2026-01-21,2026-02-21,2026-02-21,已完成,21,CNY,43584.0,ERP
3265,1,采购-003265,18,2,2024-12-28,2025-01-11,2025-01-11,已完成,22,CNY,2203.55,ERP
3266,1,采购-003266,2,1,2026-01-09,2026-02-14,2026-02-14,已完成,23,CNY,1354.69,ERP
3267,1,采购-003267,29,2,2026-07-01,2026-07-23,2026-07-23,已完成,24,CNY,391.43,ERP
3268,1,采购-003268,36,1,2025-04-16,2025-04-28,2025-04-28,已完成,25,CNY,316321.94,ERP
3269,1,采购-003269,4,1,2025-08-21,2025-09-04,2025-09-04,已完成,26,CNY,34767.16,ERP
3270,1,采购-003270,3,1,2025-04-13,2025-04-22,2025-04-22,已完成,21,CNY,2261.92,ERP
3271,1,采购-003271,42,1,2025-10-25,2025-12-05,2025-12-05,已完成,22,CNY,3018.59,ERP
3272,1,采购-003272,1,1,2025-09-02,2025-09-29,2025-09-29,已完成,23,CNY,24222.95,ERP
3273,1,采购-003273,48,1,2025-06-21,2025-07-15,2025-07-15,已完成,24,CNY,68236.65,ERP
3274,1,采购-003274,32,2,2025-04-02,2025-05-06,2025-05-06,已完成,25,CNY,18124.21,ERP
3275,1,采购-003275,1,2,2026-05-06,2026-05-28,2026-05-28,已完成,26,CNY,48504.14,ERP
3276,1,采购-003276,42,1,2025-09-22,2025-10-28,2025-10-28,已完成,21,CNY,25622.23,ERP
3277,1,采购-003277,44,1,2025-10-20,2025-11-14,2025-11-14,已完成,22,CNY,85.47,ERP
3278,1,采购-003278,1,2,2024-10-01,2024-10-22,2024-10-22,已完成,23,CNY,2791.36,ERP
3279,1,采购-003279,22,1,2026-05-10,2026-06-02,2026-06-02,已完成,24,CNY,39221.19,ERP
3280,1,采购-003280,27,2,2025-03-01,2025-04-06,2025-04-06,已完成,25,CNY,1457.95,ERP
3281,1,采购-003281,50,1,2025-12-18,2026-01-20,2026-01-20,已完成,26,CNY,29102.92,ERP
3282,1,采购-003282,11,1,2026-07-15,2026-08-05,2026-08-05,已完成,21,CNY,45637.15,ERP
3283,1,采购-003283,22,1,2025-05-24,2025-07-01,2025-07-01,已完成,22,CNY,11054.37,ERP
3284,1,采购-003284,31,2,2025-09-07,2025-09-11,2025-09-11,已完成,23,CNY,33954.76,ERP
3285,1,采购-003285,35,2,2024-11-07,2024-11-17,2024-11-17,已完成,24,CNY,58556.87,ERP
3286,1,采购-003286,39,1,2025-02-25,2025-04-07,2025-04-07,已完成,25,CNY,2855.29,ERP
3287,1,采购-003287,20,1,2025-07-27,2025-08-12,2025-08-12,已完成,26,CNY,25058.29,ERP
3288,1,采购-003288,46,2,2025-07-09,2025-07-20,2025-07-20,已完成,21,CNY,80557.09,ERP
3289,1,采购-003289,11,2,2024-09-24,2024-09-30,2024-09-30,已完成,22,CNY,25159.9,ERP
3290,1,采购-003290,29,1,2026-04-12,2026-04-18,2026-04-18,已完成,23,CNY,9392.81,ERP
3291,1,采购-003291,24,2,2026-02-02,2026-03-05,2026-03-05,已完成,24,CNY,5663.02,ERP
3292,1,采购-003292,20,2,2026-03-05,2026-04-12,2026-04-12,已完成,25,CNY,4868.18,ERP
3293,1,采购-003293,4,1,2026-07-08,2026-08-03,2026-08-03,已完成,26,CNY,2388.77,ERP
3294,1,采购-003294,48,1,2025-10-25,2025-11-11,2025-11-19,已完成,21,CNY,33653.88,ERP
3295,1,采购-003295,39,2,2024-10-08,2024-11-14,2024-11-14,已完成,22,CNY,14320.53,ERP
3296,1,采购-003296,17,1,2025-03-18,2025-03-31,2025-03-31,已完成,23,CNY,135921.19,ERP
3297,1,采购-003297,18,1,2026-07-13,2026-08-04,2026-08-04,已完成,24,CNY,8281.33,ERP
3298,1,采购-003298,25,1,2025-08-08,2025-09-03,2025-09-03,已完成,25,CNY,1961.38,ERP
3299,1,采购-003299,46,2,2025-09-16,2025-10-07,2025-10-07,已完成,26,CNY,4659.04,ERP
3300,1,采购-003300,41,1,2024-12-29,2025-01-15,2025-01-15,已完成,21,CNY,20670.94,ERP
3301,1,采购-003301,15,2,2025-04-26,2025-05-12,2025-05-12,已完成,22,CNY,164052.63,ERP
3302,1,采购-003302,11,1,2025-10-25,2025-11-15,2025-11-15,已完成,23,CNY,14396.19,ERP
3303,1,采购-003303,7,2,2025-11-11,2025-11-24,2025-11-24,已完成,24,CNY,28330.03,ERP
