shipment_id,shipment_code,sales_order_id,customer_id,plant_id,shipment_date,shipment_amount,status
1364,发货-001364,1364,70,2,2026-02-17,224459.1,已发货
1365,发货-001365,1365,70,1,2026-03-15,185279.57,已发货
1366,发货-001366,1366,62,2,2026-02-13,1615365.8,已发货
1367,发货-001367,1367,32,2,2026-01-26,485773.98,已发货
1368,发货-001368,1368,15,1,2026-03-11,393975.3,已发货
1369,发货-001369,1369,73,1,2026-03-02,509773.4,已发货
1370,发货-001370,1370,63,1,2026-03-09,215214.34,已发货
1371,发货-001371,1371,64,1,2026-02-21,150356.87,已发货
1372,发货-001372,1372,46,2,2026-01-26,363608.9,已发货
1373,发货-001373,1373,68,2,2026-04-05,245311.38,已发货
1374,发货-001374,1374,29,2,2026-04-10,882697.75,已发货
1375,发货-001375,1375,33,2,2026-03-09,834720.5,已发货
1376,发货-001376,1376,6,1,2026-02-11,415860.76,已发货
1377,发货-001377,1377,52,2,2026-02-13,698490.32,已发货
1378,发货-001378,1378,27,1,2026-03-21,1439011.35,已发货
1379,发货-001379,1379,73,1,2026-02-25,502613.61,已发货
1380,发货-001380,1380,69,1,2026-04-05,791730.66,已发货
1381,发货-001381,1381,12,2,2026-04-14,1258887.0,已发货
1382,发货-001382,1382,45,2,2026-02-05,383735.46,已发货
1383,发货-001383,1383,22,1,2026-02-28,228045.86,已发货
1384,发货-001384,1384,47,2,2026-03-18,499873.8,已发货
1385,发货-001385,1385,66,2,2026-04-11,304437.71,已发货
1386,发货-001386,1386,2,2,2026-04-02,649237.8,已发货
1387,发货-001387,1387,26,1,2026-03-27,891516.8,已发货
1388,发货-001388,1388,74,1,2026-04-11,816094.32,已发货
1389,发货-001389,1389,75,1,2026-04-02,333383.94,已发货
1390,发货-001390,1390,62,1,2026-04-14,254117.14,已发货
1391,发货-001391,1391,22,1,2026-02-28,1116063.12,已发货
1392,发货-001392,1392,51,1,2026-01-29,1580465.2,已发货
1393,发货-001393,1393,60,1,2026-03-01,540761.86,已发货
1394,发货-001394,1394,79,1,2026-04-08,182958.84,已发货
1395,发货-001395,1395,39,1,2026-03-20,1126067.88,已发货
1396,发货-001396,1396,25,2,2026-03-07,384955.7,已发货
1397,发货-001397,1397,77,2,2026-04-17,334368.96,已发货
1398,发货-001398,1398,30,1,2026-03-29,250008.62,已发货
1399,发货-001399,1399,18,2,2026-02-12,256150.32,已发货
1400,发货-001400,1400,34,1,2026-04-17,1149254.2,已发货
1401,发货-001401,1401,48,1,2026-04-13,599841.92,已发货
1402,发货-001402,1402,23,2,2026-02-02,707479.24,已发货
1403,发货-001403,1403,28,1,2026-04-13,1046287.48,已发货
1404,发货-001404,1404,7,2,2026-03-18,527597.34,已发货
1405,发货-001405,1405,20,2,2026-03-18,332978.26,已发货
1406,发货-001406,1406,77,1,2026-02-10,255527.21,已发货
1407,发货-001407,1407,76,1,2026-03-24,885112.75,已发货
1408,发货-001408,1408,60,2,2026-01-26,1098694.5,已发货
1409,发货-001409,1409,16,1,2026-01-26,427875.16,已发货
1410,发货-001410,1410,72,1,2026-02-22,1439497.28,已发货
1411,发货-001411,1411,52,1,2026-02-12,997142.2,已发货
1412,发货-001412,1412,32,1,2026-03-11,782381.75,已发货
1413,发货-001413,1413,51,2,2026-04-24,247135.26,已发货
1414,发货-001414,1414,1,1,2026-04-01,919571.72,已发货
1415,发货-001415,1415,43,1,2026-04-05,234851.09,已发货
1416,发货-001416,1416,42,1,2026-02-07,269186.12,已发货
1417,发货-001417,1417,66,2,2026-03-21,425681.02,已发货
1418,发货-001418,1418,44,1,2026-03-16,273811.7,已发货
1419,发货-001419,1419,23,1,2026-03-11,176945.7,已发货
1420,发货-001420,1420,14,1,2026-04-23,413494.46,已发货
1421,发货-001421,1421,7,2,2026-01-31,502470.93,已发货
1422,发货-001422,1422,7,2,2026-03-25,500974.9,已发货
1423,发货-001423,1423,52,1,2026-03-22,1489187.6,已发货
1424,发货-001424,1424,16,2,2026-04-12,1142480.25,已发货
1425,发货-001425,1425,32,2,2026-02-14,395805.54,已发货
1426,发货-001426,1426,53,2,2026-04-07,885473.85,已发货
1427,发货-001427,1427,70,2,2026-03-11,251802.15,已发货
1428,发货-001428,1428,74,1,2026-04-15,205382.54,已发货
1429,发货-001429,1429,63,2,2026-04-20,854859.92,已发货
1430,发货-001430,1430,53,1,2026-03-12,213699.64,已发货
1431,发货-001431,1431,4,1,2026-02-20,158238.26,已发货
1432,发货-001432,1432,28,1,2026-03-02,1559025.68,已发货
1433,发货-001433,1433,19,1,2026-04-07,721428.08,已发货
1434,发货-001434,1434,68,2,2026-02-25,184317.28,已发货
1435,发货-001435,1435,21,2,2026-04-25,197688.18,已发货
1436,发货-001436,1436,11,1,2026-02-17,809373.72,已发货
1437,发货-001437,1437,19,1,2026-02-10,194955.88,已发货
1438,发货-001438,1438,17,1,2026-04-21,421551.2,已发货
1439,发货-001439,1439,11,1,2026-03-19,294638.01,已发货
1440,发货-001440,1440,35,2,2026-03-18,715214.08,已发货
1441,发货-001441,1441,52,1,2026-04-28,1090888.4,已发货
1442,发货-001442,1442,26,1,2026-05-01,246947.83,已发货
1443,发货-001443,1443,63,2,2026-03-05,265783.01,已发货
1444,发货-001444,1444,58,1,2026-02-10,348103.0,已发货
1445,发货-001445,1445,30,1,2026-03-15,800611.38,已发货
1446,发货-001446,1446,61,1,2026-05-06,150058.32,已发货
1447,发货-001447,1447,41,1,2026-04-03,429120.7,已发货
1448,发货-001448,1448,35,1,2026-03-30,853215.45,已发货
1449,发货-001449,1449,32,2,2026-03-30,320606.16,已发货
1450,发货-001450,1450,47,2,2026-05-09,210198.15,已发货
1451,发货-001451,1451,26,1,2026-04-09,306969.45,已发货
1452,发货-001452,1452,69,1,2026-02-26,200640.06,已发货
1453,发货-001453,1453,71,2,2026-03-17,256621.5,已发货
1454,发货-001454,1454,27,2,2026-04-22,309515.91,已发货
1455,发货-001455,1455,37,2,2026-03-16,838471.05,已发货
1456,发货-001456,1456,1,2,2026-03-24,188404.34,已发货
1457,发货-001457,1457,56,1,2026-02-26,327773.84,已发货
1458,发货-001458,1458,53,1,2026-04-14,380538.64,已发货
1459,发货-001459,1459,55,1,2026-03-20,381815.78,已发货
1460,发货-001460,1460,20,1,2026-03-21,160399.74,已发货
1461,发货-001461,1461,53,1,2026-05-13,365902.32,已发货
1462,发货-001462,1462,31,1,2026-03-23,208559.18,已发货
1463,发货-001463,1463,20,2,2026-04-11,549017.24,已发货
1464,发货-001464,1464,66,1,2026-02-28,186416.37,已发货
1465,发货-001465,1465,22,2,2026-05-02,1479930.4,已发货
1466,发货-001466,1466,24,1,2026-03-02,196408.19,已发货
1467,发货-001467,1467,37,2,2026-05-05,388712.3,已发货
1468,发货-001468,1468,47,2,2026-04-13,324315.44,已发货
1469,发货-001469,1469,6,1,2026-05-05,855049.35,已发货
1470,发货-001470,1470,47,1,2026-04-18,477366.4,已发货
1471,发货-001471,1471,18,2,2026-05-13,399167.76,已发货
1472,发货-001472,1472,4,2,2026-03-09,226436.22,已发货
1473,发货-001473,1473,70,1,2026-04-28,702979.8,已发货
1474,发货-001474,1474,44,1,2026-03-18,277115.63,已发货
1475,发货-001475,1475,7,1,2026-05-06,188826.5,已发货
1476,发货-001476,1476,69,2,2026-03-07,491194.7,已发货
1477,发货-001477,1477,19,2,2026-03-21,230347.62,已发货
1478,发货-001478,1478,26,2,2026-04-12,473573.06,已发货
1479,发货-001479,1479,7,2,2026-05-19,821435.16,已发货
1480,发货-001480,1480,28,1,2026-04-04,648443.5,已发货
1481,发货-001481,1481,53,2,2026-03-21,703452.52,已发货
1482,发货-001482,1482,39,1,2026-05-13,289628.04,已发货
1483,发货-001483,1483,46,1,2026-04-10,1066376.45,已发货
1484,发货-001484,1484,9,1,2026-03-26,197220.53,已发货
1485,发货-001485,1485,78,1,2026-03-15,286547.15,已发货
1486,发货-001486,1486,28,2,2026-05-07,531441.94,已发货
1487,发货-001487,1487,62,1,2026-03-08,435289.18,已发货
1488,发货-001488,1488,6,1,2026-04-10,1011605.64,已发货
1489,发货-001489,1489,76,1,2026-05-08,358195.54,已发货
1490,发货-001490,1490,70,1,2026-04-15,291822.5,已发货
1491,发货-001491,1491,5,1,2026-03-22,1145799.35,已发货
1492,发货-001492,1492,44,2,2026-03-01,502208.0,已发货
1493,发货-001493,1493,1,1,2026-04-10,714546.09,已发货
1494,发货-001494,1494,62,1,2026-04-24,132984.52,已发货
1495,发货-001495,1495,4,1,2026-04-19,166059.58,已发货
1496,发货-001496,1496,35,2,2026-04-18,677242.32,已发货
1497,发货-001497,1497,8,1,2026-03-13,363881.12,已发货
1498,发货-001498,1498,29,1,2026-03-14,492542.08,已发货
1499,发货-001499,1499,47,1,2026-03-02,585157.62,已发货
1500,发货-001500,1500,46,1,2026-03-17,248538.92,已发货
1501,发货-001501,1501,69,1,2026-04-01,580553.01,已发货
1502,发货-001502,1502,18,1,2026-04-01,159642.84,已发货
1503,发货-001503,1503,20,2,2026-05-27,246880.34,已发货
1504,发货-001504,1504,42,2,2026-03-15,148934.2,已发货
1505,发货-001505,1505,61,1,2026-03-23,931818.44,已发货
1506,发货-001506,1506,20,2,2026-05-03,857810.96,已发货
1507,发货-001507,1507,29,2,2026-04-02,821978.16,已发货
1508,发货-001508,1508,63,1,2026-05-16,956672.35,已发货
1509,发货-001509,1509,58,1,2026-04-20,448796.28,已发货
1510,发货-001510,1510,6,2,2026-06-02,186241.92,已发货
1511,发货-001511,1511,17,1,2026-03-23,224328.67,已发货
1512,发货-001512,1512,74,2,2026-05-17,659527.83,已发货
1513,发货-001513,1513,41,1,2026-04-20,1027086.52,已发货
1514,发货-001514,1514,67,2,2026-05-03,761500.76,已发货
1515,发货-001515,1515,42,1,2026-03-24,584085.84,已发货
1516,发货-001516,1516,9,2,2026-04-23,204416.57,已发货
1517,发货-001517,1517,27,1,2026-03-10,1378262.0,已发货
1518,发货-001518,1518,55,1,2026-05-14,416100.32,已发货
1519,发货-001519,1519,54,1,2026-06-07,289194.48,已发货
1520,发货-001520,1520,5,2,2026-03-12,357850.2,已发货
1521,发货-001521,1521,44,2,2026-04-01,527353.44,已发货
1522,发货-001522,1522,70,1,2026-03-17,218595.63,已发货
1523,发货-001523,1523,66,1,2026-06-05,800653.24,已发货
1524,发货-001524,1524,47,2,2026-04-08,346746.34,已发货
1525,发货-001525,1525,28,2,2026-04-09,127990.03,已发货
1526,发货-001526,1526,47,2,2026-04-10,1753238.1,已发货
1527,发货-001527,1527,22,1,2026-04-05,388177.52,已发货
1528,发货-001528,1528,33,1,2026-03-27,279873.12,已发货
1529,发货-001529,1529,63,1,2026-03-25,254626.51,已发货
1530,发货-001530,1530,54,2,2026-05-07,493513.82,已发货
1531,发货-001531,1531,16,2,2026-04-12,272063.12,已发货
1532,发货-001532,1532,44,1,2026-03-19,1453781.8,已发货
1533,发货-001533,1533,65,1,2026-04-28,360250.14,已发货
1534,发货-001534,1534,18,1,2026-04-07,185946.71,已发货
1535,发货-001535,1535,73,2,2026-05-03,422209.0,已发货
1536,发货-001536,1536,28,1,2026-04-12,219167.46,已发货
1537,发货-001537,1537,56,2,2026-05-24,799740.68,已发货
1538,发货-001538,1538,70,2,2026-04-25,1638595.44,已发货
1539,发货-001539,1539,61,1,2026-05-21,388584.78,已发货
1540,发货-001540,1540,15,2,2026-03-17,775395.96,已发货
1541,发货-001541,1541,26,1,2026-04-01,260067.37,已发货
1542,发货-001542,1542,22,2,2026-05-24,645372.15,已发货
1543,发货-001543,1543,30,1,2026-04-10,1193323.72,已发货
1544,发货-001544,1544,71,1,2026-04-21,207668.98,已发货
1545,发货-001545,1545,79,2,2026-04-05,241061.96,已发货
1546,发货-001546,1546,37,1,2026-04-03,475930.66,已发货
1547,发货-001547,1547,17,1,2026-05-19,852417.94,已发货
1548,发货-001548,1548,8,1,2026-04-03,765303.7,已发货
1549,发货-001549,1549,10,2,2026-04-03,145841.01,已发货
1550,发货-001550,1550,78,1,2026-06-05,242537.72,已发货
1551,发货-001551,1551,48,2,2026-05-08,164162.62,已发货
1552,发货-001552,1552,19,1,2026-05-05,977030.08,已发货
1553,发货-001553,1553,77,1,2026-03-24,239003.54,已发货
1554,发货-001554,1554,2,2,2026-04-08,555430.98,已发货
1555,发货-001555,1555,34,2,2026-05-28,1201151.35,已发货
1556,发货-001556,1556,57,1,2026-04-16,205342.0,已发货
1557,发货-001557,1557,35,1,2026-06-09,489654.7,已发货
1558,发货-001558,1558,1,1,2026-06-22,399343.76,已发货
1559,发货-001559,1559,49,2,2026-04-12,337908.77,已发货
1560,发货-001560,1560,25,1,2026-04-30,623716.65,已发货
1561,发货-001561,1561,69,1,2026-04-15,1399676.84,已发货
1562,发货-001562,1562,10,1,2026-06-24,196188.8,已发货
1563,发货-001563,1563,16,1,2026-06-14,339539.24,已发货
1564,发货-001564,1564,61,2,2026-06-18,514063.47,已发货
1565,发货-001565,1565,35,1,2026-05-22,902448.85,已发货
1566,发货-001566,1566,72,1,2026-04-25,470442.58,已发货
1567,发货-001567,1567,46,1,2026-04-06,205788.79,已发货
1568,发货-001568,1568,45,1,2026-05-06,603880.82,已发货
1569,发货-001569,1569,14,2,2026-06-25,192295.8,已发货
1570,发货-001570,1570,28,2,2026-04-29,205231.05,已发货
1571,发货-001571,1571,32,1,2026-04-07,1923438.45,已发货
1572,发货-001572,1572,39,1,2026-06-30,890073.6,已发货
1573,发货-001573,1573,5,2,2026-06-24,1581086.85,已发货
1574,发货-001574,1574,65,1,2026-06-26,879617.55,已发货
1575,发货-001575,1575,13,2,2026-04-21,335344.38,已发货
1576,发货-001576,1576,63,2,2026-04-16,166178.16,已发货
1577,发货-001577,1577,29,2,2026-05-02,365025.72,已发货
1578,发货-001578,1578,66,1,2026-04-07,523084.1,已发货
1579,发货-001579,1579,30,1,2026-05-06,1060650.6,已发货
1580,发货-001580,1580,5,2,2026-06-25,219865.45,已发货
1581,发货-001581,1581,27,1,2026-06-11,243415.16,已发货
1582,发货-001582,1582,51,2,2026-06-16,233480.39,已发货
1583,发货-001583,1583,30,2,2026-04-25,942213.72,已发货
1584,发货-001584,1584,37,1,2026-05-17,562014.96,已发货
1585,发货-001585,1585,8,2,2026-04-27,254585.51,已发货
1586,发货-001586,1586,33,1,2026-05-27,164605.31,已发货
1587,发货-001587,1587,54,1,2026-06-01,1004185.56,已发货
1588,发货-001588,1588,14,2,2026-04-25,808273.96,已发货
1589,发货-001589,1589,34,2,2026-06-22,821456.5,已发货
1590,发货-001590,1590,41,1,2026-05-05,229926.29,已发货
1591,发货-001591,1591,28,2,2026-06-27,654192.57,已发货
1592,发货-001592,1592,32,1,2026-06-13,1017031.24,已发货
1593,发货-001593,1593,53,2,2026-04-11,179965.03,已发货
1594,发货-001594,1594,67,1,2026-05-25,343596.52,已发货
1595,发货-001595,1595,74,1,2026-06-26,274995.98,已发货
1596,发货-001596,1596,77,2,2026-05-07,470214.21,已发货
1597,发货-001597,1597,62,1,2026-06-06,540412.58,已发货
1598,发货-001598,1598,7,1,2026-06-24,290984.11,已发货
1599,发货-001599,1599,32,1,2026-05-18,358253.28,已发货
1600,发货-001600,1600,2,2,2026-06-24,441169.82,已发货
1601,发货-001601,1601,79,2,2026-04-20,634900.64,已发货
1602,发货-001602,1602,56,1,2026-04-22,676454.01,已发货
1603,发货-001603,1603,21,1,2026-05-12,652334.85,已发货
1604,发货-001604,1604,74,2,2026-07-01,336553.1,已发货
1605,发货-001605,1605,9,2,2026-04-16,194967.58,已发货
1606,发货-001606,1606,74,1,2026-05-23,376142.66,已发货
1607,发货-001607,1607,65,2,2026-06-22,531529.74,已发货
1608,发货-001608,1608,49,2,2026-06-18,260426.56,已发货
1609,发货-001609,1609,2,2,2026-05-05,128554.79,已发货
1610,发货-001610,1610,5,1,2026-07-05,223353.66,已发货
1611,发货-001611,1611,76,1,2026-07-02,157295.18,已发货
1612,发货-001612,1612,5,2,2026-05-16,369085.9,已发货
1613,发货-001613,1613,61,2,2026-06-21,843024.39,已发货
1614,发货-001614,1614,42,2,2026-07-01,701184.28,已发货
1615,发货-001615,1615,14,1,2026-04-21,213574.12,已发货
1616,发货-001616,1616,52,1,2026-06-08,484434.52,已发货
1617,发货-001617,1617,45,2,2026-05-19,206585.64,已发货
1618,发货-001618,1618,69,1,2026-05-08,237356.01,已发货
1619,发货-001619,1619,43,1,2026-06-04,636612.68,已发货
1620,发货-001620,1620,8,1,2026-04-16,265385.11,已发货
1621,发货-001621,1621,70,1,2026-07-06,270200.94,已发货
1622,发货-001622,1622,34,2,2026-07-05,165439.02,已发货
1623,发货-001623,1623,36,1,2026-06-05,780666.34,已发货
1624,发货-001624,1624,35,1,2026-05-28,282665.89,已发货
1625,发货-001625,1625,47,1,2026-06-30,1158848.4,已发货
1626,发货-001626,1626,68,1,2026-07-02,613874.2,已发货
1627,发货-001627,1627,20,1,2026-04-23,996452.6,已发货
1628,发货-001628,1628,22,2,2026-05-16,570129.0,已发货
1629,发货-001629,1629,41,2,2026-05-31,720427.89,已发货
1630,发货-001630,1630,10,1,2026-07-20,663646.96,已发货
1631,发货-001631,1631,55,1,2026-04-23,314977.66,已发货
1632,发货-001632,1632,54,2,2026-05-12,202537.43,已发货
1633,发货-001633,1633,64,1,2026-06-21,459937.42,已发货
1634,发货-001634,1634,46,1,2026-07-15,186873.02,已发货
1635,发货-001635,1635,76,2,2026-05-14,328341.84,已发货
1636,发货-001636,1636,37,1,2026-05-09,912379.36,已发货
1637,发货-001637,1637,19,1,2026-05-14,696168.3,已发货
1638,发货-001638,1638,77,1,2026-07-10,181824.12,已发货
1639,发货-001639,1639,34,1,2026-07-16,566430.03,已发货
1640,发货-001640,1640,9,1,2026-06-18,183340.48,已发货
1641,发货-001641,1641,58,1,2026-07-07,1242594.95,已发货
1642,发货-001642,1642,30,2,2026-07-08,264030.67,已发货
1643,发货-001643,1643,42,1,2026-06-27,474836.82,已发货
1644,发货-001644,1644,63,1,2026-07-08,313822.26,已发货
1645,发货-001645,1645,50,1,2026-07-13,503683.23,已发货
1646,发货-001646,1646,51,1,2026-06-06,461615.48,已发货
1647,发货-001647,1647,9,1,2026-07-23,1041534.35,已发货
1648,发货-001648,1648,19,1,2026-05-31,190783.52,已发货
1649,发货-001649,1649,23,2,2026-06-23,485265.6,已发货
1650,发货-001650,1650,14,2,2026-05-22,701683.98,已发货
1651,发货-001651,1651,80,1,2026-06-08,203904.77,已发货
1652,发货-001652,1652,32,2,2026-07-24,910123.05,已发货
1653,发货-001653,1653,25,1,2026-07-11,1427940.1,已发货
1654,发货-001654,1654,57,1,2026-06-17,544979.78,已发货
1655,发货-001655,1655,10,2,2026-07-18,575320.58,已发货
1656,发货-001656,1656,71,1,2026-07-18,787351.41,已发货
1657,发货-001657,1657,53,2,2026-06-25,1583843.55,已发货
1658,发货-001658,1658,31,1,2026-07-06,251961.18,已发货
1659,发货-001659,1659,12,2,2026-07-13,260983.04,已发货
1660,发货-001660,1660,66,1,2026-06-20,192472.01,已发货
1661,发货-001661,1661,33,1,2026-07-08,305000.98,已发货
1662,发货-001662,1662,44,2,2026-06-20,187347.99,已发货
1663,发货-001663,1663,78,2,2026-05-24,354121.0,已发货
1664,发货-001664,1664,73,1,2026-06-28,284072.8,已发货
1665,发货-001665,1665,61,2,2026-06-09,794784.63,已发货
1666,发货-001666,1666,38,2,2026-06-22,386747.58,已发货
1667,发货-001667,1667,59,1,2026-07-05,251610.18,已发货
1668,发货-001668,1668,69,2,2026-06-07,915803.97,已发货
1669,发货-001669,1669,33,1,2026-06-16,1201820.95,已发货
1670,发货-001670,1670,4,2,2026-07-10,187588.62,已发货
1671,发货-001671,1671,75,1,2026-07-24,830334.8,已发货
1672,发货-001672,1672,54,1,2026-07-13,517301.76,已发货
1673,发货-001673,1673,10,1,2026-06-05,268430.1,已发货
1674,发货-001674,1674,73,2,2026-05-14,300227.92,已发货
1675,发货-001675,1675,80,1,2026-07-02,965395.8,已发货
1676,发货-001676,1676,67,2,2026-07-12,188632.05,已发货
1677,发货-001677,1677,36,1,2026-07-31,207104.09,已发货
1678,发货-001678,1678,10,2,2026-07-09,202693.14,已发货
1679,发货-001679,1679,57,1,2026-06-16,214900.2,已发货
1680,发货-001680,1680,12,1,2026-07-08,797858.25,已发货
1681,发货-001681,1681,22,1,2026-06-21,1068384.75,已发货
1682,发货-001682,1682,36,1,2026-06-10,1285742.4,已发货
1683,发货-001683,1683,43,1,2026-06-09,510690.0,已发货
1684,发货-001684,1684,58,1,2026-05-25,407238.04,已发货
1685,发货-001685,1685,73,1,2026-07-20,262997.05,已发货
1686,发货-001686,1686,80,2,2026-05-22,383326.19,已发货
1687,发货-001687,1687,50,2,2026-06-11,482147.32,已发货
1688,发货-001688,1688,38,1,2026-06-10,185658.79,已发货
1689,发货-001689,1689,54,2,2026-06-04,483206.36,已发货
1690,发货-001690,1690,28,1,2026-06-21,525605.31,已发货
1691,发货-001691,1692,21,2,2026-07-22,785151.58,已发货
1692,发货-001692,1693,37,1,2026-07-19,870230.25,已发货
1693,发货-001693,1694,33,1,2026-07-19,309456.89,已发货
1694,发货-001694,1695,72,1,2026-05-24,445905.84,已发货
1695,发货-001695,1696,7,1,2026-06-26,692127.92,已发货
1696,发货-001696,1697,9,1,2026-07-31,544003.12,已发货
1697,发货-001697,1698,77,2,2026-06-14,594345.48,已发货
1698,发货-001698,1699,8,2,2026-07-04,285098.26,已发货
1699,发货-001699,1702,49,1,2026-06-06,1006234.55,已发货
1700,发货-001700,1703,23,1,2026-06-08,214211.8,已发货
1701,发货-001701,1704,13,1,2026-07-15,293484.2,已发货
1702,发货-001702,1705,7,1,2026-07-18,177943.64,已发货
1703,发货-001703,1706,46,2,2026-06-23,242665.61,已发货
1704,发货-001704,1707,14,1,2026-07-01,418691.12,已发货
1705,发货-001705,1709,18,2,2026-06-06,1030008.15,已发货
1706,发货-001706,1710,15,2,2026-07-12,219214.31,已发货
1707,发货-001707,1711,21,1,2026-05-30,158428.97,已发货
1708,发货-001708,1712,14,2,2026-07-20,699343.02,已发货
1709,发货-001709,1713,80,1,2026-07-19,165950.59,已发货
1710,发货-001710,1714,27,2,2026-06-14,220962.59,已发货
1711,发货-001711,1715,72,2,2026-06-18,837134.8,已发货
1712,发货-001712,1716,13,1,2026-07-10,1022992.72,已发货
1713,发货-001713,1718,46,1,2026-06-19,1391948.85,已发货
1714,发货-001714,1722,49,1,2026-06-17,619580.98,已发货
1715,发货-001715,1723,76,1,2026-06-21,653110.65,已发货
1716,发货-001716,1725,26,2,2026-07-12,165940.81,已发货
1717,发货-001717,1726,3,1,2026-07-13,451985.94,已发货
1718,发货-001718,1727,76,1,2026-07-22,393799.08,已发货
1719,发货-001719,1728,32,1,2026-07-11,960792.25,已发货
1720,发货-001720,1731,57,1,2026-06-13,124999.27,已发货
1721,发货-001721,1732,1,2,2026-07-05,175243.82,已发货
1722,发货-001722,1733,72,2,2026-07-23,257567.32,已发货
1723,发货-001723,1737,40,1,2026-07-28,831662.2,已发货
1724,发货-001724,1738,38,1,2026-07-05,197462.4,已发货
1725,发货-001725,1739,15,2,2026-07-18,780037.89,已发货
1726,发货-001726,1740,27,2,2026-07-09,454486.54,已发货
1727,发货-001727,1741,43,2,2026-07-03,421429.94,已发货
1728,发货-001728,1742,72,2,2026-07-09,1252845.92,已发货
1729,发货-001729,1743,20,1,2026-07-19,540487.92,已发货
1730,发货-001730,1746,19,1,2026-06-18,814467.57,已发货
1731,发货-001731,1748,39,1,2026-07-06,178680.87,已发货
1732,发货-001732,1750,32,1,2026-06-18,456348.62,已发货
1733,发货-001733,1751,48,1,2026-07-12,624204.08,已发货
1734,发货-001734,1753,40,1,2026-07-17,251294.53,已发货
1735,发货-001735,1755,15,1,2026-07-24,558995.96,已发货
1736,发货-001736,1758,10,1,2026-07-18,214801.69,已发货
1737,发货-001737,1759,72,1,2026-07-02,152137.03,已发货
1738,发货-001738,1760,79,2,2026-07-11,400093.4,已发货
1739,发货-001739,1761,58,2,2026-06-19,465775.3,已发货
1740,发货-001740,1762,80,1,2026-07-23,221340.79,已发货
1741,发货-001741,1763,13,2,2026-07-25,174373.32,已发货
1742,发货-001742,1764,31,2,2026-07-12,1540764.88,已发货
1743,发货-001743,1765,61,1,2026-07-05,568663.2,已发货
1744,发货-001744,1766,78,2,2026-07-11,408211.93,已发货
1745,发货-001745,1767,2,1,2026-07-01,169056.26,已发货
1746,发货-001746,1769,23,1,2026-07-27,1020134.7,已发货
1747,发货-001747,1770,22,1,2026-07-04,994856.64,已发货
1748,发货-001748,1771,53,1,2026-07-15,228446.47,已发货
1749,发货-001749,1772,19,1,2026-07-14,343225.51,已发货
1750,发货-001750,1773,79,2,2026-06-29,114074.28,已发货
1751,发货-001751,1774,74,1,2026-07-29,308335.4,已发货
1752,发货-001752,1775,57,1,2026-07-29,180572.35,已发货
1753,发货-001753,1778,3,1,2026-08-05,263724.62,已发货
1754,发货-001754,1780,62,1,2026-07-24,918293.2,已发货
1755,发货-001755,1782,57,1,2026-07-03,133118.95,已发货
1756,发货-001756,1783,62,2,2026-08-05,628162.95,已发货
1757,发货-001757,1784,34,2,2026-07-24,405046.42,已发货
1758,发货-001758,1789,1,2,2026-07-04,884809.83,已发货
1759,发货-001759,1790,30,2,2026-07-18,177857.93,已发货
1760,发货-001760,1793,19,2,2026-06-27,957863.72,已发货
1761,发货-001761,1796,55,1,2026-07-18,1403167.12,已发货
1762,发货-001762,1797,38,1,2026-07-24,896374.76,已发货
1763,发货-001763,1799,7,1,2026-07-11,275095.55,已发货
1764,发货-001764,1800,31,1,2026-08-05,218604.99,已发货
1765,发货-001765,1802,44,2,2026-08-05,193792.8,已发货
1766,发货-001766,1804,67,2,2026-07-20,1319840.2,已发货
1767,发货-001767,1805,47,1,2026-08-05,648783.0,已发货
1768,发货-001768,1807,55,1,2026-07-22,1078682.75,已发货
1769,发货-001769,1813,10,1,2026-07-15,271481.41,已发货
1770,发货-001770,1814,62,1,2026-07-11,177846.43,已发货
1771,发货-001771,1822,64,1,2026-07-17,229378.89,已发货
1772,发货-001772,1823,65,1,2026-08-05,461386.18,已发货
1773,发货-001773,1824,54,2,2026-07-14,784829.68,已发货
1774,发货-001774,1829,49,1,2026-07-15,1050527.0,已发货
1775,发货-001775,1835,38,1,2026-08-05,383578.56,已发货
1776,发货-001776,1836,47,2,2026-07-25,1005737.3,已发货
1777,发货-001777,1837,50,1,2026-07-21,351693.54,已发货
1778,发货-001778,1840,8,2,2026-08-05,340199.84,已发货
1779,发货-001779,1842,42,2,2026-07-18,219554.94,已发货
1780,发货-001780,1844,76,1,2026-07-16,837098.3,已发货
1781,发货-001781,1845,39,2,2026-07-21,880458.6,已发货
1782,发货-001782,1859,52,2,2026-08-05,453788.5,已发货
1783,发货-001783,1871,40,1,2026-08-05,525046.64,已发货
1784,发货-001784,1890,8,1,2026-08-05,227473.51,已发货
1785,发货-001785,1907,57,1,2026-08-05,308377.36,已发货
1786,发货-001786,1955,30,1,2026-08-05,203700.04,已发货
1787,发货-001787,1997,37,2,2026-08-05,686453.58,已发货
