invoice_id,invoice_code,customer_id,sales_order_id,shipment_id,invoice_date,due_date,invoice_amount,status
1111,发票-001111,35,1213,1213,2026-01-09,2026-04-09,216599.0,已开票
1112,发票-001112,55,1214,1214,2026-01-09,2026-03-10,652816.17,已开票
1113,发票-001113,36,1215,1215,2026-01-09,2026-03-10,291853.17,已开票
1114,发票-001114,68,1216,1216,2025-12-29,2026-03-29,1211566.05,已开票
1115,发票-001115,74,1217,1217,2026-02-20,2026-04-21,942394.68,已开票
1116,发票-001116,32,1218,1218,2026-02-04,2026-05-05,217029.5,已开票
1117,发票-001117,80,1219,1219,2026-02-19,2026-05-20,283297.2,已开票
1118,发票-001118,1,1220,1220,2025-12-21,2026-02-04,534200.4,已开票
1119,发票-001119,75,1221,1221,2026-01-30,2026-03-16,1116039.65,已开票
1120,发票-001120,13,1222,1222,2025-12-30,2026-03-30,558258.9,已开票
1121,发票-001121,79,1223,1223,2026-01-07,2026-04-07,549320.91,已开票
1122,发票-001122,14,1224,1224,2025-12-17,2026-01-16,463732.8,已开票
1123,发票-001123,14,1225,1225,2026-01-04,2026-02-03,428393.7,已开票
1124,发票-001124,20,1226,1226,2026-02-03,2026-03-20,957902.97,已开票
1125,发票-001125,38,1227,1227,2025-12-21,2026-02-04,247224.71,已开票
1126,发票-001126,2,1228,1228,2026-02-06,2026-03-23,960047.44,已开票
1127,发票-001127,18,1230,1230,2026-03-06,2026-04-05,580298.19,已开票
1128,发票-001128,33,1231,1231,2026-01-10,2026-03-11,159292.14,已开票
1129,发票-001129,46,1232,1232,2026-02-09,2026-03-26,801021.54,已开票
1130,发票-001130,29,1234,1234,2026-02-22,2026-04-08,269565.91,已开票
1131,发票-001131,39,1235,1235,2026-01-30,2026-03-16,546138.12,已开票
1132,发票-001132,2,1236,1236,2025-12-15,2026-01-29,759944.46,已开票
1133,发票-001133,17,1237,1237,2026-02-06,2026-03-23,956270.64,已开票
1134,发票-001134,63,1238,1238,2026-01-11,2026-03-12,480286.08,已开票
1135,发票-001135,18,1239,1239,2025-12-24,2026-01-23,332824.86,已开票
1136,发票-001136,40,1242,1242,2026-02-07,2026-03-24,268020.81,已开票
1137,发票-001137,5,1244,1244,2026-01-18,2026-04-18,783410.65,已开票
1138,发票-001138,26,1245,1245,2026-01-30,2026-03-16,518379.1,已开票
1139,发票-001139,31,1248,1248,2026-01-11,2026-04-11,1269429.05,已开票
1140,发票-001140,34,1249,1249,2025-12-27,2026-01-26,237067.07,已开票
1141,发票-001141,42,1250,1250,2026-01-08,2026-03-09,468369.7,已开票
1142,发票-001142,30,1251,1251,2026-03-15,2026-06-13,436470.99,已开票
1143,发票-001143,38,1252,1252,2026-03-08,2026-04-22,419991.06,已开票
1144,发票-001144,77,1253,1253,2025-12-15,2026-01-29,580874.5,已开票
1145,发票-001145,63,1254,1254,2026-01-21,2026-03-22,182604.76,已开票
1146,发票-001146,32,1255,1255,2026-03-03,2026-06-01,680024.34,已开票
1147,发票-001147,13,1257,1257,2026-01-16,2026-04-16,912328.15,已开票
1148,发票-001148,61,1258,1258,2026-01-31,2026-04-01,375018.16,已开票
1149,发票-001149,79,1259,1259,2026-01-11,2026-04-11,164646.38,已开票
1150,发票-001150,6,1260,1260,2026-01-15,2026-03-16,812797.74,已开票
1151,发票-001151,21,1261,1261,2026-02-24,2026-03-26,183277.02,已开票
1152,发票-001152,3,1262,1262,2026-01-11,2026-03-12,252895.12,已开票
1153,发票-001153,59,1263,1263,2026-02-06,2026-05-07,682610.2,已开票
1154,发票-001154,39,1265,1265,2025-12-29,2026-02-12,186124.47,已开票
1155,发票-001155,25,1267,1267,2026-02-11,2026-03-13,1227600.45,已开票
1156,发票-001156,30,1268,1268,2026-03-17,2026-06-15,1271696.35,已开票
1157,发票-001157,57,1269,1269,2026-02-04,2026-04-05,728696.42,已开票
1158,发票-001158,4,1270,1270,2026-03-18,2026-05-02,1118877.03,已开票
1159,发票-001159,4,1271,1271,2026-03-18,2026-05-02,1331989.5,已开票
1160,发票-001160,76,1272,1272,2026-02-13,2026-03-30,186422.84,已开票
1161,发票-001161,61,1273,1273,2026-02-27,2026-04-28,239393.51,已开票
1162,发票-001162,66,1275,1275,2026-01-14,2026-02-28,148541.85,已开票
1163,发票-001163,55,1276,1276,2026-03-06,2026-05-05,329476.86,已开票
1164,发票-001164,30,1277,1277,2026-03-16,2026-06-14,290835.04,已开票
1165,发票-001165,76,1279,1279,2025-12-22,2026-02-05,355773.2,已开票
1166,发票-001166,64,1280,1280,2026-01-06,2026-02-20,351075.68,已开票
1167,发票-001167,55,1281,1281,2026-03-04,2026-05-03,479055.5,已开票
1168,发票-001168,49,1282,1282,2026-01-23,2026-03-24,199407.09,已开票
1169,发票-001169,58,1283,1283,2026-03-17,2026-05-16,634456.78,已开票
1170,发票-001170,75,1284,1284,2026-01-09,2026-02-23,180678.79,已开票
1171,发票-001171,79,1285,1285,2026-01-12,2026-04-12,330549.04,已开票
1172,发票-001172,75,1286,1286,2026-01-27,2026-03-13,342114.82,已开票
1173,发票-001173,17,1287,1287,2026-01-18,2026-03-04,236443.39,已开票
1174,发票-001174,62,1288,1288,2025-12-25,2026-02-08,809557.47,已开票
1175,发票-001175,62,1289,1289,2026-03-22,2026-05-06,1212791.5,已开票
1176,发票-001176,26,1290,1290,2026-01-07,2026-02-21,447959.64,已开票
1177,发票-001177,74,1291,1291,2026-03-12,2026-05-11,654040.74,已开票
1178,发票-001178,26,1292,1292,2026-01-20,2026-03-06,150928.02,已开票
1179,发票-001179,57,1294,1294,2026-03-18,2026-05-17,260716.73,已开票
1180,发票-001180,7,1295,1295,2026-01-26,2026-04-26,669381.54,已开票
1181,发票-001181,18,1296,1296,2025-12-28,2026-01-27,279719.89,已开票
1182,发票-001182,10,1297,1297,2026-02-10,2026-05-11,333436.94,已开票
1183,发票-001183,32,1298,1298,2026-02-27,2026-05-28,360905.36,已开票
1184,发票-001184,24,1299,1299,2026-02-13,2026-03-15,382562.48,已开票
1185,发票-001185,9,1300,1300,2026-03-27,2026-05-11,739992.24,已开票
1186,发票-001186,80,1301,1301,2026-01-11,2026-04-11,492769.9,已开票
1187,发票-001187,14,1302,1302,2026-03-29,2026-04-28,174339.09,已开票
1188,发票-001188,67,1303,1303,2026-03-20,2026-06-18,678886.32,已开票
1189,发票-001189,20,1304,1304,2026-03-24,2026-05-08,257891.69,已开票
1190,发票-001190,27,1305,1305,2026-01-30,2026-03-16,157502.1,已开票
1191,发票-001191,16,1306,1306,2026-02-04,2026-05-05,452219.44,已开票
1192,发票-001192,20,1307,1307,2026-02-14,2026-03-31,651360.03,已开票
1193,发票-001193,25,1308,1308,2026-02-02,2026-03-04,962003.95,已开票
1194,发票-001194,75,1310,1310,2026-02-18,2026-04-04,735945.6,已开票
1195,发票-001195,10,1311,1311,2026-03-17,2026-06-15,293241.89,已开票
1196,发票-001196,23,1312,1312,2026-01-31,2026-05-01,195548.52,已开票
1197,发票-001197,69,1313,1313,2026-03-10,2026-04-24,705399.06,已开票
1198,发票-001198,40,1314,1314,2026-01-23,2026-03-09,353726.0,已开票
1199,发票-001199,22,1315,1315,2026-04-07,2026-07-06,273919.67,已开票
1200,发票-001200,62,1316,1316,2026-03-27,2026-05-11,352323.02,已开票
1201,发票-001201,70,1317,1317,2026-01-18,2026-03-19,551092.2,已开票
1202,发票-001202,47,1318,1318,2026-03-05,2026-05-04,564806.14,已开票
1203,发票-001203,24,1319,1319,2026-01-09,2026-02-08,417389.53,已开票
1204,发票-001204,61,1320,1320,2026-02-08,2026-04-09,1349792.04,已开票
1205,发票-001205,34,1321,1321,2026-01-16,2026-02-15,763434.03,已开票
1206,发票-001206,32,1322,1322,2026-03-04,2026-06-02,655092.2,已开票
1207,发票-001207,77,1323,1323,2026-01-23,2026-03-09,155983.37,已开票
1208,发票-001208,58,1324,1324,2026-03-12,2026-05-11,454732.08,已开票
1209,发票-001209,41,1325,1325,2026-04-14,2026-06-13,900050.84,已开票
1210,发票-001210,19,1326,1326,2026-04-20,2026-07-19,155821.09,已开票
1211,发票-001211,67,1327,1327,2026-03-26,2026-06-24,209950.36,已开票
1212,发票-001212,36,1328,1328,2026-02-08,2026-04-09,1324186.75,已开票
1213,发票-001213,64,1330,1330,2026-02-12,2026-03-29,442657.26,已开票
1214,发票-001214,76,1331,1331,2026-02-13,2026-03-30,381537.08,已开票
1215,发票-001215,55,1332,1332,2026-01-20,2026-03-21,1058811.28,已开票
1216,发票-001216,61,1333,1333,2026-02-17,2026-04-18,341042.9,已开票
1217,发票-001217,59,1334,1334,2026-02-11,2026-05-12,245095.82,已开票
1218,发票-001218,7,1335,1335,2026-03-06,2026-06-04,397276.88,已开票
1219,发票-001219,47,1336,1336,2026-03-02,2026-05-01,237049.55,已开票
1220,发票-001220,41,1337,1337,2026-01-28,2026-03-29,179382.1,已开票
1221,发票-001221,56,1338,1338,2026-03-08,2026-06-06,227649.04,已开票
1222,发票-001222,19,1339,1339,2026-04-06,2026-07-05,389505.4,已开票
1223,发票-001223,63,1340,1340,2026-01-30,2026-03-31,346125.92,已开票
1224,发票-001224,15,1341,1341,2026-02-01,2026-05-02,246084.19,已开票
1225,发票-001225,11,1342,1342,2026-04-03,2026-05-03,223195.8,已开票
1226,发票-001226,58,1343,1343,2026-02-16,2026-04-17,641963.3,已开票
1227,发票-001227,78,1344,1344,2026-01-17,2026-03-03,183945.19,已开票
1228,发票-001228,55,1345,1345,2026-02-22,2026-04-23,189104.84,已开票
1229,发票-001229,60,1346,1346,2026-03-14,2026-04-28,910602.55,已开票
1230,发票-001230,17,1347,1347,2026-03-16,2026-04-30,989415.55,已开票
1231,发票-001231,50,1348,1348,2026-03-17,2026-05-16,544596.18,已开票
1232,发票-001232,17,1349,1349,2026-04-03,2026-05-18,207732.13,已开票
1233,发票-001233,1,1350,1350,2026-02-22,2026-04-08,272600.65,已开票
1234,发票-001234,38,1351,1351,2026-04-10,2026-05-25,935179.0,已开票
1235,发票-001235,25,1352,1352,2026-03-20,2026-04-19,337323.26,已开票
1236,发票-001236,22,1353,1353,2026-04-19,2026-07-18,588764.07,已开票
1237,发票-001237,54,1354,1354,2026-01-29,2026-03-30,364826.1,已开票
1238,发票-001238,79,1355,1355,2026-02-14,2026-05-15,134182.15,已开票
1239,发票-001239,47,1356,1356,2026-04-06,2026-06-05,1952761.85,已开票
1240,发票-001240,44,1357,1357,2026-02-15,2026-03-17,509922.3,已开票
1241,发票-001241,24,1358,1358,2026-03-19,2026-04-18,246551.89,已开票
1242,发票-001242,2,1359,1359,2026-01-29,2026-03-15,399838.92,已开票
1243,发票-001243,35,1360,1360,2026-03-12,2026-06-10,913850.8,已开票
1244,发票-001244,16,1361,1361,2026-01-31,2026-05-01,706447.88,已开票
1245,发票-001245,14,1362,1362,2026-03-01,2026-03-31,237635.07,已开票
1246,发票-001246,68,1363,1363,2026-01-28,2026-04-28,717362.88,已开票
1247,发票-001247,70,1364,1364,2026-03-07,2026-05-06,224459.1,已开票
1248,发票-001248,70,1365,1365,2026-03-24,2026-05-23,185279.57,已开票
1249,发票-001249,62,1366,1366,2026-02-22,2026-04-08,1615365.8,已开票
1250,发票-001250,32,1367,1367,2026-02-03,2026-05-04,485773.98,已开票
1251,发票-001251,15,1368,1368,2026-04-05,2026-07-04,393975.3,已开票
1252,发票-001252,73,1369,1369,2026-03-15,2026-04-29,509773.4,已开票
1253,发票-001253,63,1370,1370,2026-03-23,2026-05-22,215214.34,已开票
1254,发票-001254,64,1371,1371,2026-03-05,2026-04-19,150356.87,已开票
1255,发票-001255,46,1372,1372,2026-02-06,2026-03-23,363608.9,已开票
1256,发票-001256,68,1373,1373,2026-04-10,2026-07-09,245311.38,已开票
1257,发票-001257,29,1374,1374,2026-05-01,2026-06-15,882697.75,已开票
1258,发票-001258,33,1375,1375,2026-03-27,2026-05-26,834720.5,已开票
1259,发票-001259,6,1376,1376,2026-02-27,2026-04-28,415860.76,已开票
1260,发票-001260,73,1379,1379,2026-03-09,2026-04-23,502613.61,已开票
1261,发票-001261,69,1380,1380,2026-04-23,2026-06-07,791730.66,已开票
1262,发票-001262,12,1381,1381,2026-05-06,2026-07-05,1258887.0,已开票
1263,发票-001263,45,1382,1382,2026-03-02,2026-05-31,383735.46,已开票
1264,发票-001264,22,1383,1383,2026-03-07,2026-06-05,228045.86,已开票
1265,发票-001265,47,1384,1384,2026-03-25,2026-05-24,499873.8,已开票
1266,发票-001266,66,1385,1385,2026-04-19,2026-06-03,304437.71,已开票
1267,发票-001267,2,1386,1386,2026-04-21,2026-06-05,649237.8,已开票
1268,发票-001268,26,1387,1387,2026-04-11,2026-05-26,891516.8,已开票
1269,发票-001269,74,1388,1388,2026-04-22,2026-06-21,816094.32,已开票
1270,发票-001270,75,1389,1389,2026-04-19,2026-06-03,333383.94,已开票
1271,发票-001271,62,1390,1390,2026-04-20,2026-06-04,254117.14,已开票
1272,发票-001272,22,1391,1391,2026-03-04,2026-06-02,1116063.12,已开票
1273,发票-001273,51,1392,1392,2026-02-08,2026-03-25,1580465.2,已开票
1274,发票-001274,60,1393,1393,2026-03-22,2026-05-06,540761.86,已开票
1275,发票-001275,79,1394,1394,2026-04-14,2026-07-13,182958.84,已开票
1276,发票-001276,39,1395,1395,2026-04-07,2026-05-22,1126067.88,已开票
1277,发票-001277,25,1396,1396,2026-03-12,2026-04-11,384955.7,已开票
1278,发票-001278,77,1397,1397,2026-04-28,2026-06-12,334368.96,已开票
1279,发票-001279,30,1398,1398,2026-04-17,2026-07-16,250008.62,已开票
1280,发票-001280,18,1399,1399,2026-02-16,2026-03-18,256150.32,已开票
1281,发票-001281,34,1400,1400,2026-04-25,2026-05-25,1149254.2,已开票
1282,发票-001282,48,1401,1401,2026-05-04,2026-08-02,599841.92,已开票
1283,发票-001283,23,1402,1402,2026-02-09,2026-05-10,707479.24,已开票
1284,发票-001284,28,1403,1403,2026-04-17,2026-05-17,1046287.48,已开票
1285,发票-001285,7,1404,1404,2026-03-27,2026-06-25,527597.34,已开票
1286,发票-001286,20,1405,1405,2026-04-05,2026-05-20,332978.26,已开票
1287,发票-001287,77,1406,1406,2026-02-13,2026-03-30,255527.21,已开票
1288,发票-001288,76,1407,1407,2026-04-06,2026-05-21,885112.75,已开票
1289,发票-001289,60,1408,1408,2026-02-06,2026-03-23,1098694.5,已开票
1290,发票-001290,16,1409,1409,2026-02-13,2026-05-14,427875.16,已开票
1291,发票-001291,72,1410,1410,2026-03-02,2026-04-01,1439497.28,已开票
1292,发票-001292,52,1411,1411,2026-03-05,2026-06-03,997142.2,已开票
1293,发票-001293,32,1412,1412,2026-04-03,2026-07-02,782381.75,已开票
1294,发票-001294,51,1413,1413,2026-04-26,2026-06-10,247135.26,已开票
1295,发票-001295,1,1414,1414,2026-04-04,2026-05-19,919571.72,已开票
1296,发票-001296,43,1415,1415,2026-04-23,2026-05-23,234851.09,已开票
1297,发票-001297,42,1416,1416,2026-02-16,2026-04-17,269186.12,已开票
1298,发票-001298,66,1417,1417,2026-04-15,2026-05-30,425681.02,已开票
1299,发票-001299,44,1418,1418,2026-03-22,2026-04-21,273811.7,已开票
1300,发票-001300,23,1419,1419,2026-03-23,2026-06-21,176945.7,已开票
1301,发票-001301,7,1421,1421,2026-02-04,2026-05-05,502470.93,已开票
1302,发票-001302,7,1422,1422,2026-03-29,2026-06-27,500974.9,已开票
1303,发票-001303,52,1423,1423,2026-04-13,2026-07-12,1489187.6,已开票
1304,发票-001304,16,1424,1424,2026-05-02,2026-07-31,1142480.25,已开票
1305,发票-001305,32,1425,1425,2026-03-11,2026-06-09,395805.54,已开票
1306,发票-001306,53,1426,1426,2026-04-27,2026-06-26,885473.85,已开票
1307,发票-001307,70,1427,1427,2026-04-05,2026-06-04,251802.15,已开票
1308,发票-001308,74,1428,1428,2026-04-18,2026-06-17,205382.54,已开票
1309,发票-001309,63,1429,1429,2026-04-25,2026-06-24,854859.92,已开票
1310,发票-001310,53,1430,1430,2026-03-31,2026-05-30,213699.64,已开票
1311,发票-001311,4,1431,1431,2026-03-07,2026-04-21,158238.26,已开票
1312,发票-001312,28,1432,1432,2026-03-21,2026-04-20,1559025.68,已开票
1313,发票-001313,19,1433,1433,2026-04-22,2026-07-21,721428.08,已开票
1314,发票-001314,68,1434,1434,2026-03-15,2026-06-13,184317.28,已开票
1315,发票-001315,21,1435,1435,2026-05-17,2026-06-16,197688.18,已开票
1316,发票-001316,11,1436,1436,2026-02-20,2026-03-22,809373.72,已开票
1317,发票-001317,19,1437,1437,2026-02-19,2026-05-20,194955.88,已开票
1318,发票-001318,17,1438,1438,2026-05-08,2026-06-22,421551.2,已开票
1319,发票-001319,11,1439,1439,2026-03-31,2026-04-30,294638.01,已开票
1320,发票-001320,35,1440,1440,2026-03-27,2026-06-25,715214.08,已开票
1321,发票-001321,52,1441,1441,2026-05-01,2026-07-30,1090888.4,已开票
1322,发票-001322,26,1442,1442,2026-05-21,2026-07-05,246947.83,已开票
1323,发票-001323,63,1443,1443,2026-03-14,2026-05-13,265783.01,已开票
1324,发票-001324,61,1446,1446,2026-05-29,2026-07-28,150058.32,已开票
1325,发票-001325,41,1447,1447,2026-04-23,2026-06-22,429120.7,已开票
1326,发票-001326,35,1448,1448,2026-04-02,2026-07-01,853215.45,已开票
1327,发票-001327,32,1449,1449,2026-04-17,2026-07-16,320606.16,已开票
1328,发票-001328,47,1450,1450,2026-05-18,2026-07-17,210198.15,已开票
1329,发票-001329,26,1451,1451,2026-04-23,2026-06-07,306969.45,已开票
1330,发票-001330,69,1452,1452,2026-03-17,2026-05-01,200640.06,已开票
1331,发票-001331,71,1453,1453,2026-04-05,2026-07-04,256621.5,已开票
1332,发票-001332,27,1454,1454,2026-04-28,2026-06-12,309515.91,已开票
1333,发票-001333,37,1455,1455,2026-03-30,2026-04-29,838471.05,已开票
1334,发票-001334,1,1456,1456,2026-04-18,2026-06-02,188404.34,已开票
1335,发票-001335,56,1457,1457,2026-03-17,2026-06-15,327773.84,已开票
1336,发票-001336,53,1458,1458,2026-04-30,2026-06-29,380538.64,已开票
1337,发票-001337,55,1459,1459,2026-04-13,2026-06-12,381815.78,已开票
1338,发票-001338,20,1460,1460,2026-04-12,2026-05-27,160399.74,已开票
1339,发票-001339,20,1463,1463,2026-05-05,2026-06-19,549017.24,已开票
1340,发票-001340,66,1464,1464,2026-03-24,2026-05-08,186416.37,已开票
1341,发票-001341,22,1465,1465,2026-05-12,2026-08-10,1479930.4,已开票
1342,发票-001342,24,1466,1466,2026-03-11,2026-04-10,196408.19,已开票
1343,发票-001343,37,1467,1467,2026-05-10,2026-06-09,388712.3,已开票
1344,发票-001344,47,1468,1468,2026-05-03,2026-07-02,324315.44,已开票
1345,发票-001345,6,1469,1469,2026-05-28,2026-07-27,855049.35,已开票
1346,发票-001346,47,1470,1470,2026-04-24,2026-06-23,477366.4,已开票
1347,发票-001347,18,1471,1471,2026-05-19,2026-06-18,399167.76,已开票
1348,发票-001348,4,1472,1472,2026-03-22,2026-05-06,226436.22,已开票
1349,发票-001349,70,1473,1473,2026-05-08,2026-07-07,702979.8,已开票
1350,发票-001350,44,1474,1474,2026-03-24,2026-04-23,277115.63,已开票
1351,发票-001351,7,1475,1475,2026-05-12,2026-08-10,188826.5,已开票
1352,发票-001352,19,1477,1477,2026-03-30,2026-06-28,230347.62,已开票
1353,发票-001353,26,1478,1478,2026-04-26,2026-06-10,473573.06,已开票
1354,发票-001354,7,1479,1479,2026-05-28,2026-08-26,821435.16,已开票
1355,发票-001355,28,1480,1480,2026-04-09,2026-05-09,648443.5,已开票
1356,发票-001356,53,1481,1481,2026-04-02,2026-06-01,703452.52,已开票
1357,发票-001357,39,1482,1482,2026-05-20,2026-07-04,289628.04,已开票
1358,发票-001358,46,1483,1483,2026-04-22,2026-06-06,1066376.45,已开票
1359,发票-001359,78,1485,1485,2026-04-08,2026-05-23,286547.15,已开票
1360,发票-001360,28,1486,1486,2026-05-15,2026-06-14,531441.94,已开票
1361,发票-001361,62,1487,1487,2026-03-15,2026-04-29,435289.18,已开票
1362,发票-001362,6,1488,1488,2026-05-05,2026-07-04,1011605.64,已开票
1363,发票-001363,76,1489,1489,2026-05-13,2026-06-27,358195.54,已开票
1364,发票-001364,70,1490,1490,2026-04-18,2026-06-17,291822.5,已开票
1365,发票-001365,5,1491,1491,2026-04-15,2026-07-14,1145799.35,已开票
1366,发票-001366,44,1492,1492,2026-03-25,2026-04-24,502208.0,已开票
1367,发票-001367,1,1493,1493,2026-04-28,2026-06-12,714546.09,已开票
1368,发票-001368,4,1495,1495,2026-04-23,2026-06-07,166059.58,已开票
1369,发票-001369,35,1496,1496,2026-05-02,2026-07-31,677242.32,已开票
1370,发票-001370,8,1497,1497,2026-03-28,2026-05-27,363881.12,已开票
1371,发票-001371,29,1498,1498,2026-03-25,2026-05-09,492542.08,已开票
1372,发票-001372,47,1499,1499,2026-03-07,2026-05-06,585157.62,已开票
1373,发票-001373,46,1500,1500,2026-03-19,2026-05-03,248538.92,已开票
1374,发票-001374,69,1501,1501,2026-04-16,2026-05-31,580553.01,已开票
1375,发票-001375,18,1502,1502,2026-04-15,2026-05-15,159642.84,已开票
1376,发票-001376,20,1503,1503,2026-06-18,2026-08-02,246880.34,已开票
1377,发票-001377,42,1504,1504,2026-03-28,2026-05-27,148934.2,已开票
1378,发票-001378,61,1505,1505,2026-03-30,2026-05-29,931818.44,已开票
1379,发票-001379,20,1506,1506,2026-05-21,2026-07-05,857810.96,已开票
1380,发票-001380,29,1507,1507,2026-04-10,2026-05-25,821978.16,已开票
1381,发票-001381,63,1508,1508,2026-05-25,2026-07-24,956672.35,已开票
1382,发票-001382,58,1509,1509,2026-05-07,2026-07-06,448796.28,已开票
1383,发票-001383,6,1510,1510,2026-06-10,2026-08-09,186241.92,已开票
1384,发票-001384,17,1511,1511,2026-04-07,2026-05-22,224328.67,已开票
1385,发票-001385,41,1513,1513,2026-05-14,2026-07-13,1027086.52,已开票
1386,发票-001386,67,1514,1514,2026-05-20,2026-08-18,761500.76,已开票
1387,发票-001387,42,1515,1515,2026-04-15,2026-06-14,584085.84,已开票
1388,发票-001388,9,1516,1516,2026-05-14,2026-06-28,204416.57,已开票
1389,发票-001389,27,1517,1517,2026-04-03,2026-05-18,1378262.0,已开票
1390,发票-001390,55,1518,1518,2026-05-18,2026-07-17,416100.32,已开票
1391,发票-001391,54,1519,1519,2026-06-15,2026-08-14,289194.48,已开票
1392,发票-001392,5,1520,1520,2026-03-19,2026-06-17,357850.2,已开票
1393,发票-001393,44,1521,1521,2026-04-05,2026-05-05,527353.44,已开票
1394,发票-001394,70,1522,1522,2026-04-08,2026-06-07,218595.63,已开票
1395,发票-001395,66,1523,1523,2026-06-14,2026-07-29,800653.24,已开票
1396,发票-001396,47,1524,1524,2026-04-16,2026-06-15,346746.34,已开票
1397,发票-001397,47,1526,1526,2026-05-04,2026-07-03,1753238.1,已开票
1398,发票-001398,22,1527,1527,2026-04-27,2026-07-26,388177.52,已开票
1399,发票-001399,33,1528,1528,2026-04-18,2026-06-17,279873.12,已开票
1400,发票-001400,54,1530,1530,2026-05-11,2026-07-10,493513.82,已开票
1401,发票-001401,16,1531,1531,2026-04-22,2026-07-21,272063.12,已开票
1402,发票-001402,44,1532,1532,2026-04-02,2026-05-02,1453781.8,已开票
1403,发票-001403,65,1533,1533,2026-05-02,2026-06-16,360250.14,已开票
1404,发票-001404,18,1534,1534,2026-04-09,2026-05-09,185946.71,已开票
1405,发票-001405,73,1535,1535,2026-05-20,2026-07-04,422209.0,已开票
1406,发票-001406,28,1536,1536,2026-04-23,2026-05-23,219167.46,已开票
1407,发票-001407,56,1537,1537,2026-06-03,2026-09-01,799740.68,已开票
1408,发票-001408,70,1538,1538,2026-05-14,2026-07-13,1638595.44,已开票
1409,发票-001409,61,1539,1539,2026-06-05,2026-08-04,388584.78,已开票
1410,发票-001410,15,1540,1540,2026-03-26,2026-06-24,775395.96,已开票
1411,发票-001411,26,1541,1541,2026-04-10,2026-05-25,260067.37,已开票
1412,发票-001412,22,1542,1542,2026-05-27,2026-08-25,645372.15,已开票
1413,发票-001413,30,1543,1543,2026-04-20,2026-07-19,1193323.72,已开票
1414,发票-001414,71,1544,1544,2026-05-11,2026-08-09,207668.98,已开票
1415,发票-001415,79,1545,1545,2026-04-12,2026-07-11,241061.96,已开票
1416,发票-001416,8,1548,1548,2026-04-19,2026-06-18,765303.7,已开票
1417,发票-001417,10,1549,1549,2026-04-18,2026-07-17,145841.01,已开票
1418,发票-001418,48,1551,1551,2026-05-11,2026-08-09,164162.62,已开票
1419,发票-001419,19,1552,1552,2026-05-25,2026-08-23,977030.08,已开票
1420,发票-001420,77,1553,1553,2026-04-08,2026-05-23,239003.54,已开票
1421,发票-001421,2,1554,1554,2026-04-20,2026-06-04,555430.98,已开票
1422,发票-001422,34,1555,1555,2026-06-09,2026-07-09,1201151.35,已开票
1423,发票-001423,57,1556,1556,2026-05-06,2026-07-05,205342.0,已开票
1424,发票-001424,35,1557,1557,2026-06-18,2026-09-16,489654.7,已开票
1425,发票-001425,1,1558,1558,2026-06-24,2026-08-08,399343.76,已开票
1426,发票-001426,49,1559,1559,2026-04-22,2026-06-21,337908.77,已开票
1427,发票-001427,25,1560,1560,2026-05-16,2026-06-15,623716.65,已开票
1428,发票-001428,69,1561,1561,2026-05-06,2026-06-20,1399676.84,已开票
1429,发票-001429,10,1562,1562,2026-07-09,2026-10-07,196188.8,已开票
1430,发票-001430,16,1563,1563,2026-06-18,2026-09-16,339539.24,已开票
1431,发票-001431,61,1564,1564,2026-07-13,2026-09-11,514063.47,已开票
1432,发票-001432,35,1565,1565,2026-05-30,2026-08-28,902448.85,已开票
1433,发票-001433,72,1566,1566,2026-05-09,2026-06-08,470442.58,已开票
1434,发票-001434,46,1567,1567,2026-04-21,2026-06-05,205788.79,已开票
1435,发票-001435,45,1568,1568,2026-05-13,2026-08-11,603880.82,已开票
1436,发票-001436,28,1570,1570,2026-05-24,2026-06-23,205231.05,已开票
1437,发票-001437,32,1571,1571,2026-04-10,2026-07-09,1923438.45,已开票
1438,发票-001438,39,1572,1572,2026-07-15,2026-08-29,890073.6,已开票
1439,发票-001439,5,1573,1573,2026-06-28,2026-09-26,1581086.85,已开票
1440,发票-001440,65,1574,1574,2026-07-14,2026-08-28,879617.55,已开票
1441,发票-001441,13,1575,1575,2026-05-12,2026-08-10,335344.38,已开票
1442,发票-001442,63,1576,1576,2026-04-25,2026-06-24,166178.16,已开票
1443,发票-001443,66,1578,1578,2026-04-23,2026-06-07,523084.1,已开票
1444,发票-001444,30,1579,1579,2026-05-31,2026-08-29,1060650.6,已开票
1445,发票-001445,5,1580,1580,2026-07-07,2026-10-05,219865.45,已开票
1446,发票-001446,27,1581,1581,2026-06-15,2026-07-30,243415.16,已开票
1447,发票-001447,51,1582,1582,2026-06-20,2026-08-04,233480.39,已开票
1448,发票-001448,30,1583,1583,2026-05-17,2026-08-15,942213.72,已开票
1449,发票-001449,37,1584,1584,2026-05-31,2026-06-30,562014.96,已开票
1450,发票-001450,33,1586,1586,2026-06-15,2026-08-14,164605.31,已开票
1451,发票-001451,54,1587,1587,2026-06-15,2026-08-14,1004185.56,已开票
1452,发票-001452,14,1588,1588,2026-04-27,2026-05-27,808273.96,已开票
1453,发票-001453,34,1589,1589,2026-06-29,2026-07-29,821456.5,已开票
1454,发票-001454,41,1590,1590,2026-05-09,2026-07-08,229926.29,已开票
1455,发票-001455,28,1591,1591,2026-07-22,2026-08-21,654192.57,已开票
1456,发票-001456,32,1592,1592,2026-07-04,2026-10-02,1017031.24,已开票
1457,发票-001457,53,1593,1593,2026-04-30,2026-06-29,179965.03,已开票
