receipt_id,receipt_code,purchase_order_id,supplier_id,plant_id,receipt_date,status
2913,入库-002913,3001,34,2,2026-01-30,已入库
2914,入库-002914,3002,37,1,2025-04-17,已入库
2915,入库-002915,3003,25,1,2024-12-23,已入库
2916,入库-002916,3004,12,2,2024-08-16,已入库
2917,入库-002917,3005,40,2,2025-09-01,已入库
2918,入库-002918,3006,45,2,2025-05-25,已入库
2919,入库-002919,3007,46,1,2025-10-03,已入库
2920,入库-002920,3008,26,2,2025-10-07,已入库
2921,入库-002921,3009,9,2,2025-03-02,已入库
2922,入库-002922,3010,18,2,2025-06-29,已入库
2923,入库-002923,3011,22,1,2026-01-10,已入库
2924,入库-002924,3012,33,2,2025-10-06,已入库
2925,入库-002925,3014,8,1,2025-05-13,已入库
2926,入库-002926,3015,49,1,2025-03-21,已入库
2927,入库-002927,3016,24,1,2025-09-05,已入库
2928,入库-002928,3017,3,1,2025-10-04,已入库
2929,入库-002929,3018,9,1,2025-01-20,已入库
2930,入库-002930,3019,22,2,2025-10-16,已入库
2931,入库-002931,3022,45,1,2025-01-09,已入库
2932,入库-002932,3023,8,2,2026-03-13,已入库
2933,入库-002933,3024,44,2,2024-08-18,已入库
2934,入库-002934,3025,22,1,2026-02-15,已入库
2935,入库-002935,3026,9,1,2026-04-30,已入库
2936,入库-002936,3027,36,2,2026-05-29,已入库
2937,入库-002937,3028,5,1,2025-11-06,已入库
2938,入库-002938,3029,4,2,2024-12-01,已入库
2939,入库-002939,3030,13,1,2025-08-30,已入库
2940,入库-002940,3031,3,2,2026-06-19,已入库
2941,入库-002941,3032,48,2,2025-04-27,已入库
2942,入库-002942,3033,33,2,2026-06-19,已入库
2943,入库-002943,3034,46,1,2025-04-05,已入库
2944,入库-002944,3035,8,2,2025-05-22,已入库
2945,入库-002945,3036,13,1,2024-11-22,已入库
2946,入库-002946,3037,21,2,2026-05-12,已入库
2947,入库-002947,3038,35,1,2024-10-03,已入库
2948,入库-002948,3039,40,2,2024-12-15,已入库
2949,入库-002949,3040,41,1,2025-06-11,已入库
2950,入库-002950,3041,16,2,2025-12-03,已入库
2951,入库-002951,3042,28,2,2026-05-14,已入库
2952,入库-002952,3043,42,2,2026-03-14,已入库
2953,入库-002953,3044,14,1,2026-05-17,已入库
2954,入库-002954,3045,39,1,2026-06-21,已入库
2955,入库-002955,3046,41,2,2025-11-25,已入库
2956,入库-002956,3047,40,1,2026-03-18,已入库
2957,入库-002957,3048,48,2,2026-08-02,已入库
2958,入库-002958,3049,24,1,2026-06-16,已入库
2959,入库-002959,3050,9,1,2026-03-24,已入库
2960,入库-002960,3051,18,2,2025-05-15,已入库
2961,入库-002961,3052,3,1,2025-03-17,已入库
2962,入库-002962,3053,35,1,2025-10-16,已入库
2963,入库-002963,3054,33,1,2025-12-01,已入库
2964,入库-002964,3055,32,1,2025-06-24,已入库
2965,入库-002965,3056,30,1,2026-07-04,已入库
2966,入库-002966,3057,39,1,2025-10-08,已入库
2967,入库-002967,3058,18,2,2025-11-08,已入库
2968,入库-002968,3059,34,1,2026-02-12,已入库
2969,入库-002969,3060,48,2,2026-07-21,已入库
2970,入库-002970,3061,22,2,2026-06-22,已入库
2971,入库-002971,3062,1,2,2024-10-09,已入库
2972,入库-002972,3063,28,1,2025-08-11,已入库
2973,入库-002973,3064,40,2,2024-10-08,已入库
2974,入库-002974,3065,42,1,2026-03-05,已入库
2975,入库-002975,3066,35,2,2025-06-17,已入库
2976,入库-002976,3067,42,1,2026-03-08,已入库
2977,入库-002977,3068,32,1,2025-05-30,已入库
2978,入库-002978,3069,33,1,2025-11-24,已入库
2979,入库-002979,3070,23,1,2025-10-28,已入库
2980,入库-002980,3071,44,1,2026-07-13,已入库
2981,入库-002981,3072,27,1,2026-06-21,已入库
2982,入库-002982,3073,39,2,2025-11-14,已入库
2983,入库-002983,3074,15,1,2025-10-19,已入库
2984,入库-002984,3075,37,2,2025-05-30,已入库
2985,入库-002985,3076,33,1,2025-06-18,已入库
2986,入库-002986,3077,42,1,2024-09-26,已入库
2987,入库-002987,3078,17,2,2025-03-19,已入库
2988,入库-002988,3079,45,1,2025-10-03,已入库
2989,入库-002989,3080,29,1,2025-01-04,已入库
2990,入库-002990,3081,38,1,2024-09-14,已入库
2991,入库-002991,3082,24,1,2024-10-04,已入库
2992,入库-002992,3083,26,2,2026-05-23,已入库
2993,入库-002993,3084,37,1,2026-07-25,已入库
2994,入库-002994,3085,33,1,2026-02-28,已入库
2995,入库-002995,3086,2,1,2025-09-15,已入库
2996,入库-002996,3087,49,2,2026-06-19,已入库
2997,入库-002997,3088,24,1,2024-12-16,已入库
2998,入库-002998,3089,44,1,2024-08-11,已入库
2999,入库-002999,3090,13,1,2026-07-19,已入库
3000,入库-003000,3091,13,2,2026-03-09,已入库
3001,入库-003001,3092,36,2,2026-04-22,已入库
3002,入库-003002,3093,11,1,2024-12-03,已入库
3003,入库-003003,3094,40,2,2025-07-06,已入库
3004,入库-003004,3095,42,1,2025-07-21,已入库
3005,入库-003005,3096,40,1,2026-01-23,已入库
3006,入库-003006,3097,10,1,2024-09-24,已入库
3007,入库-003007,3098,3,1,2024-12-25,已入库
3008,入库-003008,3099,3,2,2025-02-07,已入库
3009,入库-003009,3100,37,1,2024-12-20,已入库
3010,入库-003010,3101,22,2,2025-09-20,已入库
3011,入库-003011,3102,50,1,2026-02-05,已入库
3012,入库-003012,3103,25,2,2026-02-22,已入库
3013,入库-003013,3104,49,2,2025-10-01,已入库
3014,入库-003014,3105,11,1,2025-01-06,已入库
3015,入库-003015,3106,4,1,2024-10-17,已入库
3016,入库-003016,3107,9,1,2024-12-26,已入库
3017,入库-003017,3108,44,1,2024-11-25,已入库
3018,入库-003018,3109,7,1,2025-11-22,已入库
3019,入库-003019,3110,18,2,2026-05-30,已入库
3020,入库-003020,3111,30,2,2024-12-14,已入库
3021,入库-003021,3112,33,2,2026-03-22,已入库
3022,入库-003022,3113,42,2,2025-07-19,已入库
3023,入库-003023,3114,48,2,2025-10-29,已入库
3024,入库-003024,3115,23,1,2026-03-11,已入库
3025,入库-003025,3117,3,2,2024-09-06,已入库
3026,入库-003026,3118,3,1,2025-12-05,已入库
3027,入库-003027,3119,18,1,2025-02-01,已入库
3028,入库-003028,3120,12,2,2024-10-09,已入库
3029,入库-003029,3121,19,1,2026-01-13,已入库
3030,入库-003030,3122,24,1,2025-10-17,已入库
3031,入库-003031,3123,24,1,2025-09-28,已入库
3032,入库-003032,3124,11,1,2025-09-30,已入库
3033,入库-003033,3125,48,1,2026-05-20,已入库
3034,入库-003034,3126,25,2,2026-02-09,已入库
3035,入库-003035,3127,22,2,2025-05-21,已入库
3036,入库-003036,3128,39,1,2025-06-05,已入库
3037,入库-003037,3129,22,2,2026-07-08,已入库
3038,入库-003038,3130,12,1,2025-10-16,已入库
3039,入库-003039,3131,21,2,2026-03-04,已入库
3040,入库-003040,3132,46,1,2025-12-06,已入库
3041,入库-003041,3133,1,1,2025-11-05,已入库
3042,入库-003042,3134,35,2,2025-07-30,已入库
3043,入库-003043,3135,3,1,2025-03-16,已入库
3044,入库-003044,3136,43,1,2026-05-30,已入库
3045,入库-003045,3137,40,1,2025-12-08,已入库
3046,入库-003046,3138,2,1,2026-01-08,已入库
3047,入库-003047,3139,45,2,2025-08-15,已入库
3048,入库-003048,3140,15,1,2025-05-12,已入库
3049,入库-003049,3141,20,2,2025-01-23,已入库
3050,入库-003050,3142,27,1,2025-04-03,已入库
3051,入库-003051,3143,27,1,2025-04-27,已入库
3052,入库-003052,3144,48,1,2025-01-08,已入库
3053,入库-003053,3145,37,1,2025-07-22,已入库
3054,入库-003054,3146,14,2,2026-03-17,已入库
3055,入库-003055,3147,42,1,2026-03-21,已入库
3056,入库-003056,3148,28,1,2026-05-29,已入库
3057,入库-003057,3149,3,1,2025-12-26,已入库
3058,入库-003058,3150,16,1,2026-02-02,已入库
3059,入库-003059,3151,39,1,2026-03-08,已入库
3060,入库-003060,3152,47,2,2025-10-27,已入库
3061,入库-003061,3153,25,2,2025-01-28,已入库
3062,入库-003062,3154,44,2,2026-03-17,已入库
3063,入库-003063,3155,47,2,2026-07-03,已入库
3064,入库-003064,3156,46,1,2026-06-14,已入库
3065,入库-003065,3157,19,2,2025-12-02,已入库
3066,入库-003066,3158,18,2,2025-06-27,已入库
3067,入库-003067,3159,44,2,2024-12-23,已入库
3068,入库-003068,3160,34,1,2026-07-21,已入库
3069,入库-003069,3161,50,2,2024-10-08,已入库
3070,入库-003070,3162,18,1,2024-11-15,已入库
3071,入库-003071,3163,35,2,2025-11-22,已入库
3072,入库-003072,3164,33,1,2024-12-25,已入库
3073,入库-003073,3165,41,1,2024-09-28,已入库
3074,入库-003074,3166,3,2,2025-10-16,已入库
3075,入库-003075,3167,35,1,2025-09-08,已入库
3076,入库-003076,3168,36,1,2025-10-05,已入库
3077,入库-003077,3169,49,2,2025-05-03,已入库
3078,入库-003078,3170,14,2,2024-11-02,已入库
3079,入库-003079,3171,4,1,2026-05-30,已入库
3080,入库-003080,3172,50,1,2026-07-19,已入库
3081,入库-003081,3173,29,1,2026-07-06,已入库
3082,入库-003082,3174,42,1,2024-09-24,已入库
3083,入库-003083,3175,20,2,2024-12-03,已入库
3084,入库-003084,3176,39,1,2025-03-07,已入库
3085,入库-003085,3177,26,1,2024-11-26,已入库
3086,入库-003086,3178,35,1,2025-12-08,已入库
3087,入库-003087,3179,23,1,2026-05-31,已入库
3088,入库-003088,3180,27,1,2026-02-17,已入库
3089,入库-003089,3181,21,2,2026-01-10,已入库
3090,入库-003090,3182,39,2,2026-01-08,已入库
3091,入库-003091,3183,44,2,2025-01-01,已入库
3092,入库-003092,3185,5,1,2024-12-01,已入库
3093,入库-003093,3186,45,1,2026-07-14,已入库
3094,入库-003094,3187,3,1,2025-09-29,已入库
3095,入库-003095,3188,26,1,2025-02-12,已入库
3096,入库-003096,3189,22,1,2025-07-25,已入库
3097,入库-003097,3190,26,2,2025-02-19,已入库
3098,入库-003098,3191,7,1,2025-08-12,已入库
3099,入库-003099,3192,29,1,2026-01-06,已入库
3100,入库-003100,3193,1,1,2025-04-02,已入库
3101,入库-003101,3194,36,2,2024-08-28,已入库
3102,入库-003102,3195,24,1,2025-03-05,已入库
3103,入库-003103,3196,35,2,2025-08-10,已入库
3104,入库-003104,3198,22,1,2025-10-09,已入库
3105,入库-003105,3199,29,2,2024-11-04,已入库
3106,入库-003106,3200,40,2,2024-09-15,已入库
3107,入库-003107,3201,34,1,2025-08-12,已入库
3108,入库-003108,3202,13,1,2025-01-30,已入库
3109,入库-003109,3203,45,1,2026-01-13,已入库
3110,入库-003110,3204,42,1,2025-04-22,已入库
3111,入库-003111,3206,43,1,2025-05-09,已入库
3112,入库-003112,3207,40,1,2026-06-17,已入库
3113,入库-003113,3208,39,1,2025-09-16,已入库
3114,入库-003114,3209,21,2,2025-06-15,已入库
3115,入库-003115,3210,6,1,2025-03-28,已入库
3116,入库-003116,3211,44,1,2025-07-04,已入库
3117,入库-003117,3212,8,1,2026-06-18,已入库
3118,入库-003118,3213,33,2,2024-10-16,已入库
3119,入库-003119,3214,22,1,2026-07-05,已入库
3120,入库-003120,3215,24,2,2025-02-26,已入库
3121,入库-003121,3216,9,1,2024-12-23,已入库
3122,入库-003122,3217,43,2,2025-02-20,已入库
3123,入库-003123,3218,42,1,2024-11-19,已入库
3124,入库-003124,3219,9,2,2025-12-07,已入库
3125,入库-003125,3220,21,2,2024-08-09,已入库
3126,入库-003126,3221,30,1,2026-01-26,已入库
3127,入库-003127,3222,19,2,2024-12-29,已入库
3128,入库-003128,3223,18,1,2025-07-16,已入库
3129,入库-003129,3224,49,1,2025-05-15,已入库
3130,入库-003130,3225,17,2,2025-08-30,已入库
3131,入库-003131,3226,5,1,2024-11-24,已入库
3132,入库-003132,3227,24,2,2026-02-28,已入库
3133,入库-003133,3228,18,1,2026-01-09,已入库
3134,入库-003134,3229,6,2,2024-11-20,已入库
3135,入库-003135,3230,34,1,2025-12-07,已入库
3136,入库-003136,3231,24,1,2026-04-09,已入库
3137,入库-003137,3232,9,1,2025-06-25,已入库
3138,入库-003138,3233,10,2,2024-10-06,已入库
3139,入库-003139,3234,40,2,2024-09-16,已入库
3140,入库-003140,3235,29,1,2025-02-18,已入库
3141,入库-003141,3236,24,1,2025-01-23,已入库
3142,入库-003142,3237,37,1,2026-03-20,已入库
3143,入库-003143,3238,33,2,2025-12-14,已入库
3144,入库-003144,3239,10,2,2025-01-30,已入库
3145,入库-003145,3240,50,2,2025-04-30,已入库
3146,入库-003146,3241,35,1,2026-07-19,已入库
3147,入库-003147,3242,30,2,2025-04-12,已入库
3148,入库-003148,3243,41,2,2025-07-29,已入库
3149,入库-003149,3244,18,1,2025-06-29,已入库
3150,入库-003150,3246,8,1,2026-01-12,已入库
3151,入库-003151,3247,35,1,2025-06-30,已入库
3152,入库-003152,3248,28,2,2025-02-08,已入库
3153,入库-003153,3249,34,1,2025-01-03,已入库
3154,入库-003154,3250,7,1,2025-08-25,已入库
3155,入库-003155,3251,41,1,2025-12-08,已入库
3156,入库-003156,3252,3,2,2026-07-09,已入库
3157,入库-003157,3253,2,1,2025-03-18,已入库
3158,入库-003158,3254,11,2,2026-07-13,已入库
3159,入库-003159,3255,41,2,2026-07-25,已入库
3160,入库-003160,3256,33,1,2024-11-07,已入库
3161,入库-003161,3257,30,1,2026-03-20,已入库
3162,入库-003162,3258,28,1,2025-07-10,已入库
3163,入库-003163,3259,19,1,2024-12-06,已入库
3164,入库-003164,3260,10,2,2026-04-30,已入库
3165,入库-003165,3261,43,2,2025-09-01,已入库
3166,入库-003166,3262,33,1,2025-06-22,已入库
3167,入库-003167,3263,32,1,2024-09-26,已入库
3168,入库-003168,3264,10,1,2026-02-21,已入库
3169,入库-003169,3265,18,2,2025-01-11,已入库
3170,入库-003170,3266,2,1,2026-02-14,已入库
3171,入库-003171,3267,29,2,2026-07-23,已入库
3172,入库-003172,3268,36,1,2025-04-28,已入库
3173,入库-003173,3269,4,1,2025-09-04,已入库
3174,入库-003174,3270,3,1,2025-04-22,已入库
3175,入库-003175,3271,42,1,2025-12-05,已入库
3176,入库-003176,3272,1,1,2025-09-29,已入库
3177,入库-003177,3273,48,1,2025-07-15,已入库
3178,入库-003178,3274,32,2,2025-05-06,已入库
3179,入库-003179,3275,1,2,2026-05-28,已入库
3180,入库-003180,3276,42,1,2025-10-28,已入库
3181,入库-003181,3277,44,1,2025-11-14,已入库
3182,入库-003182,3278,1,2,2024-10-22,已入库
3183,入库-003183,3279,22,1,2026-06-02,已入库
3184,入库-003184,3280,27,2,2025-04-06,已入库
3185,入库-003185,3281,50,1,2026-01-20,已入库
3186,入库-003186,3282,11,1,2026-08-05,已入库
3187,入库-003187,3283,22,1,2025-07-01,已入库
3188,入库-003188,3284,31,2,2025-09-11,已入库
3189,入库-003189,3285,35,2,2024-11-17,已入库
3190,入库-003190,3286,39,1,2025-04-07,已入库
3191,入库-003191,3287,20,1,2025-08-12,已入库
3192,入库-003192,3288,46,2,2025-07-20,已入库
3193,入库-003193,3289,11,2,2024-09-30,已入库
3194,入库-003194,3290,29,1,2026-04-18,已入库
3195,入库-003195,3291,24,2,2026-03-05,已入库
3196,入库-003196,3292,20,2,2026-04-12,已入库
3197,入库-003197,3293,4,1,2026-08-03,已入库
3198,入库-003198,3294,48,1,2025-11-19,已入库
3199,入库-003199,3295,39,2,2024-11-14,已入库
3200,入库-003200,3296,17,1,2025-03-31,已入库
3201,入库-003201,3297,18,1,2026-08-04,已入库
3202,入库-003202,3298,25,1,2025-09-03,已入库
3203,入库-003203,3299,46,2,2025-10-07,已入库
3204,入库-003204,3300,41,1,2025-01-15,已入库
3205,入库-003205,3301,15,2,2025-05-12,已入库
3206,入库-003206,3302,11,1,2025-11-15,已入库
3207,入库-003207,3303,7,2,2025-11-24,已入库
3208,入库-003208,3304,36,1,2025-10-27,已入库
3209,入库-003209,3305,13,1,2025-08-02,已入库
3210,入库-003210,3306,13,2,2024-11-04,已入库
3211,入库-003211,3307,19,2,2026-07-17,已入库
3212,入库-003212,3308,40,2,2025-02-01,已入库
3213,入库-003213,3309,3,1,2025-09-28,已入库
3214,入库-003214,3310,41,1,2025-12-06,已入库
3215,入库-003215,3311,17,1,2026-07-05,已入库
3216,入库-003216,3312,35,2,2025-11-27,已入库
3217,入库-003217,3313,28,2,2025-01-07,已入库
3218,入库-003218,3314,34,1,2025-11-28,已入库
3219,入库-003219,3315,37,2,2025-08-27,已入库
3220,入库-003220,3316,2,1,2025-05-14,已入库
3221,入库-003221,3317,33,1,2026-06-05,已入库
3222,入库-003222,3318,27,2,2026-07-20,已入库
3223,入库-003223,3319,30,2,2025-10-02,已入库
3224,入库-003224,3320,32,1,2025-12-12,已入库
3225,入库-003225,3321,12,1,2025-11-23,已入库
3226,入库-003226,3322,36,1,2025-02-14,已入库
3227,入库-003227,3323,26,1,2025-12-16,已入库
3228,入库-003228,3324,24,1,2025-04-19,已入库
3229,入库-003229,3325,22,2,2026-01-01,已入库
3230,入库-003230,3326,18,2,2024-12-27,已入库
3231,入库-003231,3327,15,2,2025-03-17,已入库
3232,入库-003232,3328,47,2,2025-10-10,已入库
3233,入库-003233,3329,36,1,2025-04-15,已入库
3234,入库-003234,3330,4,1,2025-03-24,已入库
3235,入库-003235,3331,21,1,2025-03-06,已入库
3236,入库-003236,3332,34,2,2025-03-28,已入库
3237,入库-003237,3333,23,2,2025-01-19,已入库
3238,入库-003238,3334,43,1,2026-01-30,已入库
3239,入库-003239,3335,33,1,2025-05-31,已入库
3240,入库-003240,3336,5,1,2024-12-26,已入库
3241,入库-003241,3337,16,2,2025-08-21,已入库
3242,入库-003242,3338,49,1,2025-12-22,已入库
3243,入库-003243,3339,40,1,2025-08-28,已入库
3244,入库-003244,3340,46,1,2025-09-22,已入库
3245,入库-003245,3341,47,1,2024-11-04,已入库
3246,入库-003246,3342,16,1,2025-01-29,已入库
3247,入库-003247,3343,48,1,2026-03-01,已入库
3248,入库-003248,3344,2,1,2024-09-29,已入库
3249,入库-003249,3345,40,2,2024-08-26,已入库
3250,入库-003250,3346,3,1,2025-07-04,已入库
3251,入库-003251,3347,3,1,2025-04-15,已入库
3252,入库-003252,3348,15,1,2025-11-01,已入库
3253,入库-003253,3349,1,2,2025-10-31,已入库
3254,入库-003254,3350,44,2,2024-09-08,已入库
3255,入库-003255,3351,28,1,2026-07-05,已入库
3256,入库-003256,3352,4,1,2025-03-30,已入库
3257,入库-003257,3353,39,1,2024-12-11,已入库
3258,入库-003258,3354,32,2,2024-09-11,已入库
3259,入库-003259,3355,44,1,2025-07-29,已入库
3260,入库-003260,3356,48,2,2025-02-07,已入库
3261,入库-003261,3357,43,2,2024-08-31,已入库
3262,入库-003262,3358,32,2,2024-12-01,已入库
3263,入库-003263,3359,41,2,2025-06-15,已入库
3264,入库-003264,3360,36,1,2026-01-05,已入库
3265,入库-003265,3361,10,1,2024-09-14,已入库
3266,入库-003266,3362,40,2,2024-10-11,已入库
3267,入库-003267,3363,15,2,2025-01-12,已入库
3268,入库-003268,3364,44,1,2024-11-07,已入库
3269,入库-003269,3365,3,1,2025-02-12,已入库
3270,入库-003270,3366,44,1,2024-12-08,已入库
3271,入库-003271,3367,8,1,2025-02-27,已入库
3272,入库-003272,3368,34,1,2024-08-24,已入库
3273,入库-003273,3369,12,1,2026-04-24,已入库
3274,入库-003274,3370,48,2,2025-07-12,已入库
3275,入库-003275,3371,46,2,2026-03-28,已入库
3276,入库-003276,3372,26,1,2024-10-09,已入库
3277,入库-003277,3373,27,2,2024-11-02,已入库
3278,入库-003278,3374,4,2,2024-09-04,已入库
3279,入库-003279,3375,34,2,2026-04-20,已入库
3280,入库-003280,3376,26,1,2025-08-12,已入库
3281,入库-003281,3377,33,2,2026-02-17,已入库
3282,入库-003282,3378,26,1,2025-12-18,已入库
3283,入库-003283,3379,7,1,2026-01-18,已入库
3284,入库-003284,3380,15,1,2026-02-01,已入库
3285,入库-003285,3381,16,2,2025-03-30,已入库
3286,入库-003286,3383,7,2,2026-01-24,已入库
3287,入库-003287,3384,40,2,2025-06-10,已入库
3288,入库-003288,3385,17,1,2025-01-13,已入库
3289,入库-003289,3386,13,2,2025-06-29,已入库
3290,入库-003290,3387,21,2,2025-04-14,已入库
3291,入库-003291,3388,33,1,2025-06-28,已入库
3292,入库-003292,3389,14,1,2025-03-31,已入库
3293,入库-003293,3390,32,2,2026-05-31,已入库
3294,入库-003294,3391,22,1,2025-01-06,已入库
3295,入库-003295,3392,36,2,2025-02-27,已入库
3296,入库-003296,3393,49,1,2025-01-03,已入库
3297,入库-003297,3394,33,1,2025-02-26,已入库
3298,入库-003298,3395,31,1,2026-01-01,已入库
3299,入库-003299,3396,32,1,2025-02-26,已入库
3300,入库-003300,3397,2,1,2025-04-08,已入库
3301,入库-003301,3398,43,2,2024-09-26,已入库
3302,入库-003302,3399,41,2,2026-04-28,已入库
3303,入库-003303,3400,18,2,2025-02-05,已入库
3304,入库-003304,3401,37,2,2025-10-21,已入库
3305,入库-003305,3402,33,2,2024-11-30,已入库
3306,入库-003306,3403,48,2,2025-02-20,已入库
3307,入库-003307,3404,17,2,2025-08-23,已入库
3308,入库-003308,3405,22,1,2025-02-20,已入库
3309,入库-003309,3406,41,2,2026-07-13,已入库
3310,入库-003310,3407,33,2,2025-05-08,已入库
3311,入库-003311,3408,19,1,2026-04-30,已入库
3312,入库-003312,3409,8,2,2025-11-08,已入库
3313,入库-003313,3410,8,2,2025-07-15,已入库
3314,入库-003314,3411,12,1,2025-07-03,已入库
3315,入库-003315,3412,27,1,2025-08-30,已入库
3316,入库-003316,3413,25,1,2024-11-03,已入库
3317,入库-003317,3414,10,1,2024-10-16,已入库
3318,入库-003318,3415,30,1,2024-09-12,已入库
3319,入库-003319,3416,39,1,2026-05-14,已入库
3320,入库-003320,3417,32,2,2026-05-06,已入库
3321,入库-003321,3418,45,1,2025-03-12,已入库
3322,入库-003322,3419,10,2,2026-03-02,已入库
3323,入库-003323,3420,42,2,2024-12-19,已入库
3324,入库-003324,3421,1,1,2024-11-17,已入库
3325,入库-003325,3422,19,1,2025-08-01,已入库
3326,入库-003326,3423,40,1,2024-12-21,已入库
3327,入库-003327,3424,32,2,2026-03-24,已入库
3328,入库-003328,3425,15,1,2025-01-10,已入库
3329,入库-003329,3427,6,1,2025-11-24,已入库
3330,入库-003330,3428,25,2,2025-02-22,已入库
3331,入库-003331,3429,42,2,2024-08-27,已入库
3332,入库-003332,3430,40,1,2025-07-05,已入库
3333,入库-003333,3431,41,2,2025-06-25,已入库
3334,入库-003334,3432,9,1,2025-07-30,已入库
3335,入库-003335,3433,36,2,2025-01-25,已入库
3336,入库-003336,3434,32,1,2025-05-19,已入库
3337,入库-003337,3435,25,1,2025-07-04,已入库
3338,入库-003338,3436,7,1,2026-03-28,已入库
3339,入库-003339,3438,50,2,2026-03-14,已入库
3340,入库-003340,3439,48,1,2025-11-09,已入库
3341,入库-003341,3440,27,2,2026-02-02,已入库
3342,入库-003342,3441,13,2,2025-04-23,已入库
3343,入库-003343,3442,34,1,2026-02-15,已入库
3344,入库-003344,3443,43,2,2025-06-14,已入库
3345,入库-003345,3444,26,1,2026-04-09,已入库
3346,入库-003346,3445,8,1,2025-02-03,已入库
3347,入库-003347,3446,18,1,2025-10-26,已入库
3348,入库-003348,3447,24,2,2025-08-04,已入库
3349,入库-003349,3448,26,1,2026-01-11,已入库
3350,入库-003350,3449,35,1,2025-03-24,已入库
3351,入库-003351,3450,2,1,2026-06-29,已入库
3352,入库-003352,3451,14,1,2024-10-13,已入库
3353,入库-003353,3452,33,1,2024-10-23,已入库
3354,入库-003354,3453,6,1,2025-06-11,已入库
3355,入库-003355,3454,44,2,2026-03-28,已入库
3356,入库-003356,3455,26,2,2026-02-17,已入库
3357,入库-003357,3456,15,1,2025-10-30,已入库
3358,入库-003358,3457,28,2,2026-04-14,已入库
3359,入库-003359,3458,37,2,2025-06-23,已入库
3360,入库-003360,3459,34,1,2024-09-22,已入库
3361,入库-003361,3460,45,1,2025-11-06,已入库
3362,入库-003362,3461,41,1,2024-09-18,已入库
3363,入库-003363,3462,28,1,2024-10-29,已入库
3364,入库-003364,3463,18,1,2025-05-21,已入库
3365,入库-003365,3464,47,1,2025-09-02,已入库
3366,入库-003366,3465,39,1,2026-01-11,已入库
3367,入库-003367,3466,21,2,2025-01-03,已入库
3368,入库-003368,3467,50,1,2025-03-27,已入库
3369,入库-003369,3468,45,2,2025-06-26,已入库
3370,入库-003370,3469,30,2,2024-11-12,已入库
3371,入库-003371,3470,26,2,2025-08-26,已入库
3372,入库-003372,3471,33,1,2026-01-07,已入库
3373,入库-003373,3472,18,2,2024-09-03,已入库
3374,入库-003374,3473,47,1,2025-04-28,已入库
3375,入库-003375,3474,15,1,2024-12-31,已入库
3376,入库-003376,3475,32,1,2025-02-05,已入库
3377,入库-003377,3476,9,1,2025-09-21,已入库
3378,入库-003378,3477,35,2,2026-03-10,已入库
3379,入库-003379,3478,29,2,2025-08-20,已入库
3380,入库-003380,3479,46,1,2025-08-12,已入库
3381,入库-003381,3480,2,1,2025-04-05,已入库
3382,入库-003382,3481,36,1,2025-02-02,已入库
3383,入库-003383,3482,28,1,2026-01-11,已入库
3384,入库-003384,3483,22,1,2025-07-28,已入库
3385,入库-003385,3484,22,1,2025-08-05,已入库
3386,入库-003386,3486,50,2,2025-12-16,已入库
3387,入库-003387,3487,28,1,2025-10-24,已入库
3388,入库-003388,3488,29,2,2024-11-18,已入库
3389,入库-003389,3489,40,1,2024-10-23,已入库
3390,入库-003390,3490,47,1,2025-06-04,已入库
3391,入库-003391,3491,14,1,2025-07-21,已入库
3392,入库-003392,3492,43,1,2025-07-15,已入库
3393,入库-003393,3493,47,2,2026-01-12,已入库
3394,入库-003394,3494,9,2,2024-09-17,已入库
3395,入库-003395,3495,23,1,2026-05-02,已入库
3396,入库-003396,3496,18,2,2025-11-03,已入库
3397,入库-003397,3497,30,2,2025-02-18,已入库
3398,入库-003398,3498,5,1,2026-03-01,已入库
3399,入库-003399,3499,13,1,2025-07-10,已入库
3400,入库-003400,3500,30,1,2026-02-16,已入库
3401,入库-003401,3501,2,2,2025-08-25,已入库
3402,入库-003402,3502,43,1,2024-11-18,已入库
3403,入库-003403,3503,33,2,2026-01-25,已入库
3404,入库-003404,3504,11,1,2025-04-22,已入库
3405,入库-003405,3505,29,2,2024-09-10,已入库
3406,入库-003406,3506,40,2,2024-10-05,已入库
3407,入库-003407,3507,33,1,2025-06-27,已入库
3408,入库-003408,3508,39,1,2026-02-28,已入库
3409,入库-003409,3509,17,2,2025-05-29,已入库
3410,入库-003410,3510,26,2,2025-01-11,已入库
3411,入库-003411,3511,50,1,2025-11-16,已入库
3412,入库-003412,3512,36,2,2026-05-17,已入库
3413,入库-003413,3514,12,1,2026-07-23,已入库
3414,入库-003414,3515,3,2,2025-11-14,已入库
3415,入库-003415,3516,49,2,2025-12-02,已入库
3416,入库-003416,3518,26,1,2025-04-09,已入库
3417,入库-003417,3519,31,1,2025-09-18,已入库
3418,入库-003418,3520,15,1,2025-05-02,已入库
3419,入库-003419,3521,21,1,2025-12-31,已入库
3420,入库-003420,3522,22,1,2026-01-27,已入库
3421,入库-003421,3523,50,2,2026-02-19,已入库
3422,入库-003422,3524,48,1,2025-08-13,已入库
3423,入库-003423,3525,15,2,2025-09-08,已入库
3424,入库-003424,3526,18,1,2025-12-18,已入库
3425,入库-003425,3527,38,1,2025-03-26,已入库
3426,入库-003426,3528,44,2,2025-05-16,已入库
3427,入库-003427,3529,3,2,2026-04-10,已入库
3428,入库-003428,3530,21,1,2025-09-04,已入库
3429,入库-003429,3531,37,2,2025-02-17,已入库
