sales_order_id,company_id,sales_order_code,customer_id,plant_id,order_date,promised_delivery_date,status,sales_owner_id,currency,order_amount,source_system
885,1,销售-000885,50,1,2025-06-15,2025-10-06,已完成,1,CNY,210000.78,ERP
886,1,销售-000886,61,1,2025-06-15,2025-09-09,已完成,2,CNY,931629.65,ERP
887,1,销售-000887,49,1,2025-06-15,2025-08-21,已完成,10,CNY,951008.91,ERP
888,1,销售-000888,21,1,2025-06-15,2025-09-12,已完成,2,CNY,782747.98,ERP
889,1,销售-000889,45,2,2025-06-15,2025-09-01,已完成,6,CNY,370570.77,ERP
890,1,销售-000890,3,2,2025-06-15,2025-10-11,已完成,4,CNY,145458.06,ERP
891,1,销售-000891,18,1,2025-06-16,2025-09-05,已完成,9,CNY,1177417.79,ERP
892,1,销售-000892,19,2,2025-06-16,2025-09-27,已完成,10,CNY,182104.67,ERP
893,1,销售-000893,46,1,2025-06-16,2025-08-16,已完成,7,CNY,348967.47,ERP
894,1,销售-000894,2,1,2025-06-17,2025-07-27,已完成,3,CNY,183844.72,ERP
895,1,销售-000895,56,1,2025-06-18,2025-09-20,已完成,7,CNY,234151.36,ERP
896,1,销售-000896,50,1,2025-06-19,2025-09-30,已完成,1,CNY,240391.69,ERP
897,1,销售-000897,45,1,2025-06-19,2025-08-07,已完成,6,CNY,183652.74,ERP
898,1,销售-000898,70,2,2025-06-19,2025-07-26,已完成,1,CNY,288735.0,ERP
899,1,销售-000899,38,1,2025-06-19,2025-09-05,已完成,9,CNY,190021.42,ERP
900,1,销售-000900,28,2,2025-06-19,2025-09-15,已完成,9,CNY,207427.19,ERP
901,1,销售-000901,14,2,2025-06-20,2025-08-16,已完成,5,CNY,200891.04,ERP
902,1,销售-000902,13,2,2025-06-21,2025-09-06,已完成,4,CNY,1032376.42,ERP
903,1,销售-000903,67,2,2025-06-21,2025-09-09,已完成,8,CNY,495883.82,ERP
904,1,销售-000904,61,1,2025-06-23,2025-10-11,已完成,2,CNY,159742.82,ERP
905,1,销售-000905,66,2,2025-06-24,2025-08-03,已完成,7,CNY,344343.53,ERP
906,1,销售-000906,20,2,2025-06-25,2025-08-02,已完成,1,CNY,391626.44,ERP
907,1,销售-000907,48,1,2025-06-25,2025-09-15,已完成,9,CNY,589521.32,ERP
908,1,销售-000908,79,1,2025-06-25,2025-10-09,已完成,10,CNY,183633.06,ERP
909,1,销售-000909,36,2,2025-06-26,2025-10-21,已完成,7,CNY,392086.95,ERP
910,1,销售-000910,11,1,2025-06-26,2025-09-28,已完成,2,CNY,227030.63,ERP
911,1,销售-000911,31,1,2025-06-27,2025-09-03,已完成,2,CNY,1019066.93,ERP
912,1,销售-000912,35,2,2025-06-27,2025-08-15,已完成,6,CNY,1059842.35,ERP
913,1,销售-000913,72,1,2025-06-28,2025-10-10,已完成,3,CNY,819707.59,ERP
914,1,销售-000914,18,2,2025-06-28,2025-10-04,已完成,9,CNY,144519.59,ERP
915,1,销售-000915,80,1,2025-06-28,2025-10-10,已完成,1,CNY,365307.31,ERP
916,1,销售-000916,27,1,2025-06-28,2025-10-05,已完成,8,CNY,793052.3,ERP
917,1,销售-000917,37,2,2025-06-28,2025-08-02,已完成,8,CNY,497683.26,ERP
918,1,销售-000918,59,1,2025-06-29,2025-10-23,已完成,10,CNY,1967460.32,ERP
919,1,销售-000919,16,1,2025-06-29,2025-08-14,已完成,7,CNY,825018.84,ERP
920,1,销售-000920,32,1,2025-06-29,2025-09-29,已完成,3,CNY,1030547.64,ERP
921,1,销售-000921,49,2,2025-06-29,2025-09-28,已完成,10,CNY,240728.45,ERP
922,1,销售-000922,77,1,2025-06-29,2025-08-30,已完成,8,CNY,774455.94,ERP
923,1,销售-000923,24,2,2025-06-29,2025-08-12,已完成,5,CNY,798560.41,ERP
924,1,销售-000924,35,1,2025-06-30,2025-08-22,已完成,6,CNY,340415.0,ERP
925,1,销售-000925,37,2,2025-07-01,2025-10-19,已完成,8,CNY,541680.26,ERP
926,1,销售-000926,53,1,2025-07-01,2025-10-16,已完成,4,CNY,283357.43,ERP
927,1,销售-000927,22,1,2025-07-01,2025-10-21,已完成,3,CNY,937795.28,ERP
928,1,销售-000928,51,2,2025-07-01,2025-10-10,已完成,2,CNY,512772.56,ERP
929,1,销售-000929,78,2,2025-07-01,2025-09-20,已完成,9,CNY,248107.23,ERP
930,1,销售-000930,13,1,2025-07-02,2025-10-07,已完成,4,CNY,180000.85,ERP
931,1,销售-000931,63,1,2025-07-02,2025-10-28,已完成,4,CNY,420106.53,ERP
932,1,销售-000932,39,1,2025-07-02,2025-08-27,已完成,10,CNY,408423.86,ERP
933,1,销售-000933,68,2,2025-07-03,2025-10-22,已完成,9,CNY,214452.89,ERP
934,1,销售-000934,11,1,2025-07-03,2025-09-06,已完成,2,CNY,1323070.89,ERP
935,1,销售-000935,8,1,2025-07-03,2025-10-09,已完成,9,CNY,489290.66,ERP
936,1,销售-000936,51,1,2025-07-04,2025-08-17,已完成,2,CNY,850810.95,ERP
937,1,销售-000937,54,1,2025-07-04,2025-10-04,已完成,5,CNY,1115816.03,ERP
938,1,销售-000938,67,1,2025-07-04,2025-10-06,已完成,8,CNY,177981.83,ERP
939,1,销售-000939,76,1,2025-07-04,2025-10-11,已完成,7,CNY,203035.46,ERP
940,1,销售-000940,3,1,2025-07-06,2025-10-07,已完成,4,CNY,334147.9,ERP
941,1,销售-000941,1,1,2025-07-06,2025-09-29,已完成,2,CNY,138018.57,ERP
942,1,销售-000942,44,1,2025-07-06,2025-09-18,已完成,5,CNY,177903.4,ERP
943,1,销售-000943,45,2,2025-07-06,2025-09-05,已完成,6,CNY,299423.03,ERP
944,1,销售-000944,37,1,2025-07-08,2025-09-27,已完成,8,CNY,462654.09,ERP
945,1,销售-000945,34,1,2025-07-08,2025-10-19,已完成,5,CNY,485262.2,ERP
946,1,销售-000946,11,1,2025-07-08,2025-08-28,已完成,2,CNY,1054467.25,ERP
947,1,销售-000947,34,2,2025-07-10,2025-08-28,已完成,5,CNY,169889.63,ERP
948,1,销售-000948,36,1,2025-07-10,2025-08-27,已完成,7,CNY,824927.94,ERP
949,1,销售-000949,14,1,2025-07-10,2025-10-22,已完成,5,CNY,951291.25,ERP
950,1,销售-000950,38,1,2025-07-10,2025-09-25,已完成,9,CNY,203958.45,ERP
951,1,销售-000951,59,2,2025-07-11,2025-08-23,已完成,10,CNY,1385311.14,ERP
952,1,销售-000952,56,2,2025-07-11,2025-08-15,已完成,7,CNY,1341354.92,ERP
953,1,销售-000953,11,2,2025-07-11,2025-10-07,已完成,2,CNY,161236.3,ERP
954,1,销售-000954,70,1,2025-07-12,2025-09-25,已完成,1,CNY,197500.91,ERP
955,1,销售-000955,30,1,2025-07-13,2025-09-12,已完成,1,CNY,907809.43,ERP
956,1,销售-000956,75,1,2025-07-13,2025-10-06,已完成,6,CNY,653104.88,ERP
957,1,销售-000957,29,1,2025-07-13,2025-08-24,已完成,10,CNY,686358.19,ERP
958,1,销售-000958,29,1,2025-07-14,2025-09-28,已完成,10,CNY,181982.74,ERP
959,1,销售-000959,65,1,2025-07-14,2025-08-22,已完成,6,CNY,180237.52,ERP
960,1,销售-000960,28,1,2025-07-14,2025-09-28,已完成,9,CNY,280518.98,ERP
961,1,销售-000961,38,1,2025-07-15,2025-10-15,已完成,9,CNY,415578.22,ERP
962,1,销售-000962,27,1,2025-07-15,2025-08-28,已完成,8,CNY,947576.34,ERP
963,1,销售-000963,29,2,2025-07-16,2025-11-12,已完成,10,CNY,1574039.9,ERP
964,1,销售-000964,66,2,2025-07-16,2025-10-06,已完成,7,CNY,1584052.3,ERP
965,1,销售-000965,2,1,2025-07-16,2025-09-06,已完成,3,CNY,631199.76,ERP
966,1,销售-000966,66,2,2025-07-16,2025-09-07,已完成,7,CNY,731739.97,ERP
967,1,销售-000967,80,1,2025-07-17,2025-09-03,已完成,1,CNY,233891.98,ERP
968,1,销售-000968,69,1,2025-07-17,2025-09-15,已完成,10,CNY,307424.51,ERP
969,1,销售-000969,1,1,2025-07-18,2025-10-25,已完成,2,CNY,442302.57,ERP
970,1,销售-000970,34,2,2025-07-18,2025-09-22,已完成,5,CNY,167483.93,ERP
971,1,销售-000971,26,1,2025-07-18,2025-10-21,已完成,7,CNY,1047154.14,ERP
972,1,销售-000972,21,1,2025-07-18,2025-11-14,已完成,2,CNY,727152.87,ERP
973,1,销售-000973,27,2,2025-07-19,2025-11-02,已完成,8,CNY,340443.95,ERP
974,1,销售-000974,60,2,2025-07-19,2025-09-26,已完成,1,CNY,904974.79,ERP
975,1,销售-000975,36,2,2025-07-19,2025-09-19,已完成,7,CNY,456741.51,ERP
976,1,销售-000976,3,2,2025-07-20,2025-10-28,已完成,4,CNY,341030.73,ERP
977,1,销售-000977,67,1,2025-07-20,2025-09-25,已完成,8,CNY,643125.25,ERP
978,1,销售-000978,60,1,2025-07-20,2025-10-31,已完成,1,CNY,543183.33,ERP
979,1,销售-000979,40,1,2025-07-21,2025-10-11,已完成,1,CNY,501739.44,ERP
980,1,销售-000980,6,1,2025-07-21,2025-09-17,已完成,7,CNY,300618.79,ERP
981,1,销售-000981,38,1,2025-07-22,2025-10-31,已完成,9,CNY,1351726.5,ERP
982,1,销售-000982,12,1,2025-07-23,2025-10-08,已完成,3,CNY,174740.79,ERP
983,1,销售-000983,74,1,2025-07-23,2025-11-10,已完成,5,CNY,227051.5,ERP
984,1,销售-000984,64,1,2025-07-23,2025-10-28,已完成,5,CNY,773565.98,ERP
985,1,销售-000985,79,1,2025-07-23,2025-11-06,已完成,10,CNY,406896.73,ERP
986,1,销售-000986,41,1,2025-07-23,2025-09-07,已完成,2,CNY,271275.68,ERP
987,1,销售-000987,53,1,2025-07-24,2025-09-15,已完成,4,CNY,175182.32,ERP
988,1,销售-000988,62,2,2025-07-25,2025-09-14,已完成,3,CNY,240897.35,ERP
989,1,销售-000989,73,1,2025-07-25,2025-09-02,已完成,4,CNY,584783.87,ERP
990,1,销售-000990,73,1,2025-07-26,2025-08-30,已完成,4,CNY,233662.34,ERP
991,1,销售-000991,27,2,2025-07-27,2025-10-20,已完成,8,CNY,373442.78,ERP
992,1,销售-000992,50,1,2025-07-27,2025-11-11,已完成,1,CNY,259361.16,ERP
993,1,销售-000993,62,1,2025-07-28,2025-10-04,已完成,3,CNY,305507.24,ERP
994,1,销售-000994,7,1,2025-07-28,2025-10-13,已完成,8,CNY,1176666.45,ERP
995,1,销售-000995,40,2,2025-07-28,2025-10-18,已完成,1,CNY,1453491.04,ERP
996,1,销售-000996,38,2,2025-07-29,2025-09-16,已完成,9,CNY,471085.1,ERP
997,1,销售-000997,1,2,2025-07-29,2025-10-26,已完成,2,CNY,856555.72,ERP
998,1,销售-000998,64,1,2025-08-01,2025-09-06,已完成,5,CNY,254303.95,ERP
999,1,销售-000999,37,1,2025-08-03,2025-10-05,已完成,8,CNY,712893.14,ERP
1000,1,销售-001000,76,2,2025-08-03,2025-09-17,已完成,7,CNY,670319.06,ERP
1001,1,销售-001001,61,1,2025-08-03,2025-10-16,已完成,2,CNY,888783.55,ERP
1002,1,销售-001002,62,1,2025-08-03,2025-11-28,已完成,3,CNY,1235412.03,ERP
1003,1,销售-001003,1,1,2025-08-03,2025-10-20,已完成,2,CNY,460319.1,ERP
1004,1,销售-001004,45,1,2025-08-03,2025-10-04,已完成,6,CNY,330719.26,ERP
1005,1,销售-001005,3,2,2025-08-04,2025-10-30,已完成,4,CNY,232825.27,ERP
1006,1,销售-001006,13,1,2025-08-04,2025-11-25,已完成,4,CNY,1314481.77,ERP
1007,1,销售-001007,7,1,2025-08-04,2025-10-12,已完成,8,CNY,1706843.17,ERP
1008,1,销售-001008,4,2,2025-08-04,2025-10-22,已完成,5,CNY,376833.12,ERP
1009,1,销售-001009,73,1,2025-08-04,2025-09-13,已完成,4,CNY,189080.68,ERP
1010,1,销售-001010,2,1,2025-08-05,2025-09-25,已完成,3,CNY,620551.45,ERP
1011,1,销售-001011,38,2,2025-08-05,2025-09-12,已完成,9,CNY,1391489.42,ERP
1012,1,销售-001012,8,1,2025-08-06,2025-10-06,已完成,9,CNY,1499612.9,ERP
1013,1,销售-001013,2,1,2025-08-06,2025-11-12,已完成,3,CNY,1220592.61,ERP
1014,1,销售-001014,48,1,2025-08-06,2025-09-28,已完成,9,CNY,211433.47,ERP
1015,1,销售-001015,12,1,2025-08-07,2025-09-14,已完成,3,CNY,445512.34,ERP
1016,1,销售-001016,64,1,2025-08-07,2025-10-03,已完成,5,CNY,196576.74,ERP
1017,1,销售-001017,7,2,2025-08-08,2025-09-30,已完成,8,CNY,526410.62,ERP
1018,1,销售-001018,65,2,2025-08-09,2025-10-09,已完成,6,CNY,229415.93,ERP
1019,1,销售-001019,36,2,2025-08-09,2025-09-19,已完成,7,CNY,1025873.96,ERP
1020,1,销售-001020,70,1,2025-08-09,2025-11-18,已完成,1,CNY,272848.07,ERP
1021,1,销售-001021,39,2,2025-08-09,2025-11-27,已完成,10,CNY,925693.69,ERP
1022,1,销售-001022,42,2,2025-08-09,2025-11-28,已完成,3,CNY,756150.57,ERP
1023,1,销售-001023,61,1,2025-08-10,2025-11-28,已完成,2,CNY,304826.99,ERP
1024,1,销售-001024,13,2,2025-08-10,2025-11-27,已完成,4,CNY,1070413.05,ERP
1025,1,销售-001025,32,1,2025-08-10,2025-09-24,已完成,3,CNY,205251.98,ERP
1026,1,销售-001026,9,2,2025-08-10,2025-11-01,已完成,10,CNY,1170470.56,ERP
1027,1,销售-001027,65,2,2025-08-11,2025-11-06,已完成,6,CNY,451892.83,ERP
1028,1,销售-001028,45,1,2025-08-11,2025-12-02,已完成,6,CNY,329028.15,ERP
1029,1,销售-001029,26,2,2025-08-11,2025-10-30,已完成,7,CNY,711952.84,ERP
1030,1,销售-001030,5,2,2025-08-12,2025-11-03,已完成,6,CNY,165754.8,ERP
1031,1,销售-001031,7,2,2025-08-13,2025-10-07,已完成,8,CNY,1595480.34,ERP
1032,1,销售-001032,32,2,2025-08-13,2025-10-03,已完成,3,CNY,379137.43,ERP
1033,1,销售-001033,64,1,2025-08-13,2025-10-18,已完成,5,CNY,717059.77,ERP
1034,1,销售-001034,74,1,2025-08-13,2025-09-19,已完成,5,CNY,496208.97,ERP
1035,1,销售-001035,2,1,2025-08-14,2025-10-27,已完成,3,CNY,235361.67,ERP
1036,1,销售-001036,15,1,2025-08-14,2025-10-15,已完成,6,CNY,207876.42,ERP
1037,1,销售-001037,1,2,2025-08-14,2025-11-25,已完成,2,CNY,933285.28,ERP
1038,1,销售-001038,74,1,2025-08-15,2025-10-27,已完成,5,CNY,923068.36,ERP
1039,1,销售-001039,58,2,2025-08-16,2025-09-20,已完成,9,CNY,192276.06,ERP
1040,1,销售-001040,10,1,2025-08-16,2025-10-29,已完成,1,CNY,291779.88,ERP
1041,1,销售-001041,2,1,2025-08-17,2025-10-23,已完成,3,CNY,979886.13,ERP
1042,1,销售-001042,51,2,2025-08-17,2025-11-15,已完成,2,CNY,216902.0,ERP
1043,1,销售-001043,48,2,2025-08-17,2025-10-23,已完成,9,CNY,329657.72,ERP
1044,1,销售-001044,61,1,2025-08-18,2025-10-31,已完成,2,CNY,647121.16,ERP
1045,1,销售-001045,61,1,2025-08-18,2025-11-26,已完成,2,CNY,324594.2,ERP
1046,1,销售-001046,69,1,2025-08-19,2025-10-13,已完成,10,CNY,483821.25,ERP
1047,1,销售-001047,53,2,2025-08-19,2025-11-29,已完成,4,CNY,481123.2,ERP
1048,1,销售-001048,36,2,2025-08-19,2025-10-30,已完成,7,CNY,395698.48,ERP
1049,1,销售-001049,66,1,2025-08-19,2025-09-23,已完成,7,CNY,197293.19,ERP
1050,1,销售-001050,65,1,2025-08-19,2025-12-02,已完成,6,CNY,333381.56,ERP
1051,1,销售-001051,44,1,2025-08-20,2025-10-09,已完成,5,CNY,1289275.8,ERP
1052,1,销售-001052,8,1,2025-08-20,2025-10-22,已完成,9,CNY,153880.95,ERP
1053,1,销售-001053,78,1,2025-08-20,2025-11-03,已完成,9,CNY,1227560.48,ERP
1054,1,销售-001054,13,2,2025-08-22,2025-10-28,已完成,4,CNY,155124.18,ERP
1055,1,销售-001055,33,1,2025-08-22,2025-10-19,已完成,4,CNY,314086.9,ERP
1056,1,销售-001056,1,2,2025-08-23,2025-09-29,已完成,2,CNY,177933.3,ERP
1057,1,销售-001057,21,2,2025-08-23,2025-10-15,已完成,2,CNY,463779.93,ERP
1058,1,销售-001058,55,1,2025-08-24,2025-11-29,已完成,6,CNY,210357.04,ERP
1059,1,销售-001059,43,1,2025-08-25,2025-11-09,已完成,4,CNY,464879.21,ERP
1060,1,销售-001060,38,1,2025-08-25,2025-10-02,已完成,9,CNY,288736.45,ERP
1061,1,销售-001061,47,1,2025-08-26,2025-10-11,已完成,8,CNY,571633.4,ERP
1062,1,销售-001062,66,1,2025-08-26,2025-11-29,已完成,7,CNY,280787.38,ERP
1063,1,销售-001063,76,2,2025-08-27,2025-12-13,已完成,7,CNY,167788.21,ERP
1064,1,销售-001064,80,1,2025-08-28,2025-10-27,已完成,1,CNY,161787.08,ERP
1065,1,销售-001065,46,1,2025-08-29,2025-11-09,已完成,7,CNY,174746.74,ERP
1066,1,销售-001066,36,1,2025-08-29,2025-12-09,已完成,7,CNY,542711.69,ERP
1067,1,销售-001067,50,2,2025-08-29,2025-12-09,已完成,1,CNY,477263.27,ERP
1068,1,销售-001068,7,1,2025-08-29,2025-10-03,已完成,8,CNY,317585.68,ERP
1069,1,销售-001069,38,2,2025-08-29,2025-12-21,已完成,9,CNY,505539.13,ERP
1070,1,销售-001070,38,1,2025-08-30,2025-10-24,已完成,9,CNY,584686.39,ERP
1071,1,销售-001071,37,2,2025-08-30,2025-10-16,已完成,8,CNY,237744.09,ERP
1072,1,销售-001072,2,2,2025-08-30,2025-12-11,已完成,3,CNY,259657.43,ERP
1073,1,销售-001073,42,1,2025-08-31,2025-10-24,已完成,3,CNY,930999.34,ERP
1074,1,销售-001074,33,2,2025-08-31,2025-11-02,已完成,4,CNY,240247.75,ERP
1075,1,销售-001075,6,1,2025-09-01,2025-11-07,已完成,7,CNY,251858.03,ERP
1076,1,销售-001076,42,1,2025-09-01,2025-10-31,已完成,3,CNY,899509.22,ERP
1077,1,销售-001077,30,2,2025-09-02,2025-12-15,已完成,1,CNY,221904.8,ERP
1078,1,销售-001078,22,2,2025-09-02,2025-11-09,已完成,3,CNY,255285.27,ERP
1079,1,销售-001079,64,1,2025-09-02,2025-10-22,已完成,5,CNY,112373.59,ERP
1080,1,销售-001080,7,1,2025-09-03,2025-12-16,已完成,8,CNY,500372.67,ERP
1081,1,销售-001081,78,1,2025-09-03,2025-11-29,已完成,9,CNY,272290.52,ERP
1082,1,销售-001082,63,1,2025-09-03,2025-12-22,已完成,4,CNY,425679.7,ERP
1083,1,销售-001083,34,1,2025-09-03,2025-10-29,已完成,5,CNY,884884.44,ERP
1084,1,销售-001084,1,2,2025-09-04,2025-10-16,已完成,2,CNY,161808.08,ERP
1085,1,销售-001085,64,1,2025-09-05,2025-11-23,已完成,5,CNY,364921.8,ERP
1086,1,销售-001086,57,1,2025-09-05,2025-12-11,已完成,8,CNY,968300.52,ERP
1087,1,销售-001087,25,2,2025-09-06,2025-10-11,已完成,6,CNY,737272.96,ERP
1088,1,销售-001088,68,1,2025-09-06,2025-12-31,已完成,9,CNY,341311.34,ERP
1089,1,销售-001089,14,2,2025-09-07,2025-12-05,已完成,5,CNY,963027.79,ERP
1090,1,销售-001090,60,1,2025-09-08,2025-12-28,已完成,1,CNY,449575.55,ERP
1091,1,销售-001091,17,1,2025-09-08,2025-12-15,已完成,8,CNY,704164.02,ERP
1092,1,销售-001092,69,2,2025-09-08,2025-10-13,已完成,10,CNY,347649.66,ERP
1093,1,销售-001093,44,1,2025-09-08,2025-12-23,已完成,5,CNY,238650.66,ERP
1094,1,销售-001094,54,1,2025-09-08,2025-11-03,已完成,5,CNY,1869627.28,ERP
1095,1,销售-001095,69,1,2025-09-09,2025-11-29,已完成,10,CNY,204040.94,ERP
1096,1,销售-001096,19,2,2025-09-09,2026-01-04,已完成,10,CNY,330121.3,ERP
1097,1,销售-001097,22,1,2025-09-09,2025-11-09,已完成,3,CNY,571498.95,ERP
1098,1,销售-001098,58,2,2025-09-09,2025-11-24,已完成,9,CNY,407508.76,ERP
1099,1,销售-001099,79,1,2025-09-10,2025-11-09,已完成,10,CNY,197089.5,ERP
1100,1,销售-001100,30,1,2025-09-10,2025-12-30,已完成,1,CNY,941865.35,ERP
1101,1,销售-001101,45,2,2025-09-11,2025-10-22,已完成,6,CNY,1039930.1,ERP
1102,1,销售-001102,72,2,2025-09-11,2026-01-02,已完成,3,CNY,192101.44,ERP
1103,1,销售-001103,12,1,2025-09-11,2025-12-01,已完成,3,CNY,155206.81,ERP
1104,1,销售-001104,2,1,2025-09-12,2026-01-09,已完成,3,CNY,883264.63,ERP
1105,1,销售-001105,67,2,2025-09-12,2025-10-20,已完成,8,CNY,1393474.03,ERP
1106,1,销售-001106,58,2,2025-09-12,2025-11-12,已完成,9,CNY,476414.66,ERP
1107,1,销售-001107,60,1,2025-09-13,2025-12-03,已完成,1,CNY,284619.18,ERP
1108,1,销售-001108,61,1,2025-09-13,2025-10-26,已完成,2,CNY,2090445.97,ERP
1109,1,销售-001109,32,1,2025-09-14,2025-11-04,已完成,3,CNY,230547.83,ERP
1110,1,销售-001110,79,2,2025-09-14,2025-11-30,已完成,10,CNY,402829.76,ERP
1111,1,销售-001111,44,2,2025-09-15,2025-11-11,已完成,5,CNY,743628.71,ERP
1112,1,销售-001112,21,1,2025-09-15,2025-11-02,已完成,2,CNY,204888.47,ERP
1113,1,销售-001113,14,1,2025-09-15,2025-12-05,已完成,5,CNY,484566.43,ERP
1114,1,销售-001114,1,2,2025-09-16,2025-12-19,已完成,2,CNY,171806.08,ERP
1115,1,销售-001115,12,2,2025-09-16,2025-11-25,已完成,3,CNY,829390.7,ERP
1116,1,销售-001116,74,1,2025-09-16,2026-01-08,已完成,5,CNY,848957.09,ERP
1117,1,销售-001117,58,2,2025-09-17,2025-12-10,已完成,9,CNY,286235.77,ERP
1118,1,销售-001118,80,2,2025-09-18,2026-01-15,已完成,1,CNY,1223725.32,ERP
1119,1,销售-001119,26,2,2025-09-18,2025-11-28,已完成,7,CNY,219201.4,ERP
1120,1,销售-001120,18,1,2025-09-18,2025-12-21,已完成,9,CNY,369243.99,ERP
1121,1,销售-001121,80,2,2025-09-19,2026-01-02,已完成,1,CNY,165933.74,ERP
1122,1,销售-001122,78,2,2025-09-19,2025-10-28,已完成,9,CNY,768735.47,ERP
1123,1,销售-001123,1,1,2025-09-19,2025-12-26,已完成,2,CNY,157271.15,ERP
1124,1,销售-001124,13,1,2025-09-20,2025-11-20,已完成,4,CNY,252501.88,ERP
1125,1,销售-001125,67,1,2025-09-20,2026-01-14,已完成,8,CNY,230845.75,ERP
1126,1,销售-001126,40,1,2025-09-20,2025-11-21,已完成,1,CNY,769032.23,ERP
1127,1,销售-001127,25,2,2025-09-21,2026-01-19,已完成,6,CNY,211112.51,ERP
1128,1,销售-001128,27,1,2025-09-22,2025-10-31,已完成,8,CNY,245304.8,ERP
1129,1,销售-001129,46,2,2025-09-22,2025-11-23,已完成,7,CNY,225621.51,ERP
1130,1,销售-001130,75,1,2025-09-22,2026-01-17,已完成,6,CNY,797841.5,ERP
1131,1,销售-001131,71,2,2025-09-23,2025-12-24,已完成,2,CNY,1080814.16,ERP
1132,1,销售-001132,58,2,2025-09-23,2025-12-07,已完成,9,CNY,701585.64,ERP
1133,1,销售-001133,31,2,2025-09-23,2025-12-21,已完成,2,CNY,508967.69,ERP
1134,1,销售-001134,2,1,2025-09-23,2025-12-04,已完成,3,CNY,801858.09,ERP
1135,1,销售-001135,29,2,2025-09-24,2025-12-11,已完成,10,CNY,212482.89,ERP
1136,1,销售-001136,34,2,2025-09-24,2025-11-12,已完成,5,CNY,1210134.16,ERP
1137,1,销售-001137,62,1,2025-09-24,2026-01-15,已完成,3,CNY,372205.34,ERP
1138,1,销售-001138,47,2,2025-09-24,2025-11-05,已完成,8,CNY,181032.48,ERP
1139,1,销售-001139,41,2,2025-09-24,2026-01-09,已完成,2,CNY,225622.47,ERP
1140,1,销售-001140,54,1,2025-09-24,2025-11-18,已完成,5,CNY,514349.81,ERP
1141,1,销售-001141,50,1,2025-09-24,2025-12-23,已完成,1,CNY,589506.04,ERP
1142,1,销售-001142,32,2,2025-09-25,2025-11-10,已完成,3,CNY,210296.57,ERP
1143,1,销售-001143,9,1,2025-09-25,2025-11-30,已完成,10,CNY,962007.66,ERP
1144,1,销售-001144,34,1,2025-09-25,2026-01-14,已完成,5,CNY,167585.27,ERP
1145,1,销售-001145,13,1,2025-09-25,2025-11-27,已完成,4,CNY,274113.5,ERP
1146,1,销售-001146,74,1,2025-09-25,2026-01-14,已完成,5,CNY,340801.23,ERP
1147,1,销售-001147,52,1,2025-09-26,2025-11-02,已完成,3,CNY,312150.34,ERP
1148,1,销售-001148,52,1,2025-09-26,2025-11-20,已完成,3,CNY,482788.63,ERP
1149,1,销售-001149,37,2,2025-09-26,2025-11-29,已完成,8,CNY,256960.71,ERP
1150,1,销售-001150,17,1,2025-09-26,2025-11-26,已完成,8,CNY,1113882.08,ERP
1151,1,销售-001151,69,1,2025-09-27,2025-11-04,已完成,10,CNY,747865.36,ERP
1152,1,销售-001152,30,1,2025-09-27,2025-11-29,已完成,1,CNY,187733.85,ERP
1153,1,销售-001153,41,1,2025-09-28,2026-01-13,已完成,2,CNY,709792.42,ERP
1154,1,销售-001154,44,2,2025-09-28,2026-01-16,已完成,5,CNY,239399.98,ERP
1155,1,销售-001155,32,1,2025-09-29,2025-11-04,已完成,3,CNY,435392.71,ERP
1156,1,销售-001156,71,1,2025-09-29,2026-01-22,已完成,2,CNY,255442.65,ERP
1157,1,销售-001157,27,2,2025-09-29,2026-01-03,已完成,8,CNY,709640.54,ERP
1158,1,销售-001158,76,1,2025-09-29,2025-11-08,已完成,7,CNY,308151.88,ERP
1159,1,销售-001159,63,2,2025-09-29,2025-12-08,已完成,4,CNY,272882.92,ERP
1160,1,销售-001160,52,1,2025-09-29,2026-01-10,已完成,3,CNY,1062482.82,ERP
1161,1,销售-001161,44,2,2025-09-30,2025-12-16,已完成,5,CNY,328162.69,ERP
1162,1,销售-001162,5,2,2025-09-30,2026-01-14,已完成,6,CNY,201650.15,ERP
1163,1,销售-001163,59,2,2025-10-01,2026-01-09,已完成,10,CNY,678347.33,ERP
1164,1,销售-001164,61,1,2025-10-02,2025-12-16,已完成,2,CNY,306079.1,ERP
1165,1,销售-001165,10,2,2025-10-02,2025-12-28,已完成,1,CNY,165324.53,ERP
1166,1,销售-001166,71,2,2025-10-02,2025-12-17,已完成,2,CNY,1013727.45,ERP
1167,1,销售-001167,4,1,2025-10-02,2025-12-10,已完成,5,CNY,543953.49,ERP
1168,1,销售-001168,41,1,2025-10-02,2025-11-09,已完成,2,CNY,170235.76,ERP
1169,1,销售-001169,27,1,2025-10-02,2026-01-22,已完成,8,CNY,242128.32,ERP
1170,1,销售-001170,51,1,2025-10-03,2025-11-21,已完成,2,CNY,274893.39,ERP
1171,1,销售-001171,59,2,2025-10-03,2025-11-29,已完成,10,CNY,323148.07,ERP
1172,1,销售-001172,2,2,2025-10-04,2025-11-17,已完成,3,CNY,591836.61,ERP
1173,1,销售-001173,65,2,2025-10-04,2025-12-06,已完成,6,CNY,574771.23,ERP
1174,1,销售-001174,61,1,2025-10-04,2026-01-09,已完成,2,CNY,208478.65,ERP
1175,1,销售-001175,78,2,2025-10-06,2026-01-14,已完成,9,CNY,661562.95,ERP
