ar_snapshot_id,snapshot_date,customer_id,invoice_id,invoice_amount,paid_amount,outstanding_amount,due_date,overdue_days,aging_bucket,risk_level
53111,2026-08-04,10,446,732830.88,732830.88,0.0,2025-08-05,0,1-30天,低
53112,2026-08-04,51,447,197574.26,158059.41,39514.85,2025-04-28,463,90天以上,高
53113,2026-08-04,2,448,1081657.47,1081657.47,0.0,2025-04-27,0,1-30天,低
53114,2026-08-04,36,449,201554.25,201554.25,0.0,2025-06-29,0,1-30天,低
53115,2026-08-04,78,450,1134131.2,1134131.2,0.0,2025-07-14,0,1-30天,低
53116,2026-08-04,13,451,512666.64,512666.64,0.0,2025-09-07,0,1-30天,低
53117,2026-08-04,64,452,960338.2,960338.2,0.0,2025-04-20,0,1-30天,低
53118,2026-08-04,3,453,277230.53,277230.53,0.0,2025-07-21,0,1-30天,低
53119,2026-08-04,53,454,536714.02,536714.02,0.0,2025-06-01,0,1-30天,低
53120,2026-08-04,3,455,266436.46,133218.23,133218.23,2025-06-28,402,90天以上,高
53121,2026-08-04,11,456,314673.68,314673.68,0.0,2025-04-18,0,1-30天,低
53122,2026-08-04,49,457,893118.45,893118.45,0.0,2025-06-03,0,1-30天,低
53123,2026-08-04,39,458,745739.22,745739.22,0.0,2025-06-10,0,1-30天,低
53124,2026-08-04,10,459,436812.15,218406.08,218406.07,2025-07-31,369,90天以上,高
53125,2026-08-04,32,460,138837.99,69419.0,69418.99,2025-06-27,403,90天以上,高
53126,2026-08-04,79,461,948129.2,948129.2,0.0,2025-08-13,0,1-30天,低
53127,2026-08-04,2,462,238371.48,238371.48,0.0,2025-06-16,0,1-30天,低
53128,2026-08-04,29,463,284101.77,284101.77,0.0,2025-07-08,0,1-30天,低
53129,2026-08-04,8,464,288375.04,144187.52,144187.52,2025-07-25,375,90天以上,高
53130,2026-08-04,7,465,158255.96,158255.96,0.0,2025-07-27,0,1-30天,低
53131,2026-08-04,73,466,334565.2,334565.2,0.0,2025-05-14,0,1-30天,低
53132,2026-08-04,36,467,938215.32,938215.32,0.0,2025-08-02,0,1-30天,低
53133,2026-08-04,59,468,967063.2,967063.2,0.0,2025-06-16,0,1-30天,低
53134,2026-08-04,55,469,401169.5,200584.75,200584.75,2025-06-07,423,90天以上,高
53135,2026-08-04,13,470,923030.32,923030.32,0.0,2025-08-01,0,1-30天,低
53136,2026-08-04,13,471,393592.13,393592.13,0.0,2025-08-09,0,1-30天,低
53137,2026-08-04,51,472,496192.56,0.0,496192.56,2025-07-07,393,90天以上,高
53138,2026-08-04,16,473,241319.04,241319.04,0.0,2025-07-05,0,1-30天,低
53139,2026-08-04,79,474,439665.1,0.0,439665.1,2025-07-16,384,90天以上,高
53140,2026-08-04,33,475,443914.82,443914.82,0.0,2025-06-09,0,1-30天,低
53141,2026-08-04,18,476,1502230.75,0.0,1502230.75,2025-06-03,427,90天以上,高
53142,2026-08-04,75,477,180063.75,180063.75,0.0,2025-07-10,0,1-30天,低
53143,2026-08-04,72,478,494535.36,494535.36,0.0,2025-05-24,0,1-30天,低
53144,2026-08-04,14,479,549835.78,274917.89,274917.89,2025-05-11,450,90天以上,高
53145,2026-08-04,10,480,352588.96,352588.96,0.0,2025-07-10,0,1-30天,低
53146,2026-08-04,34,481,208209.25,208209.25,0.0,2025-05-10,0,1-30天,低
53147,2026-08-04,67,482,808583.49,404291.75,404291.74,2025-07-07,393,90天以上,高
53148,2026-08-04,64,483,164363.76,131491.01,32872.75,2025-05-12,449,90天以上,高
53149,2026-08-04,11,484,1011601.15,505800.58,505800.57,2025-06-08,422,90天以上,高
53150,2026-08-04,39,485,175735.96,87867.98,87867.98,2025-07-02,398,90天以上,高
53151,2026-08-04,7,486,213408.32,0.0,213408.32,2025-07-16,384,90天以上,高
53152,2026-08-04,41,487,864446.94,864446.94,0.0,2025-07-07,0,1-30天,低
53153,2026-08-04,21,488,249510.7,249510.7,0.0,2025-05-19,0,1-30天,低
53154,2026-08-04,71,489,544448.18,544448.18,0.0,2025-07-14,0,1-30天,低
53155,2026-08-04,20,490,381535.1,190767.55,190767.55,2025-05-10,451,90天以上,高
53156,2026-08-04,26,491,1630296.28,1630296.28,0.0,2025-08-09,0,1-30天,低
53157,2026-08-04,19,492,1026283.59,1026283.59,0.0,2025-08-18,0,1-30天,低
53158,2026-08-04,78,493,503793.66,251896.83,251896.83,2025-06-23,407,90天以上,高
53159,2026-08-04,78,494,279295.26,279295.26,0.0,2025-08-23,0,1-30天,低
53160,2026-08-04,40,495,315328.3,315328.3,0.0,2025-07-25,0,1-30天,低
53161,2026-08-04,45,496,513940.0,513940.0,0.0,2025-07-27,0,1-30天,低
53162,2026-08-04,39,497,252759.44,252759.44,0.0,2025-07-16,0,1-30天,低
53163,2026-08-04,45,498,474744.28,0.0,474744.28,2025-07-18,382,90天以上,高
53164,2026-08-04,49,499,139993.56,139993.56,0.0,2025-07-12,0,1-30天,低
53165,2026-08-04,74,500,227924.64,227924.64,0.0,2025-07-06,0,1-30天,低
53166,2026-08-04,51,501,212772.09,170217.67,42554.42,2025-07-06,394,90天以上,高
53167,2026-08-04,56,502,756281.19,756281.19,0.0,2025-09-03,0,1-30天,低
53168,2026-08-04,19,503,545966.56,545966.56,0.0,2025-08-06,0,1-30天,低
53169,2026-08-04,71,504,242414.88,242414.88,0.0,2025-09-13,0,1-30天,低
53170,2026-08-04,55,505,527634.69,527634.69,0.0,2025-06-26,0,1-30天,低
53171,2026-08-04,5,506,606049.35,606049.35,0.0,2025-08-25,0,1-30天,低
53172,2026-08-04,63,507,208158.04,166526.43,41631.61,2025-06-12,418,90天以上,高
53173,2026-08-04,69,508,329657.28,329657.28,0.0,2025-06-19,0,1-30天,低
53174,2026-08-04,17,509,198064.16,99032.08,99032.08,2025-06-18,412,90天以上,高
53175,2026-08-04,32,510,534329.6,534329.6,0.0,2025-08-05,0,1-30天,低
53176,2026-08-04,38,511,261653.41,261653.41,0.0,2025-06-13,0,1-30天,低
53177,2026-08-04,70,512,1237376.85,0.0,1237376.85,2025-08-27,342,90天以上,高
53178,2026-08-04,12,513,370392.56,370392.56,0.0,2025-08-08,0,1-30天,低
53179,2026-08-04,8,514,228366.71,228366.71,0.0,2025-08-03,0,1-30天,低
53180,2026-08-04,53,515,367127.06,367127.06,0.0,2025-08-02,0,1-30天,低
53181,2026-08-04,19,516,226675.44,226675.44,0.0,2025-08-17,0,1-30天,低
53182,2026-08-04,57,517,301541.02,301541.02,0.0,2025-06-28,0,1-30天,低
53183,2026-08-04,66,518,507894.7,507894.7,0.0,2025-07-19,0,1-30天,低
53184,2026-08-04,24,519,896573.85,896573.85,0.0,2025-06-09,0,1-30天,低
53185,2026-08-04,18,520,131368.75,131368.75,0.0,2025-05-14,0,1-30天,低
53186,2026-08-04,59,521,293445.56,293445.56,0.0,2025-10-01,0,1-30天,低
53187,2026-08-04,34,522,193241.19,193241.19,0.0,2025-06-09,0,1-30天,低
53188,2026-08-04,63,523,488663.73,488663.73,0.0,2025-07-26,0,1-30天,低
53189,2026-08-04,44,524,191680.6,95840.3,95840.3,2025-05-18,443,90天以上,高
53190,2026-08-04,49,525,208530.13,0.0,208530.13,2025-07-01,399,90天以上,高
53191,2026-08-04,77,526,227503.44,0.0,227503.44,2025-06-09,421,90天以上,高
53192,2026-08-04,45,527,541084.64,270542.32,270542.32,2025-08-30,339,90天以上,高
53193,2026-08-04,47,528,528899.16,528899.16,0.0,2025-07-23,0,1-30天,低
53194,2026-08-04,8,529,656167.44,656167.44,0.0,2025-06-25,0,1-30天,低
53195,2026-08-04,57,530,162192.22,81096.11,81096.11,2025-09-09,329,90天以上,高
53196,2026-08-04,17,531,814916.28,814916.28,0.0,2025-07-20,0,1-30天,低
53197,2026-08-04,75,532,713737.65,713737.65,0.0,2025-08-01,0,1-30天,低
53198,2026-08-04,37,533,613089.6,613089.6,0.0,2025-06-06,0,1-30天,低
53199,2026-08-04,8,534,556350.45,556350.45,0.0,2025-07-29,0,1-30天,低
53200,2026-08-04,7,535,162365.63,81182.82,81182.81,2025-09-18,320,90天以上,高
53201,2026-08-04,53,536,1076063.7,1076063.7,0.0,2025-07-04,0,1-30天,低
53202,2026-08-04,29,537,1186018.64,1186018.64,0.0,2025-06-22,0,1-30天,低
53203,2026-08-04,49,538,268361.88,268361.88,0.0,2025-07-07,0,1-30天,低
53204,2026-08-04,4,539,244367.54,244367.54,0.0,2025-08-07,0,1-30天,低
53205,2026-08-04,28,540,348702.52,348702.52,0.0,2025-05-13,0,1-30天,低
53206,2026-08-04,18,541,186160.98,186160.98,0.0,2025-07-04,0,1-30天,低
53207,2026-08-04,37,542,249852.79,249852.79,0.0,2025-06-14,0,1-30天,低
53208,2026-08-04,5,543,191252.95,191252.95,0.0,2025-09-17,0,1-30天,低
53209,2026-08-04,75,544,396211.72,396211.72,0.0,2025-07-29,0,1-30天,低
53210,2026-08-04,47,545,216974.48,216974.48,0.0,2025-06-16,0,1-30天,低
53211,2026-08-04,75,546,197284.85,0.0,197284.85,2025-06-09,421,90天以上,高
53212,2026-08-04,19,547,223551.75,223551.75,0.0,2025-08-23,0,1-30天,低
53213,2026-08-04,19,548,190463.59,95231.8,95231.79,2025-09-27,311,90天以上,高
53214,2026-08-04,80,549,312169.75,156084.88,156084.87,2025-09-21,317,90天以上,高
53215,2026-08-04,60,550,309399.1,154699.55,154699.55,2025-08-03,366,90天以上,高
53216,2026-08-04,10,551,543420.45,543420.45,0.0,2025-09-17,0,1-30天,低
53217,2026-08-04,10,552,273427.62,273427.62,0.0,2025-10-07,0,1-30天,低
53218,2026-08-04,17,553,225279.97,225279.97,0.0,2025-09-04,0,1-30天,低
53219,2026-08-04,37,554,713350.92,713350.92,0.0,2025-07-04,0,1-30天,低
53220,2026-08-04,51,555,772038.99,772038.99,0.0,2025-08-16,0,1-30天,低
53221,2026-08-04,57,556,1204684.0,1204684.0,0.0,2025-08-05,0,1-30天,低
53222,2026-08-04,65,557,377571.8,188785.9,188785.9,2025-07-19,381,90天以上,高
53223,2026-08-04,26,558,995208.76,995208.76,0.0,2025-08-09,0,1-30天,低
53224,2026-08-04,19,559,1030048.52,1030048.52,0.0,2025-10-04,0,1-30天,低
53225,2026-08-04,39,560,852758.1,852758.1,0.0,2025-07-06,0,1-30天,低
53226,2026-08-04,49,561,594300.24,594300.24,0.0,2025-06-15,0,1-30天,低
53227,2026-08-04,3,562,671368.5,537094.8,134273.7,2025-09-13,325,90天以上,高
53228,2026-08-04,54,563,223460.57,223460.57,0.0,2025-09-02,0,1-30天,低
53229,2026-08-04,56,564,165335.08,165335.08,0.0,2025-08-20,0,1-30天,低
53230,2026-08-04,60,565,330592.64,165296.32,165296.32,2025-06-14,416,90天以上,高
53231,2026-08-04,77,566,685571.34,0.0,685571.34,2025-07-03,397,90天以上,高
53232,2026-08-04,66,567,234926.88,234926.88,0.0,2025-08-22,0,1-30天,低
53233,2026-08-04,15,568,468731.56,468731.56,0.0,2025-09-08,0,1-30天,低
53234,2026-08-04,74,569,261132.74,261132.74,0.0,2025-08-11,0,1-30天,低
53235,2026-08-04,62,570,354324.42,354324.42,0.0,2025-08-04,0,1-30天,低
53236,2026-08-04,50,571,974127.36,974127.36,0.0,2025-07-11,0,1-30天,低
53237,2026-08-04,67,572,818359.2,654687.36,163671.84,2025-10-25,283,90天以上,高
53238,2026-08-04,44,573,482474.34,482474.34,0.0,2025-08-12,0,1-30天,低
53239,2026-08-04,64,574,977773.52,977773.52,0.0,2025-08-15,0,1-30天,低
53240,2026-08-04,42,575,958890.52,958890.52,0.0,2025-09-21,0,1-30天,低
53241,2026-08-04,58,576,614299.02,614299.02,0.0,2025-08-12,0,1-30天,低
53242,2026-08-04,35,577,1194689.85,0.0,1194689.85,2025-09-13,325,90天以上,高
53243,2026-08-04,39,578,195645.14,195645.14,0.0,2025-07-27,0,1-30天,低
53244,2026-08-04,15,579,179082.41,179082.41,0.0,2025-10-08,0,1-30天,低
53245,2026-08-04,1,580,664603.2,664603.2,0.0,2025-06-27,0,1-30天,低
53246,2026-08-04,50,581,1234172.05,987337.64,246834.41,2025-09-01,337,90天以上,高
53247,2026-08-04,52,582,202074.43,202074.43,0.0,2025-09-27,0,1-30天,低
53248,2026-08-04,3,583,175624.96,140499.97,35124.99,2025-09-05,333,90天以上,高
53249,2026-08-04,10,584,197711.97,197711.97,0.0,2025-10-02,0,1-30天,低
53250,2026-08-04,63,585,497614.56,497614.56,0.0,2025-07-29,0,1-30天,低
53251,2026-08-04,31,586,973839.28,973839.28,0.0,2025-10-10,0,1-30天,低
53252,2026-08-04,63,587,210232.14,210232.14,0.0,2025-08-22,0,1-30天,低
53253,2026-08-04,35,588,767910.45,767910.45,0.0,2025-08-20,0,1-30天,低
53254,2026-08-04,54,589,212723.27,106361.64,106361.63,2025-09-30,308,90天以上,高
53255,2026-08-04,36,590,304188.09,304188.09,0.0,2025-09-15,0,1-30天,低
53256,2026-08-04,60,591,335653.54,335653.54,0.0,2025-09-17,0,1-30天,低
53257,2026-08-04,61,592,1608385.7,804192.85,804192.85,2025-08-30,339,90天以上,高
53258,2026-08-04,4,593,976067.08,976067.08,0.0,2025-07-20,0,1-30天,低
53259,2026-08-04,31,594,273585.95,0.0,273585.95,2025-09-10,328,90天以上,高
53260,2026-08-04,30,595,199052.82,159242.26,39810.56,2025-10-17,291,90天以上,高
53261,2026-08-04,50,596,935346.72,935346.72,0.0,2025-07-16,0,1-30天,低
53262,2026-08-04,24,597,466464.62,466464.62,0.0,2025-07-19,0,1-30天,低
53263,2026-08-04,55,598,659506.35,659506.35,0.0,2025-10-07,0,1-30天,低
53264,2026-08-04,70,599,239946.98,239946.98,0.0,2025-09-10,0,1-30天,低
53265,2026-08-04,63,600,508134.9,0.0,508134.9,2025-09-16,322,90天以上,高
53266,2026-08-04,77,601,613562.94,613562.94,0.0,2025-07-16,0,1-30天,低
53267,2026-08-04,22,602,473323.78,0.0,473323.78,2025-10-30,278,90天以上,高
53268,2026-08-04,65,603,918425.84,734740.67,183685.17,2025-07-13,387,90天以上,高
53269,2026-08-04,52,604,1282523.4,641261.7,641261.7,2025-10-06,302,90天以上,高
53270,2026-08-04,80,605,332767.14,332767.14,0.0,2025-10-06,0,1-30天,低
53271,2026-08-04,49,606,315518.04,252414.43,63103.61,2025-08-06,363,90天以上,高
53272,2026-08-04,64,607,1245492.1,996393.68,249098.42,2025-07-02,398,90天以上,高
53273,2026-08-04,70,608,214974.61,214974.61,0.0,2025-10-07,0,1-30天,低
53274,2026-08-04,12,609,503544.5,503544.5,0.0,2025-09-26,0,1-30天,低
53275,2026-08-04,8,610,1183148.1,591574.05,591574.05,2025-09-05,333,90天以上,高
53276,2026-08-04,21,611,556904.8,556904.8,0.0,2025-07-29,0,1-30天,低
53277,2026-08-04,52,612,260648.18,260648.18,0.0,2025-10-17,0,1-30天,低
53278,2026-08-04,13,613,257665.63,257665.63,0.0,2025-11-17,0,1-30天,低
53279,2026-08-04,71,614,175721.77,175721.77,0.0,2025-11-09,0,1-30天,低
53280,2026-08-04,53,615,487978.14,487978.14,0.0,2025-10-15,0,1-30天,低
53281,2026-08-04,19,616,379628.4,379628.4,0.0,2025-09-23,0,1-30天,低
53282,2026-08-04,28,617,318605.9,318605.9,0.0,2025-07-07,0,1-30天,低
53283,2026-08-04,44,618,664681.08,664681.08,0.0,2025-08-01,0,1-30天,低
53284,2026-08-04,56,619,523109.38,523109.38,0.0,2025-10-31,0,1-30天,低
53285,2026-08-04,71,620,1028194.32,822555.46,205638.86,2025-08-28,341,90天以上,高
53286,2026-08-04,17,621,654098.1,654098.1,0.0,2025-09-04,0,1-30天,低
53287,2026-08-04,27,622,197388.34,197388.34,0.0,2025-07-29,0,1-30天,低
53288,2026-08-04,22,623,168163.87,168163.87,0.0,2025-08-14,0,1-30天,低
53289,2026-08-04,10,624,337593.36,337593.36,0.0,2025-09-10,0,1-30天,低
53290,2026-08-04,74,625,1962016.95,1962016.95,0.0,2025-08-13,0,1-30天,低
53291,2026-08-04,60,626,202937.94,202937.94,0.0,2025-08-22,0,1-30天,低
53292,2026-08-04,5,627,905694.65,905694.65,0.0,2025-10-08,0,1-30天,低
53293,2026-08-04,39,628,214026.14,214026.14,0.0,2025-07-26,0,1-30天,低
53294,2026-08-04,19,629,166643.19,166643.19,0.0,2025-10-24,0,1-30天,低
53295,2026-08-04,62,630,563298.33,563298.33,0.0,2025-08-22,0,1-30天,低
53296,2026-08-04,73,631,234854.57,234854.57,0.0,2025-08-24,0,1-30天,低
53297,2026-08-04,57,632,347780.72,173890.36,173890.36,2025-09-11,327,90天以上,高
53298,2026-08-04,2,633,237541.92,237541.92,0.0,2025-07-30,0,1-30天,低
53299,2026-08-04,22,634,218519.53,174815.62,43703.91,2025-10-10,298,90天以上,高
53300,2026-08-04,77,635,373364.22,186682.11,186682.11,2025-08-24,345,90天以上,高
53301,2026-08-04,34,636,170273.41,170273.41,0.0,2025-08-11,0,1-30天,低
53302,2026-08-04,8,637,218978.64,218978.64,0.0,2025-08-21,0,1-30天,低
53303,2026-08-04,39,638,196733.32,157386.66,39346.66,2025-09-09,329,90天以上,高
53304,2026-08-04,28,639,1248406.6,1248406.6,0.0,2025-08-19,0,1-30天,低
53305,2026-08-04,29,640,331127.22,331127.22,0.0,2025-08-29,0,1-30天,低
53306,2026-08-04,40,641,949266.08,474633.04,474633.04,2025-09-27,311,90天以上,高
53307,2026-08-04,57,642,400162.48,400162.48,0.0,2025-09-22,0,1-30天,低
53308,2026-08-04,11,643,562789.15,562789.15,0.0,2025-07-12,0,1-30天,低
53309,2026-08-04,56,644,1092292.12,1092292.12,0.0,2025-10-05,0,1-30天,低
53310,2026-08-04,12,645,164791.68,164791.68,0.0,2025-10-01,0,1-30天,低
53311,2026-08-04,56,646,643539.18,643539.18,0.0,2025-10-08,0,1-30天,低
53312,2026-08-04,29,647,218278.8,218278.8,0.0,2025-08-21,0,1-30天,低
53313,2026-08-04,46,648,859165.35,687332.28,171833.07,2025-09-14,324,90天以上,高
53314,2026-08-04,77,649,1055782.88,527891.44,527891.44,2025-09-08,330,90天以上,高
53315,2026-08-04,67,650,256134.28,256134.28,0.0,2025-09-01,0,1-30天,低
53316,2026-08-04,36,651,847478.22,847478.22,0.0,2025-10-22,0,1-30天,低
53317,2026-08-04,8,652,157139.19,157139.19,0.0,2025-09-01,0,1-30天,低
53318,2026-08-04,36,653,428500.02,428500.02,0.0,2025-10-13,0,1-30天,低
53319,2026-08-04,76,654,555172.08,0.0,555172.08,2025-10-18,290,90天以上,高
53320,2026-08-04,12,655,220949.14,220949.14,0.0,2025-09-08,0,1-30天,低
53321,2026-08-04,31,656,263985.94,263985.94,0.0,2025-12-01,0,1-30天,低
53322,2026-08-04,64,657,830662.14,415331.07,415331.07,2025-07-29,371,90天以上,高
53323,2026-08-04,52,658,260047.94,260047.94,0.0,2025-11-03,0,1-30天,低
53324,2026-08-04,37,659,840166.05,840166.05,0.0,2025-09-01,0,1-30天,低
53325,2026-08-04,34,660,344620.75,344620.75,0.0,2025-07-19,0,1-30天,低
53326,2026-08-04,39,661,584472.58,584472.58,0.0,2025-08-21,0,1-30天,低
53327,2026-08-04,54,662,811407.5,811407.5,0.0,2025-10-13,0,1-30天,低
53328,2026-08-04,9,663,344633.84,344633.84,0.0,2025-09-11,0,1-30天,低
53329,2026-08-04,68,664,477266.1,477266.1,0.0,2025-11-16,0,1-30天,低
53330,2026-08-04,37,665,717680.88,717680.88,0.0,2025-09-12,0,1-30天,低
53331,2026-08-04,30,666,1169212.35,935369.88,233842.47,2025-11-07,270,90天以上,高
53332,2026-08-04,10,667,235642.6,117821.3,117821.3,2025-08-30,339,90天以上,高
53333,2026-08-04,55,668,192273.41,192273.41,0.0,2025-08-23,0,1-30天,低
53334,2026-08-04,1,669,759813.48,0.0,759813.48,2025-10-10,298,90天以上,高
53335,2026-08-04,75,670,625587.38,625587.38,0.0,2025-08-03,0,1-30天,低
53336,2026-08-04,79,671,910395.75,910395.75,0.0,2025-11-19,0,1-30天,低
53337,2026-08-04,50,672,408926.81,408926.81,0.0,2025-08-13,0,1-30天,低
53338,2026-08-04,8,673,1296412.62,1296412.62,0.0,2025-09-15,0,1-30天,低
53339,2026-08-04,32,674,228428.73,114214.37,114214.36,2025-09-24,314,90天以上,高
53340,2026-08-04,2,675,291839.35,291839.35,0.0,2025-08-23,0,1-30天,低
53341,2026-08-04,57,676,618005.91,0.0,618005.91,2025-09-04,334,90天以上,高
53342,2026-08-04,71,677,221710.87,110855.44,110855.43,2025-11-06,271,90天以上,高
53343,2026-08-04,70,678,411047.46,411047.46,0.0,2025-11-09,0,1-30天,低
53344,2026-08-04,56,679,406269.92,406269.92,0.0,2025-11-29,0,1-30天,低
53345,2026-08-04,18,680,364150.5,364150.5,0.0,2025-08-17,0,1-30天,低
53346,2026-08-04,16,681,252661.0,252661.0,0.0,2025-11-12,0,1-30天,低
53347,2026-08-04,77,682,145454.68,72727.34,72727.34,2025-09-27,311,90天以上,高
53348,2026-08-04,21,683,288036.17,0.0,288036.17,2025-08-28,341,90天以上,高
53349,2026-08-04,10,684,593617.65,593617.65,0.0,2025-09-23,0,1-30天,低
53350,2026-08-04,8,685,242637.19,0.0,242637.19,2025-11-01,276,90天以上,高
53351,2026-08-04,5,686,190619.06,190619.06,0.0,2025-11-05,0,1-30天,低
53352,2026-08-04,54,687,350151.85,175075.93,175075.92,2025-09-02,336,90天以上,高
53353,2026-08-04,72,688,367098.98,367098.98,0.0,2025-09-01,0,1-30天,低
53354,2026-08-04,3,689,240037.18,240037.18,0.0,2025-10-01,0,1-30天,低
53355,2026-08-04,76,690,561001.23,561001.23,0.0,2025-08-12,0,1-30天,低
53356,2026-08-04,2,691,222133.89,177707.11,44426.78,2025-09-20,318,90天以上,高
53357,2026-08-04,76,692,157958.99,157958.99,0.0,2025-10-30,0,1-30天,低
53358,2026-08-04,46,693,717346.32,717346.32,0.0,2025-10-02,0,1-30天,低
53359,2026-08-04,16,694,1454308.75,1454308.75,0.0,2025-09-15,0,1-30天,低
53360,2026-08-04,54,695,470450.46,470450.46,0.0,2025-08-31,0,1-30天,低
53361,2026-08-04,40,696,316837.54,316837.54,0.0,2025-10-31,0,1-30天,低
53362,2026-08-04,68,697,2143718.45,0.0,2143718.45,2025-11-03,274,90天以上,高
53363,2026-08-04,25,698,543949.52,271974.76,271974.76,2025-09-13,325,90天以上,高
53364,2026-08-04,16,699,837529.8,837529.8,0.0,2025-11-26,0,1-30天,低
53365,2026-08-04,63,700,236506.48,118253.24,118253.24,2025-09-13,325,90天以上,高
53366,2026-08-04,23,701,1305661.85,0.0,1305661.85,2025-10-27,281,90天以上,高
53367,2026-08-04,5,702,245742.31,122871.16,122871.15,2025-12-13,234,90天以上,高
53368,2026-08-04,75,703,347761.04,347761.04,0.0,2025-09-30,0,1-30天,低
53369,2026-08-04,73,704,817741.5,817741.5,0.0,2025-10-04,0,1-30天,低
53370,2026-08-04,24,705,182622.22,182622.22,0.0,2025-09-06,0,1-30天,低
53371,2026-08-04,20,706,346398.64,346398.64,0.0,2025-10-15,0,1-30天,低
53372,2026-08-04,34,707,142712.23,142712.23,0.0,2025-09-18,0,1-30天,低
53373,2026-08-04,35,708,508877.5,0.0,508877.5,2025-10-06,302,90天以上,高
53374,2026-08-04,19,709,257115.12,257115.12,0.0,2025-12-06,0,1-30天,低
53375,2026-08-04,57,710,218182.83,218182.83,0.0,2025-09-20,0,1-30天,低
53376,2026-08-04,69,711,714285.3,714285.3,0.0,2025-09-27,0,1-30天,低
53377,2026-08-04,67,712,1303071.05,1303071.05,0.0,2025-11-24,0,1-30天,低
53378,2026-08-04,7,713,435822.58,435822.58,0.0,2025-09-16,0,1-30天,低
53379,2026-08-04,15,714,188629.5,188629.5,0.0,2025-10-04,0,1-30天,低
53380,2026-08-04,38,715,252147.78,252147.78,0.0,2025-09-26,0,1-30天,低
53381,2026-08-04,11,716,287814.4,287814.4,0.0,2025-09-01,0,1-30天,低
53382,2026-08-04,15,717,478414.8,478414.8,0.0,2025-11-09,0,1-30天,低
53383,2026-08-04,71,718,181094.02,181094.02,0.0,2025-10-13,0,1-30天,低
53384,2026-08-04,42,719,621716.86,621716.86,0.0,2025-11-01,0,1-30天,低
53385,2026-08-04,77,720,1410255.35,0.0,1410255.35,2025-09-25,313,90天以上,高
53386,2026-08-04,78,721,478843.08,239421.54,239421.54,2025-09-04,334,90天以上,高
53387,2026-08-04,34,722,218884.01,218884.01,0.0,2025-08-22,0,1-30天,低
53388,2026-08-04,36,723,195775.94,195775.94,0.0,2025-11-08,0,1-30天,低
53389,2026-08-04,45,724,345421.66,345421.66,0.0,2025-12-18,0,1-30天,低
53390,2026-08-04,16,725,951820.88,951820.88,0.0,2025-10-11,0,1-30天,低
53391,2026-08-04,19,726,486445.02,389156.02,97289.0,2025-11-23,254,90天以上,高
53392,2026-08-04,13,727,115980.2,57990.1,57990.1,2025-12-09,238,90天以上,高
53393,2026-08-04,66,728,1180873.55,1180873.55,0.0,2025-10-23,0,1-30天,低
53394,2026-08-04,8,729,593958.98,593958.98,0.0,2025-09-23,0,1-30天,低
53395,2026-08-04,21,730,262406.3,131203.15,131203.15,2025-07-31,369,90天以上,高
53396,2026-08-04,64,731,429725.7,429725.7,0.0,2025-08-29,0,1-30天,低
53397,2026-08-04,9,732,1233014.31,1233014.31,0.0,2025-11-11,0,1-30天,低
53398,2026-08-04,16,733,797657.31,638125.85,159531.46,2025-12-01,246,90天以上,高
53399,2026-08-04,62,734,453136.46,0.0,453136.46,2025-08-22,347,90天以上,高
53400,2026-08-04,54,735,490413.69,0.0,490413.69,2025-11-08,269,90天以上,高
53401,2026-08-04,33,736,337313.92,168656.96,168656.96,2025-10-17,291,90天以上,高
53402,2026-08-04,42,737,276087.36,276087.36,0.0,2025-11-13,0,1-30天,低
53403,2026-08-04,9,738,403247.76,403247.76,0.0,2025-11-09,0,1-30天,低
53404,2026-08-04,73,739,529074.64,529074.64,0.0,2025-09-30,0,1-30天,低
53405,2026-08-04,72,740,234700.06,234700.06,0.0,2025-08-15,0,1-30天,低
53406,2026-08-04,16,741,686576.28,686576.28,0.0,2025-11-10,0,1-30天,低
53407,2026-08-04,38,742,436694.1,349355.28,87338.82,2025-10-01,307,90天以上,高
53408,2026-08-04,66,743,185432.36,148345.89,37086.47,2025-11-21,256,90天以上,高
53409,2026-08-04,18,744,416625.6,208312.8,208312.8,2025-10-27,281,90天以上,高
53410,2026-08-04,7,745,1819461.0,1819461.0,0.0,2026-01-04,0,1-30天,低
53411,2026-08-04,68,746,608359.26,608359.26,0.0,2025-12-22,0,1-30天,低
53412,2026-08-04,50,747,571132.86,571132.86,0.0,2025-11-27,0,1-30天,低
53413,2026-08-04,36,748,1123666.64,0.0,1123666.64,2025-11-11,266,90天以上,高
53414,2026-08-04,40,749,1204540.9,1204540.9,0.0,2025-09-30,0,1-30天,低
53415,2026-08-04,80,750,1149170.45,1149170.45,0.0,2025-11-01,0,1-30天,低
53416,2026-08-04,48,751,607206.0,607206.0,0.0,2025-11-08,0,1-30天,低
53417,2026-08-04,4,752,540720.9,0.0,540720.9,2025-09-05,333,90天以上,高
53418,2026-08-04,16,753,1236425.55,1236425.55,0.0,2025-12-13,0,1-30天,低
53419,2026-08-04,64,754,1249190.0,0.0,1249190.0,2025-10-10,298,90天以上,高
53420,2026-08-04,23,755,463561.32,231780.66,231780.66,2025-11-18,259,90天以上,高
53421,2026-08-04,27,756,864332.24,864332.24,0.0,2025-11-18,0,1-30天,低
53422,2026-08-04,30,757,310987.18,310987.18,0.0,2026-01-03,0,1-30天,低
53423,2026-08-04,47,758,859933.12,859933.12,0.0,2025-12-05,0,1-30天,低
