receipt_line_id,receipt_id,purchase_order_line_id,material_id,received_qty,accepted_qty,rejected_qty
2307,2307,2379,74,51.6989,50.2439,0
2308,2308,2380,58,37.6369,37.0529,0
2309,2309,2381,1,130.1221,127.8527,0
2310,2310,2382,59,666.8333,663.7426,0
2311,2311,2383,119,103,101,0
2312,2312,2384,109,74,73,0
2313,2313,2385,53,131,127,0
2314,2314,2386,22,37,36,0
2315,2315,2387,3,799.0199,798.2547,0
2316,2316,2388,62,9,8,0
2317,2317,2389,9,137,132,0
2318,2318,2390,57,69,68,0
2319,2319,2391,119,31,30,0
2320,2320,2392,16,148,145,0
2321,2321,2393,14,160,155,0
2322,2322,2394,28,367.943,355.3905,0
2323,2323,2395,111,118,115,0
2324,2324,2396,66,561.2066,542.1218,0
2325,2325,2397,3,1126.4538,1119.4818,0
2326,2326,2398,63,47,46,0
2327,2327,2399,102,150,145,0
2328,2328,2400,65,137,135,0
2329,2329,2401,115,383.8252,375.5547,0
2330,2330,2402,68,860.6465,830.2559,0
2331,2331,2403,9,85,82,0
2332,2332,2404,111,43,41,0
2333,2333,2405,5,56,55,0
2334,2334,2406,111,155,154,0
2335,2335,2407,33,80,78,0
2336,2336,2408,91,1008.3029,969.1418,0
2337,2337,2409,103,9,8,0
2338,2338,2410,8,74,72,0
2339,2339,2411,61,137,134,0
2340,2340,2412,105,41,39,0
2341,2341,2413,112,64,62,0
2342,2342,2414,75,745.5821,745.0106,0
2343,2343,2415,75,870.7864,837.3421,0
2344,2344,2416,118,37,36,0
2345,2345,2417,80,26,25,0
2346,2346,2419,115,391.5421,388.2324,0
2347,2347,2420,4,607.4664,606.0879,0
2348,2348,2421,67,1150.0247,1109.7704,0
2349,2349,2422,12,997.5451,979.297,0
2350,2350,2423,73,6,5,0
2351,2351,2424,72,124,119,0
2352,2352,2425,38,126,124,0
2353,2353,2426,105,110,107,0
2354,2354,2427,7,80,77,0
2355,2355,2428,105,133,132,0
2356,2356,2429,85,98,95,0
2357,2357,2430,85,98,94,0
2358,2358,2431,11,872.3487,847.9096,0
2359,2359,2432,52,263.7016,260.2456,0
2360,2360,2433,46,38,37,0
2361,2361,2434,82,708.4503,700.3992,0
2362,2362,2435,118,79,78,0
2363,2363,2436,32,10,9,0
2364,2364,2437,60,311.5313,302.6803,0
2365,2365,2439,17,12,11,0
2366,2366,2440,53,36,35,0
2367,2367,2441,45,9,8,0
2368,2368,2442,5,79,76,0
2369,2369,2443,49,103,99,0
2370,2370,2444,104,115,113,0
2371,2371,2445,81,86,84,0
2372,2372,2447,80,51,49,0
2373,2373,2448,104,19,18,0
2374,2374,2449,94,29,28,0
2375,2375,2450,26,1189.507,1186.6867,0
2376,2376,2451,78,140,136,0
2377,2377,2452,99,185.1905,179.3023,0
2378,2378,2453,117,56,55,0
2379,2379,2454,38,51,50,0
2380,2380,2455,20,617.4211,614.1783,0
2381,2381,2456,80,106,105,0
2382,2382,2457,32,117,116,0
2383,2383,2458,56,67,65,0
2384,2384,2459,95,55,54,0
2385,2385,2460,34,1040.835,1028.0473,0
2386,2386,2462,78,108,104,0
2387,2387,2463,51,459.8581,457.8822,0
2388,2388,2464,48,33,32,0
2389,2389,2465,20,391.8617,381.5229,0
2390,2390,2466,97,112,107,0
2391,2391,2467,10,693.6539,668.3905,0
2392,2392,2468,74,1055.2865,1014.9109,0
2393,2393,2469,65,145,141,0
2394,2394,2471,32,100,96,0
2395,2395,2472,100,694.4417,675.1308,0
2396,2396,2473,102,112,108,0
2397,2397,2474,98,546.1613,537.9224,0
2398,2398,2475,96,9,8,0
2399,2399,2476,86,151,146,0
2400,2400,2477,6,82,81,0
2401,2401,2478,72,10,9,0
2402,2402,2479,44,395.4012,388.2405,0
2403,2403,2480,112,20,19,0
2404,2404,2481,55,15,14,0
2405,2405,2482,99,386.9568,384.2166,0
2406,2406,2483,63,151,149,0
2407,2407,2484,18,1049.3962,1015.8382,0
2408,2408,2485,69,131,130,0
2409,2409,2486,100,1199.7895,1183.0711,0
2410,2410,2487,48,100,96,0
2411,2411,2488,90,485.9118,470.2155,0
2412,2412,2489,66,446.7952,434.6159,0
2413,2413,2490,44,429.4355,427.3701,0
2414,2414,2491,19,106.132,101.9008,0
2415,2415,2492,29,12,11,0
2416,2416,2493,74,606.0558,595.0285,0
2417,2417,2494,58,564.9177,549.222,0
2418,2418,2495,71,75,74,0
2419,2419,2496,61,9,8,0
2420,2420,2497,39,47,45,0
2421,2421,2498,71,109,105,0
2422,2422,2499,69,151,148,0
2423,2423,2500,116,276.4739,266.8706,0
2424,2424,2502,10,1028.9108,1027.7182,0
2425,2425,2503,106,967.1053,937.5993,0
2426,2426,2504,111,27,26,0
2427,2427,2505,41,119,117,0
2428,2428,2506,79,72,71,0
2429,2429,2507,15,106,104,0
2430,2430,2508,17,104,100,0
2431,2431,2509,28,623.0762,604.1948,0
2432,2432,2510,80,160,157,0
2433,2433,2511,36,783.5706,766.9422,0
2434,2434,2512,109,143,138,0
2435,2435,2513,117,155,154,0
2436,2436,2514,42,352.0174,349.5952,0
2437,2437,2515,87,125,122,0
2438,2438,2516,31,56,54,0
2439,2439,2517,33,29,28,0
2440,2440,2518,51,869.0283,835.2514,0
2441,2441,2519,18,820.6963,807.2069,0
2442,2442,2520,36,1094.8574,1092.4524,0
2443,2443,2521,53,33,31,0
2444,2444,2522,48,95,91,0
2445,2445,2523,41,135,131,0
2446,2446,2524,103,52,51,0
2447,2447,2525,45,14,13,0
2448,2448,2527,97,135,130,0
2449,2449,2528,6,140,136,0
2450,2450,2529,57,81,78,0
2451,2451,2530,34,1041.3202,1003.0331,0
2452,2452,2531,28,653.0098,638.1379,0
2453,2453,2532,69,143,141,0
2454,2454,2533,62,16,15,0
2455,2455,2534,110,102,99,0
2456,2456,2535,67,789.9548,784.1747,0
2457,2457,2536,54,149,148,0
2458,2458,2537,60,44.0924,42.3948,0
2459,2459,2538,31,14,13,0
2460,2460,2539,14,143,140,0
2461,2461,2540,41,158,157,0
2462,2462,2541,43,580.9272,577.0065,0
2463,2463,2542,103,143,141,0
2464,2464,2543,53,22,21,0
2465,2465,2544,69,56,54,0
2466,2466,2545,75,1057.9108,1047.2249,0
2467,2467,2546,62,39,38,0
2468,2468,2547,69,62,61,0
2469,2469,2548,41,51,50,0
2470,2470,2549,32,101,99,0
2471,2471,2550,47,141,140,0
2472,2472,2551,95,43,41,0
2473,2473,2552,39,68,66,0
2474,2474,2553,118,36,35,0
2475,2475,2554,120,156,153,0
2476,2476,2555,9,116,112,0
2477,2477,2556,71,77,75,0
2478,2478,2557,73,17,16,0
2479,2479,2558,63,117,112,0
2480,2480,2559,43,562.2118,551.2495,0
2481,2481,2560,105,51,49,0
2482,2482,2561,86,135,130,0
2483,2483,2562,109,156,151,0
2484,2484,2563,71,155,150,0
2485,2485,2564,97,75,72,0
2486,2486,2565,68,1030.4038,1021.3807,0
2487,2487,2566,114,947.7942,940.6618,0
2488,2488,2567,95,82,78,0
2489,2489,2569,17,101,100,0
2490,2490,2571,25,134,130,0
2491,2491,2572,54,156,149,0
2492,2492,2573,95,150,145,0
2493,2493,2574,113,46,45,0
2494,2494,2575,97,28,27,0
2495,2495,2576,42,713.0336,684.9637,0
2496,2496,2577,117,89,88,0
2497,2497,2578,4,760.2108,746.372,0
2498,2498,2579,63,47,46,0
2499,2499,2580,64,121,118,0
2500,2500,2581,102,78,77,0
2501,2501,2582,115,562.0704,540.7893,0
2502,2502,2583,98,1028.7042,1019.4542,0
2503,2503,2584,92,899.7186,892.4311,0
2504,2504,2585,38,62,59,0
2505,2505,2586,49,137,131,0
2506,2506,2587,107,1142.0613,1133.3943,0
2507,2507,2588,81,19,18,0
2508,2508,2589,19,975.7958,940.3125,0
2509,2509,2590,30,158,153,0
2510,2510,2591,76,382.6301,379.3587,0
2511,2511,2592,74,640.8139,639.371,0
2512,2512,2593,86,142,140,0
2513,2513,2594,77,50,48,0
2514,2514,2595,102,43,41,0
2515,2515,2596,89,82,81,0
2516,2516,2597,58,1189.2186,1176.3631,0
2517,2517,2598,115,1061.0131,1042.8493,0
2518,2518,2599,64,108,106,0
2519,2519,2600,47,131,129,0
2520,2520,2601,61,152,149,0
2521,2521,2602,54,12,11,0
2522,2522,2603,85,60,57,0
2523,2523,2604,81,17,16,0
2524,2524,2605,45,136,132,0
2525,2525,2606,17,109,107,0
2526,2526,2607,83,758.615,752.6813,0
2527,2527,2608,93,41,39,0
2528,2528,2609,38,138,135,0
2529,2529,2610,102,24,23,0
2530,2530,2611,4,163.9271,157.5944,0
2531,2531,2612,68,612.8687,599.9714,0
2532,2532,2613,112,157,151,0
2533,2533,2614,17,50,48,0
2534,2534,2615,18,1011.8058,976.7644,0
2535,2535,2616,42,498.9642,494.2918,0
2536,2536,2617,7,36,35,0
2537,2537,2618,89,28,27,0
2538,2538,2619,23,129,125,0
2539,2539,2620,87,146,145,0
2540,2540,2621,41,136,135,0
2541,2541,2622,6,76,75,0
2542,2542,2623,59,448.8634,440.3405,0
2543,2543,2624,113,74,72,0
2544,2544,2625,81,14,13,0
2545,2545,2626,37,145,144,0
2546,2546,2627,45,52,51,0
2547,2547,2628,76,1165.238,1137.9777,0
2548,2548,2629,114,1024.5601,1021.526,0
2549,2549,2630,30,75,73,0
2550,2550,2631,91,879.0422,852.1305,0
2551,2551,2632,46,30,29,0
2552,2552,2633,97,150,145,0
2553,2553,2634,48,8,7,0
2554,2554,2635,115,478.7148,471.5264,0
2555,2555,2636,10,866.9106,846.0313,0
2556,2556,2637,69,129,126,0
2557,2557,2638,41,129,127,0
2558,2558,2639,69,117,113,0
2559,2559,2640,98,770.6581,768.9774,0
2560,2560,2641,79,52,51,0
2561,2561,2642,111,71,70,0
2562,2562,2643,7,56,53,0
2563,2563,2644,110,56,55,0
2564,2564,2645,42,212.4891,205.6045,0
2565,2565,2646,102,38,37,0
2566,2566,2647,96,40,38,0
2567,2567,2648,104,39,37,0
2568,2568,2649,64,142,140,0
2569,2569,2650,80,148,144,0
2570,2570,2651,30,38,37,0
2571,2571,2652,118,150,146,0
2572,2572,2653,64,134,130,0
2573,2573,2654,80,160,156,0
2574,2574,2655,50,991.6099,966.0134,0
2575,2575,2656,89,97,95,0
2576,2576,2657,96,61,60,0
2577,2577,2658,8,156,155,0
2578,2578,2659,82,179.1609,174.3316,0
2579,2579,2660,99,644.5433,625.616,0
2580,2580,2661,120,33,32,0
2581,2581,2662,47,69,68,0
2582,2582,2663,78,21,20,0
2583,2583,2664,106,561.9271,561.1481,0
2584,2584,2666,118,117,113,0
2585,2585,2667,45,20,19,0
2586,2586,2668,65,67,65,0
2587,2587,2669,53,58,55,0
2588,2588,2670,17,46,45,0
2589,2589,2671,120,118,114,0
2590,2590,2672,7,67,64,0
2591,2591,2673,3,709.3939,708.1024,0
2592,2592,2674,80,13,12,0
2593,2593,2675,100,770.968,769.4458,0
2594,2594,2676,75,575.5638,566.6156,0
2595,2595,2677,19,948.4104,946.5219,0
2596,2596,2679,36,871.7353,839.9357,0
2597,2597,2680,5,110,107,0
2598,2598,2681,40,134,130,0
2599,2599,2682,113,22,21,0
2600,2600,2683,115,366.357,360.2558,0
2601,2601,2684,102,120,118,0
2602,2602,2685,8,39,38,0
2603,2603,2686,59,1194.1157,1176.9004,0
2604,2604,2687,69,54,52,0
2605,2605,2688,108,551.7501,549.1631,0
2606,2606,2689,113,26,25,0
2607,2607,2690,69,66,63,0
2608,2608,2691,57,65,63,0
2609,2609,2692,75,1020.5686,1007.8505,0
2610,2610,2693,90,960.1849,951.2043,0
2611,2611,2694,2,1105.0102,1079.8276,0
2612,2612,2695,88,64,63,0
2613,2613,2696,6,126,121,0
2614,2614,2697,116,32.7098,32.2575,0
2615,2615,2699,15,141,138,0
2616,2616,2700,80,79,77,0
2617,2617,2701,2,452.4973,447.3435,0
2618,2618,2702,64,104,100,0
2619,2619,2703,106,853.3248,841.0342,0
2620,2620,2704,108,858.7036,836.8603,0
2621,2621,2705,16,87,86,0
2622,2622,2706,85,34,33,0
2623,2623,2707,84,164.99,161.426,0
2624,2624,2708,65,30,29,0
2625,2625,2709,113,67,65,0
2626,2626,2710,20,370.4479,362.6385,0
2627,2627,2711,96,138,135,0
2628,2628,2712,35,478.6557,468.0382,0
2629,2629,2713,79,101,97,0
2630,2630,2714,119,14,13,0
2631,2631,2715,31,32,31,0
2632,2632,2716,87,31,30,0
2633,2633,2717,86,158,157,0
2634,2634,2718,93,101,98,0
2635,2635,2719,22,22,21,0
2636,2636,2720,58,833.8337,820.8899,0
2637,2637,2721,26,755.9336,727.7203,0
2638,2638,2722,82,1030.1907,998.9392,0
2639,2639,2723,103,11,10,0
2640,2640,2725,59,1075.7536,1033.8085,0
2641,2641,2726,69,18,17,0
2642,2642,2727,105,132,128,0
2643,2643,2728,91,372.7367,364.3911,0
2644,2644,2729,56,35,33,0
2645,2645,2730,58,263.7734,262.9772,0
2646,2646,2731,94,57,56,0
2647,2647,2732,33,27,26,0
2648,2648,2733,41,95,92,0
2649,2649,2734,116,1069.5493,1031.3684,0
2650,2650,2735,61,107,105,0
2651,2651,2736,9,97,95,0
2652,2652,2737,71,46,45,0
2653,2653,2738,29,133,127,0
2654,2654,2739,33,50,49,0
2655,2655,2740,70,25,24,0
2656,2656,2741,77,102,99,0
2657,2657,2742,87,106,102,0
2658,2658,2743,22,145,140,0
2659,2659,2744,4,148.0337,143.0122,0
2660,2660,2745,10,734.9104,733.9866,0
2661,2661,2746,74,231.4573,228.3462,0
2662,2662,2747,115,1097.9229,1094.0093,0
2663,2663,2748,46,60,57,0
2664,2664,2749,99,687.3441,672.2178,0
2665,2665,2750,89,69,66,0
2666,2666,2751,48,69,66,0
2667,2667,2752,94,152,151,0
2668,2668,2753,12,931.3384,907.1999,0
2669,2669,2754,89,19,18,0
2670,2670,2755,37,126,122,0
2671,2671,2756,87,151,146,0
2672,2672,2757,95,58,56,0
2673,2673,2758,42,517.0689,501.8827,0
2674,2674,2759,62,77,75,0
2675,2675,2760,49,42,41,0
2676,2676,2761,17,87,85,0
2677,2677,2762,23,48,47,0
2678,2678,2763,87,41,39,0
2679,2679,2764,84,1123.2533,1093.9852,0
2680,2680,2765,30,12,11,0
2681,2681,2766,64,62,61,0
2682,2682,2767,40,8,7,0
2683,2683,2768,40,28,26,0
2684,2684,2769,40,39,38,0
2685,2685,2770,60,69.837,68.962,0
2686,2686,2771,31,72,71,0
2687,2687,2772,103,24,23,0
2688,2688,2773,96,104,103,0
2689,2689,2774,119,139,138,0
2690,2690,2775,6,139,135,0
2691,2691,2776,119,149,148,0
2692,2692,2777,17,119,117,0
2693,2693,2778,62,43,41,0
2694,2694,2779,78,84,82,0
2695,2695,2780,28,1047.2242,1021.661,0
2696,2696,2781,30,129,126,0
2697,2697,2782,104,137,135,0
2698,2698,2783,25,119,117,0
2699,2699,2784,34,357.223,346.132,0
2700,2700,2785,21,90,88,0
2701,2701,2786,90,1121.1475,1096.7273,0
2702,2702,2787,35,623.8813,606.434,0
2703,2703,2789,63,26,25,0
2704,2704,2790,104,113,110,0
2705,2705,2791,58,939.3253,925.6965,0
2706,2706,2792,35,1095.4872,1089.0072,0
2707,2707,2793,19,163.3966,163.2349,0
2708,2708,2794,97,130,128,0
2709,2709,2795,87,44,42,0
2710,2710,2796,68,38.607,38.1772,0
2711,2711,2797,24,156,152,0
2712,2712,2798,69,38,37,0
2713,2713,2799,120,83,79,0
2714,2714,2800,66,859.7903,854.6539,0
2715,2715,2802,82,618.6956,604.1359,0
2716,2716,2803,120,88,86,0
2717,2717,2804,113,77,76,0
2718,2718,2805,51,903.4841,903.3291,0
2719,2719,2806,35,438.5228,435.8302,0
2720,2720,2807,29,69,68,0
2721,2721,2808,55,158,153,0
2722,2722,2809,67,959.6058,921.9792,0
2723,2723,2810,18,411.5263,396.9522,0
2724,2724,2811,76,674.7604,671.4827,0
2725,2725,2812,26,892.4535,892.0085,0
2726,2726,2813,110,44,43,0
2727,2727,2814,105,131,129,0
2728,2728,2815,70,98,97,0
2729,2729,2816,38,120,118,0
2730,2730,2817,59,36.2282,34.8916,0
2731,2731,2818,104,75,72,0
2732,2732,2819,94,40,39,0
2733,2733,2820,82,599.8346,597.8343,0
2734,2734,2821,96,73,71,0
2735,2735,2822,39,20,19,0
2736,2736,2823,93,160,157,0
2737,2737,2824,96,94,93,0
2738,2738,2825,106,1074.6721,1066.4068,0
2739,2739,2826,80,12,11,0
2740,2740,2827,32,52,51,0
2741,2741,2828,79,152,146,0
2742,2742,2829,20,935.9126,903.9652,0
2743,2743,2830,89,34,33,0
2744,2744,2831,119,66,63,0
2745,2745,2832,59,438.256,421.0291,0
2746,2746,2833,90,240.3502,235.5935,0
2747,2747,2834,41,144,140,0
2748,2748,2835,101,34,32,0
2749,2749,2836,10,1166.5231,1143.8143,0
2750,2750,2837,102,62,61,0
2751,2751,2838,112,61,58,0
2752,2752,2839,33,71,69,0
2753,2753,2840,45,33,32,0
2754,2754,2841,93,52,50,0
2755,2755,2842,3,752.8532,735.7314,0
2756,2756,2843,47,105,102,0
2757,2757,2844,31,55,54,0
2758,2758,2845,3,554.876,554.0356,0
2759,2759,2846,87,27,26,0
2760,2760,2847,84,271.6794,270.3433,0
2761,2761,2848,108,604.6764,602.5137,0
2762,2762,2849,120,80,77,0
2763,2763,2850,82,813.1258,810.8278,0
2764,2764,2851,63,43,41,0
2765,2765,2852,36,1075.4942,1067.7287,0
2766,2766,2853,76,607.8873,593.5667,0
2767,2767,2854,52,45.3313,44.1105,0
2768,2768,2855,63,46,45,0
2769,2769,2856,77,31,30,0
2770,2770,2857,37,157,155,0
2771,2771,2858,59,93.6281,92.5645,0
2772,2772,2859,9,155,154,0
2773,2773,2860,43,258.4625,248.9602,0
2774,2774,2861,49,35,34,0
2775,2775,2862,68,566.1926,560.2598,0
2776,2776,2863,110,128,124,0
2777,2777,2864,79,55,54,0
2778,2778,2865,97,6,5,0
2779,2779,2866,63,79,78,0
2780,2780,2867,7,32,31,0
2781,2781,2868,25,21,20,0
2782,2782,2869,25,133,131,0
2783,2783,2870,9,142,141,0
2784,2784,2871,66,423.9069,422.0109,0
2785,2785,2872,13,79,77,0
2786,2786,2873,2,891.782,859.4076,0
2787,2787,2874,93,76,74,0
2788,2788,2875,82,662.018,638.3192,0
2789,2789,2876,89,64,61,0
2790,2790,2877,79,63,62,0
2791,2791,2878,96,132,131,0
2792,2792,2879,112,47,46,0
2793,2793,2880,8,54,53,0
2794,2794,2881,107,287.8791,284.1933,0
2795,2795,2882,47,57,55,0
2796,2796,2883,63,115,113,0
2797,2797,2884,31,42,41,0
2798,2798,2885,33,146,144,0
2799,2799,2886,53,141,136,0
2800,2800,2887,33,129,127,0
2801,2801,2888,48,73,71,0
2802,2802,2889,5,106,102,0
2803,2803,2890,42,978.1056,944.6597,0
2804,2804,2891,19,391.5424,384.4384,0
2805,2805,2892,50,384.1088,383.2512,0
2806,2806,2893,56,119,118,0
2807,2807,2894,20,687.3867,668.3856,0
2808,2808,2895,13,69,68,0
2809,2809,2896,11,188.5208,182.3835,0
2810,2810,2897,40,123,122,0
2811,2811,2898,18,189.055,181.9956,0
2812,2812,2899,71,51,49,0
2813,2813,2900,111,71,69,0
2814,2814,2901,12,1002.6829,969.7338,0
2815,2815,2902,3,241.25,239.9821,0
2816,2816,2903,90,969.5055,944.2291,0
2817,2817,2904,106,161.7326,156.3578,0
2818,2818,2905,101,88,85,0
2819,2819,2906,32,115,110,0
2820,2820,2907,2,218.7164,216.3192,0
2821,2821,2908,62,40,39,0
2822,2822,2909,89,127,125,0
2823,2823,2910,3,925.6402,909.7718,0
2824,2824,2911,28,1044.8888,1017.6714,0
2825,2825,2912,18,312.6229,310.9365,0
2826,2826,2913,84,260.2085,252.6155,0
2827,2827,2914,83,1121.1113,1079.1371,0
2828,2828,2915,8,13,12,0
2829,2829,2916,52,988.6996,958.8989,0
2830,2830,2917,79,149,148,0
2831,2831,2918,4,507.688,505.7111,0
2832,2832,2919,26,110.4481,107.7993,0
2833,2833,2920,104,140,136,0
2834,2834,2921,89,109,108,0
2835,2835,2922,72,101,98,0
2836,2836,2923,60,1040.928,1031.1214,0
2837,2837,2924,76,556.2588,534.2703,0
2838,2838,2925,94,33,32,0
2839,2839,2926,105,82,79,0
2840,2840,2927,29,152,148,0
2841,2841,2928,43,1073.3873,1056.6024,0
2842,2842,2929,98,598.3232,588.9039,0
2843,2843,2930,47,111,108,0
2844,2844,2931,65,139,137,0
2845,2845,2932,75,417.2616,410.2436,0
2846,2846,2933,113,160,157,0
2847,2847,2934,83,215.9849,208.0134,0
2848,2848,2935,69,110,109,0
2849,2849,2936,114,747.1981,728.6774,0
2850,2850,2937,110,96,93,0
2851,2851,2938,33,51,49,0
2852,2852,2939,98,412.224,398.9498,0
2853,2853,2940,25,150,144,0
2854,2854,2941,71,46,45,0
2855,2855,2942,91,913.7406,904.3035,0
2856,2856,2943,68,787.8585,762.3676,0
2857,2857,2944,63,130,125,0
2858,2858,2945,119,121,117,0
2859,2859,2946,29,145,141,0
2860,2860,2947,8,55,53,0
2861,2861,2948,97,35,34,0
2862,2862,2949,68,519.4873,509.7452,0
2863,2863,2950,43,539.0118,537.1474,0
2864,2864,2951,3,522.6227,516.5827,0
2865,2865,2952,37,77,76,0
2866,2866,2953,24,88,86,0
2867,2867,2954,102,26,25,0
2868,2868,2955,104,127,124,0
2869,2869,2956,17,124,122,0
2870,2870,2957,47,28,26,0
2871,2871,2958,49,52,50,0
2872,2872,2959,86,68,66,0
2873,2873,2960,39,139,136,0
2874,2874,2961,82,359.269,355.588,0
2875,2875,2963,66,487.1927,483.7515,0
2876,2876,2964,116,1084.7847,1070.8211,0
2877,2877,2965,17,8,7,0
2878,2878,2966,32,119,115,0
2879,2879,2967,50,162.9561,161.7622,0
2880,2880,2968,39,28,27,0
2881,2881,2969,47,57,55,0
2882,2882,2970,70,138,137,0
2883,2883,2971,18,708.5071,685.7415,0
2884,2884,2972,16,68,67,0
2885,2885,2973,27,332.1603,329.5314,0
2886,2886,2974,98,581.093,558.7071,0
2887,2887,2975,108,120.9488,120.7579,0
2888,2888,2976,66,760.3916,744.7836,0
2889,2889,2977,67,906.2842,894.5352,0
2890,2890,2978,81,54,51,0
2891,2891,2979,73,47,46,0
2892,2892,2980,35,928.9587,906.7893,0
2893,2893,2981,77,103,102,0
2894,2894,2982,1,1045.2336,1014.5881,0
2895,2895,2983,107,82.5424,80.7394,0
2896,2896,2984,7,76,74,0
2897,2897,2985,73,76,73,0
2898,2898,2986,110,117,114,0
2899,2899,2987,110,75,72,0
2900,2900,2988,113,102,98,0
2901,2901,2989,37,43,41,0
2902,2902,2990,66,1121.8976,1088.4012,0
2903,2903,2991,73,88,86,0
2904,2904,2992,73,121,117,0
2905,2905,2993,48,60,58,0
2906,2906,2994,63,65,62,0
2907,2907,2995,91,327.5824,317.1116,0
2908,2908,2996,6,20,19,0
2909,2909,2997,109,36,35,0
2910,2910,2998,73,16,15,0
2911,2911,2999,101,148,145,0
2912,2912,3000,82,798.6475,767.1008,0
2913,2913,3001,95,39,37,0
2914,2914,3002,103,124,123,0
2915,2915,3003,73,90,89,0
2916,2916,3004,109,30,29,0
2917,2917,3005,68,184.3244,179.0001,0
2918,2918,3006,66,466.2658,450.8462,0
2919,2919,3007,32,95,94,0
2920,2920,3008,51,166.3935,166.3468,0
2921,2921,3009,62,63,61,0
2922,2922,3010,46,37,36,0
2923,2923,3011,120,64,61,0
2924,2924,3012,107,520.5088,501.9966,0
2925,2925,3014,17,106,102,0
2926,2926,3015,40,30,28,0
2927,2927,3016,1,221.39,218.802,0
2928,2928,3017,54,28,27,0
2929,2929,3018,114,120.6712,119.686,0
2930,2930,3019,115,277.2146,275.3092,0
2931,2931,3022,4,783.3706,780.4086,0
2932,2932,3023,2,889.3141,866.2973,0
2933,2933,3024,35,663.5069,653.7014,0
2934,2934,3025,59,199.0223,198.849,0
2935,2935,3026,70,113,109,0
2936,2936,3027,106,804.6099,777.4023,0
2937,2937,3028,46,102,99,0
2938,2938,3029,44,380.9811,368.3807,0
2939,2939,3030,98,542.8065,528.1769,0
2940,2940,3031,65,88,86,0
2941,2941,3032,101,78,77,0
2942,2942,3033,28,1193.7002,1182.0827,0
2943,2943,3034,24,96,92,0
2944,2944,3035,45,57,55,0
2945,2945,3036,8,11,10,0
2946,2946,3037,106,185.5452,184.4625,0
2947,2947,3038,2,405.892,395.3603,0
2948,2948,3039,41,140,139,0
2949,2949,3040,74,849.8186,841.8584,0
2950,2950,3041,70,111,109,0
2951,2951,3042,95,127,122,0
2952,2952,3043,43,322.945,317.6578,0
2953,2953,3044,8,77,76,0
2954,2954,3045,113,146,142,0
2955,2955,3046,115,530.0241,521.3357,0
2956,2956,3047,68,1101.1973,1064.3231,0
2957,2957,3048,18,317.3649,306.5518,0
2958,2958,3049,34,247.9398,246.3022,0
2959,2959,3050,77,119,116,0
2960,2960,3051,89,89,85,0
2961,2961,3052,115,39.6326,38.3158,0
2962,2962,3053,93,77,75,0
2963,2963,3054,119,28,27,0
2964,2964,3055,29,149,144,0
2965,2965,3056,31,139,137,0
2966,2966,3057,78,12,11,0
2967,2967,3058,49,147,146,0
2968,2968,3059,120,154,149,0
2969,2969,3060,98,1191.6845,1153.8256,0
2970,2970,3061,92,1008.3221,1007.5477,0
2971,2971,3062,1,409.549,400.1021,0
2972,2972,3063,32,48,47,0
2973,2973,3064,41,44,42,0
2974,2974,3065,23,85,84,0
2975,2975,3066,24,110,107,0
2976,2976,3067,78,65,64,0
2977,2977,3068,94,88,85,0
2978,2978,3069,28,950.872,919.4857,0
2979,2979,3070,59,1178.8687,1157.1622,0
2980,2980,3071,57,111,107,0
2981,2981,3072,26,719.8314,709.9678,0
2982,2982,3073,48,95,94,0
2983,2983,3074,47,37,36,0
2984,2984,3075,89,94,92,0
2985,2985,3076,107,651.7494,626.0726,0
2986,2986,3077,60,962.149,951.0775,0
2987,2987,3078,18,908.2138,875.413,0
2988,2988,3079,4,880.5297,859.8667,0
2989,2989,3080,3,42.9582,41.8673,0
2990,2990,3081,103,71,69,0
2991,2991,3082,86,19,18,0
2992,2992,3083,34,1123.1795,1105.4955,0
2993,2993,3084,53,127,123,0
2994,2994,3085,55,48,46,0
2995,2995,3086,109,55,53,0
2996,2996,3087,66,435.7172,425.0378,0
2997,2997,3088,88,87,85,0
2998,2998,3089,57,128,126,0
2999,2999,3090,98,482.5293,474.6375,0
3000,3000,3091,8,76,74,0
3001,3001,3092,14,143,137,0
3002,3002,3093,111,25,24,0
3003,3003,3094,9,30,29,0
3004,3004,3095,23,151,149,0
3005,3005,3096,93,131,129,0
3006,3006,3097,39,139,135,0
3007,3007,3098,70,88,84,0
3008,3008,3099,33,67,64,0
3009,3009,3100,88,151,146,0
3010,3010,3101,76,671.3384,644.926,0
3011,3011,3102,10,1049.6708,1030.4253,0
3012,3012,3103,100,529.5438,526.4851,0
3013,3013,3104,75,441.3558,425.0346,0
3014,3014,3105,79,8,7,0
3015,3015,3106,30,154,151,0
3016,3016,3107,70,73,72,0
3017,3017,3108,87,22,21,0
3018,3018,3109,49,101,98,0
3019,3019,3110,46,64,63,0
3020,3020,3111,31,111,108,0
3021,3021,3112,36,433.0828,417.6249,0
3022,3022,3113,102,6,5,0
3023,3023,3114,31,147,143,0
3024,3024,3115,42,914.1142,901.3283,0
3025,3025,3117,65,26,25,0
3026,3026,3118,3,909.7358,896.5687,0
3027,3027,3119,40,157,153,0
3028,3028,3120,109,111,110,0
3029,3029,3121,7,139,138,0
3030,3030,3122,52,332.0136,322.2098,0
3031,3031,3123,53,49,47,0
3032,3032,3124,50,1178.3808,1167.4004,0
3033,3033,3125,1,638.0983,637.8599,0
